,crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat
0,-0.002565433696583376,0.011984262490920243,0.8302174138789415,-0.01577657579443784,-0.06509537056313369,-1.6152250314608931,-0.10192627419946367,0.06269525874711347,-0.19649980332043376,-0.26653363317130996,0.5677051728889233,-0.021967618646629414,3.7081141150604116
1,-0.028678791852508833,-0.07782381401536317,-0.28798677783076787,-0.013632202023969878,0.44202719752316844,-1.6446766454763455,-0.24002461416630705,-0.06239378569461254,-0.09592193617137976,0.05127264595242704,0.3359514727343774,0.0016441344778681225,1.0363695987568444
2,0.2844225154515135,-0.019864367539256893,-0.3469680521051866,-0.013588386946019455,0.5214661150933115,5.381517213061929,0.15350574230014358,-0.1036839227657225,-0.1575522200351108,0.12382752117727402,0.1846994037887222,-0.12022038998636597,6.793565310718155
3,0.10985109813372378,-0.031616995423961014,0.5003511334713081,-0.016372739432358424,0.4362517808431731,3.633623050342509,0.14521325687855965,-0.2772834750814816,-0.07835431541056743,0.5608394708599076,-0.12491841508439282,-0.10814844396035299,6.908691076077368
4,0.35798919182037836,0.03470042965784661,1.326312946518111,-0.018477278810191296,0.5823451016621474,5.880450692066783,0.2293788427935776,-0.10705853925372029,0.012687356941777198,0.7786823585723005,0.2637786899025216,0.09079710092015658,3.446539589421773
5,0.23062864373533867,-0.014564541179988288,1.186822800386302,-0.011380103362158783,0.4937537381024109,-2.095317823579789,0.1983923225983484,-0.06245080296317203,0.028240108129609923,1.0787197357753477,0.22911146924807146,0.07213433589189552,4.012036599431219
6,0.4607951283757182,0.043900724266452834,-0.4224151857934555,-0.012653678485452178,0.4537035774404551,-1.8361840635942812,0.31281855670363173,0.07940248046816026,0.047103253140159146,-0.0549165321502703,0.8694873122121168,0.1330677412344133,-0.5579828316042156
7,1.2541564868869612,0.16338768919111024,-0.5576456713054555,-0.0038569309047651306,1.0191902085988405,-1.049305746340316,-0.08552838000652503,0.424205573238063,0.032193242414781685,0.10147781399674954,1.352330609369004,0.33550216709850894,-2.288980580023518
8,0.41505013070255936,0.04193938079607288,-0.7280507472465271,-0.0322421316565123,0.6418915036387408,-2.446362076661543,-0.4605265845929863,-0.020355109827465995,0.018907316531027615,-0.004382488792973998,0.9499717451421905,0.1366106682262625,-3.9893251240454273
9,0.6141983179249242,0.09450953743697045,-0.6472018690589414,-0.016789775971315396,0.575490745383134,-1.9982581822864167,-0.3464635846344096,-0.08051335030400433,0.03436595022609711,-0.016368920803218702,0.8921830983455964,0.15003944688620804,-2.549064930931198
10,0.3475482186074312,0.038357227935439935,-0.773713929187723,-0.03665114754643306,0.6359282859650606,-1.4138620237278745,-0.5390553563877213,-0.20806929881661337,0.031450542471311065,-0.04322448711092682,0.9645245300578068,0.05737461253968322,-4.124480692586022
11,0.33875587906487825,0.0480800085664843,-0.6541606935607146,-0.017667077283979565,0.3260813979914267,-2.0887149932833844,-0.38478310202240557,-0.27396544182885246,0.03583109593319581,-0.12994851578118274,0.7063528515778059,0.025634243379891807,-0.915369170539724
12,0.7795139892814501,0.060646775196610644,-0.4579494138770987,-0.01359792943342084,0.6360343598062506,-2.031906421189473,0.5855314525524971,0.264531170312764,0.07553651367164144,-0.013507301198406868,0.9128803467065881,0.13994163657670464,-2.04252869619269
13,0.23294874071005386,-0.002075489102401452,-0.43354363056240125,-0.020645111878005964,0.17933473750433027,-2.6239793863553147,0.15948964692309914,-0.06453492426316851,0.015877120210000775,-0.11887326405064579,-1.0217719238342364,0.017103238717992464,1.4207967281941216
14,0.3190726912762535,-0.012940562509783357,-0.6440925714442091,-0.02879331127222593,0.17811868792931998,-1.718663440070658,-0.4723825871777292,-0.12904998226939424,-0.027504594074745484,-0.1272527534645416,-1.0566004590267812,0.09960083114799827,-0.18238546683006554
15,0.2148395318391113,-0.001995564739055954,-0.4438356089818543,-0.02057161137477858,0.1878257907345133,-2.759541959623716,0.1512662714867446,-0.05764097571064383,0.01406982902526869,-0.1384658113770472,-1.0230208518873587,0.046106385726655576,1.4120910570955805
16,0.2837908373999939,-0.004952337868264982,-0.46123062155365535,-0.021783786058989157,0.22205952516438834,-2.77448902235259,0.5524757373895408,-0.06924339084703701,0.008006786648732273,-0.11291970453792768,-0.9532218127370872,0.17247740477199916,2.7911568667943443
17,0.36035238649888984,-0.00632042223442796,-0.6835701533335881,-0.028463682626500095,0.18531213710117272,-1.7924200790879132,-0.24117521960122953,0.02597702258507634,-0.04586755607992574,-0.158973230331062,-1.0629088896021086,0.1498145562173305,-1.6886303872922646
18,0.3916252721181008,-0.006186343337672588,-0.5736700694335495,-0.021621306432640184,0.219590101527179,-2.4305598004346924,0.4326524085637147,0.14310736181740838,-0.014121854273909657,-0.09358532148339754,-0.750490105973775,-0.12518020746694955,-0.1224336529763765
19,0.319749971675546,-0.01060644691283669,-0.62178361251025,-0.02403937610491931,0.175046667867078,-2.379960063369875,0.026877324742675093,0.09345916035543463,-0.025899670634571357,-0.12676824559135588,-0.9365222382580427,0.08312043945465018,-0.2765474285001008
20,0.16067466527206067,-0.011592482887456606,-0.7838776821002932,-0.03501021779436875,0.25228425180212577,-2.207169067624207,-0.5262072110275662,0.11501169434129098,-0.07273429867375944,-0.09593593622111928,-1.1505328030376427,0.031629961828236804,-4.253414391663859
21,0.31305897080839734,-0.005244149144289441,-0.5705729484557066,-0.02719894465094373,0.20835910647735786,-1.737847024028569,-0.31435122148313477,0.06572706496329245,-0.03216730943372477,-0.11352765096849325,-0.9211520082437897,0.17435075928492885,-0.4173081629118898
22,0.13906150620995517,-0.020655606660461633,-0.7152552498307386,-0.036699492768140496,0.260169782935446,-1.3953634099475472,-0.3616058171837305,0.08938404267297007,-0.031424979858600516,-0.12605418219613682,-1.114610697792178,0.29795159672347643,-3.6437710100908585
23,0.16239082050596373,-0.012290703132623986,-0.7514949334815073,-0.03388383315761031,0.3155909258654944,-1.9563893258276759,-0.469772310578223,0.11595798033039646,-0.06455004049200101,-0.10513297914818326,-1.0953381553061972,0.1828876153696316,-4.097848578734023
24,0.3973209168769377,-0.014597536492203847,-0.7151653000808667,-0.026558540787604223,0.2552392417718592,-1.7821045937042632,-0.5710707816575201,0.0026538796447734495,-0.02966306541917584,-0.14285404581306443,-1.036472418698319,0.1598214273080878,-2.9114227007351694
25,0.21199530074136527,-0.014034188761146964,-0.7271366691119356,-0.028758785608597157,0.16228157563124934,-2.0795273420236393,-0.34521942480161805,0.003173521262549413,-0.062362012955089204,-0.13596746904132706,-1.069100817448175,-0.38095084845003463,-3.2002663572201477
26,0.3574770829257418,-0.015089132433342815,-0.6709417669638216,-0.028576812373150292,0.2191818664842161,-1.9603212742018297,-0.2522000317528795,-0.05157995758030829,-0.05567020285313676,-0.158357729676914,-1.0509144873715486,0.044267318228300004,-2.005148390217895
27,0.17224563764902134,-0.014576144979332285,-0.7167274503090615,-0.0325121843241944,0.17745378638771675,-1.7903668243851085,-0.3129852508212794,0.02065393045854311,-0.035082137912229576,-0.11790565872754613,-1.1447936758114756,-0.3686854102939554,-3.480592134717624
28,0.2318462025108265,-0.013864369128839173,-0.6466214080572936,-0.024235934992783998,0.1837112878636836,-1.1194706466936402,-0.5252819020674464,-0.08593706918884028,-0.037301868460688205,-0.15196184007127414,-1.0804423014564246,0.08683496889691977,-0.8251486369407647
29,0.32498392171880464,-0.009491896255360033,-0.5952049975441085,-0.03832696216126929,0.20826217441204706,0.42873590301024883,-0.32368655183826595,0.03888939448722199,-0.029725626534731,-0.12099781057001087,-0.98967576974831,0.20405190977334728,-0.3836872065361764
30,0.09094980594741432,-0.007854323395065876,-0.7988001598810713,-0.035184948283071255,0.23146153018508872,-2.146760069103971,-0.5624601703270988,-0.015372265126679826,-0.06846664346257036,-0.10859721448291894,-1.1617233128401958,-0.1835887297781129,-4.330477017238308
31,0.027575184077446743,-0.008850157242131363,-0.6993321717591746,-0.025739005864948882,0.06721334613509654,-1.8473673178143277,-0.7502933251822403,-0.1553868827851382,-0.1288392072594563,-0.16627013393782175,-1.1953027070772881,-0.030451880774882995,-0.8908292583016817
32,0.1807254336322034,-0.0076661268281594695,-0.7710984484010284,-0.030196523387161594,0.29569996597006004,-1.997983899328789,-0.14866536176027617,0.09674549241353941,-0.04410542690654704,-0.09811058361383658,-1.1938036730193227,-0.4437059669725025,-4.4787083995847645
33,0.025662252273574056,-0.016915437140250553,-0.8092461204802176,-0.03497899015671507,0.11317554456090706,-2.2079078792090705,-0.6712263935772147,0.05353130765231667,-0.0719527198894915,-0.11533957973789852,-1.1475423750718239,-0.21422535209204427,-3.8169077749186053
34,0.1279417305152241,-0.01497133466359591,-0.7837516362821136,-0.036344943750203806,0.26689965533772564,-1.7360100660388973,-0.4280333300847978,0.08097636658259741,-0.053193085118744564,-0.10111268638287912,-1.2150812832591409,-0.266534776324821,-4.565658128316916
35,0.09356084726856433,-0.010784137397815183,0.16162705871344582,-0.01706591403363451,0.36026263570275247,-3.133744883693965,-0.12804966893658426,0.2639749366267675,0.018796160024593615,-0.032287201988081445,-0.2422000503662237,-0.06937967822384258,0.22541637851743168
36,0.2870460428237634,-0.008550924458970295,0.19866022674930836,-0.017297176134402625,0.37918938244156003,-2.5904175439292225,0.06207879524026482,0.3912176059689363,0.022455142601906397,0.032046935695448045,-0.1759994491971928,0.13303549210674118,-0.7873380476947104
37,0.13377007608172578,-0.0009972972008687436,0.2264314592983023,-0.01519362944012337,0.36669461458753105,-3.226856716977447,0.2066579818463351,0.2214556971722036,0.027375955361094658,-0.03555492847379572,-0.0867544010996544,-0.0453170283009143,0.9054146993590096
38,0.4736589358701152,0.005685660389349801,0.350215557715943,-0.016690256052724246,0.5464879508451718,-2.0695128766396373,0.8074181821473737,0.4848337601861237,0.048983837582921526,0.14430837921822956,0.08665745148024206,0.1827092214048914,-0.1546293219345677
39,0.26240915499627215,0.012788043431419748,0.4775433704970658,-0.014120260883460387,0.43937934974588316,-0.9999339719626766,0.3176830044006708,-0.09582193563472173,-0.0025503235068774846,0.29314740752463087,0.17647985180477757,0.06649052290147034,6.56963226889899
40,0.20455146790496162,-0.01791533918491947,0.27509089255980074,-0.014243377435314923,0.44178893962776894,4.31004108179216,0.2629075250264087,-0.0526035486577845,-0.0755101293268406,0.054354612761020896,0.03251433409472086,-0.09492683922365017,6.8310768622751725
41,0.1586064037708248,-0.10483900081747677,-0.5103954228539694,-0.018538522760871975,0.5465119093945173,-0.0670520343108598,0.26885128696224586,-0.15520570545791018,-0.025816549747827103,0.1084530081191654,0.27352511019510095,0.10413928622856096,4.69188671349194
42,0.30675614029288656,-0.03518488262704561,-0.19601684466208172,-0.01275445132421259,0.4775953482717771,-2.2523259986197797,0.44905898238871106,-0.10626063724827096,0.02018488900923786,0.23798896908358777,0.31578390891562547,0.12298656531143344,2.975314493421573
43,0.28189959854694047,-0.029817219783693012,-0.1868175050372477,-0.01266161087266644,0.5220846587602004,-1.936771836247256,0.36566319730247754,-0.06838759047747302,0.01301637221769416,0.21896270762433362,0.33104653590154787,0.08511291715362655,2.5507962571249556
44,0.27936626013500543,-0.00039103865371408245,-0.25096331815967365,-0.012918590395370952,0.38781680127190127,-2.7820796850812055,0.25112680172726354,-0.0806182421058806,-0.0028019796020229927,0.16512655710877117,0.25628208454969087,0.13014037444294813,0.8120404569756914
45,0.2796523683057487,-0.0001308692948052421,-0.3529694269725515,-0.017118224177989826,0.34194382950442254,-2.9156644905399896,0.37098398736855087,-0.048742507243935196,-0.02225776159597845,0.133892781403857,0.13889876781008278,0.023236656373150286,-0.7425986287271563
46,0.29381752857700066,-0.00952507946769013,-0.38216791190667365,-0.016505515467738385,0.3528409110009985,-2.536683220801498,0.4633589533835035,-0.034107218601007586,-0.015241165014733627,0.14608654628240386,0.23125795474594726,0.058614554167371866,-1.0966198546844714
47,0.4163884829013093,-0.020580440736766417,-0.4358807925402568,-0.03630808071424421,0.5059490701687018,-2.111251416151149,-0.37920655522357843,0.06564151802144116,-0.01648686201724605,0.11633706661404346,0.4365894779950741,0.15155081550850102,-3.1386158016123926
48,0.3689374339631289,-0.009781274774216277,-0.50951870077663,-0.0428964597740211,0.5572891092347182,-2.68166933354433,-0.6086076149377826,0.045236688713973974,-0.050065472351005905,0.1178102877405399,0.5057048482384395,0.11726786624799979,-4.292580895767372
49,0.5288264019507325,-0.009051684988793314,-0.368954447631896,-0.019288952246027426,0.48189915500693736,-2.4642567626703262,0.3853697399393642,0.022237700225314447,0.009501902490059728,0.1830165705241749,0.3520563631230922,0.10943303986713587,-2.338662543376349
50,0.3305635786854346,-0.004474568276817,0.1097107608566977,-0.018344075097645796,0.26668071449707853,-2.4366891583667396,0.12947916958778188,-0.4473133635718153,-0.011371488466178284,0.1578215339987321,0.5306334731367897,0.06389700913992562,-1.1164671039098204
51,0.03864014964640497,-0.014759839718820802,0.15501574845327926,-0.011034343399468282,0.3048382887745567,-2.8095065056805244,-0.08299473781297734,-0.29596153652796586,0.0009903509001137525,0.08693041990120234,0.4419108992595005,0.02083986037300704,0.7192177280451225
52,0.1912995971026966,-0.015043990732992472,0.3734998041151722,-0.015468798109492496,0.4394333224943592,-2.228941910438982,0.3181636828332455,-0.34591064940926386,-0.01808773993612427,0.18060935325835886,0.399838320791056,0.04387081808098802,3.4218646721644292
53,0.14856123744291447,0.03586810278687801,0.2851252178588066,-0.010927602005596782,0.3973300148247211,-3.0299064477899242,0.5320766176070851,-0.21764308997518733,0.02495945289273005,0.2099253467063495,0.5655838992633397,0.0654094351959429,1.2447642974053632
54,0.46477233580175126,0.02953159442733547,0.4348479912041135,-0.017751978520241296,0.41002023115456204,-2.2112090071660564,0.2682320219673942,-0.23120659937724716,0.0030522673240337955,-0.28704041507910816,-0.8593875463662519,0.17417654128119103,-1.5029109544380401
55,0.24265234700377042,0.040105230932251185,0.999241145120165,-0.017161121757607513,0.42472722320546014,5.924307558754875,0.3665381598624756,-0.5245875438019142,0.06819460739206405,0.3398544944829047,0.4020299022648576,0.08752057087405567,3.876703907880118
