,X1,X2,X3,X4,X5
0,-3.1003937132070267,-0.2869201764088358,-3.6556007019180505,-5.12306799779087,0.46018290571386583
1,-0.40759139949941803,1.320951997748243,3.414263305949189,2.4545310907266393,1.7895776894677462
2,1.570943123701675,1.5356278271253259,-2.487679935338497,-1.8426310665020873,2.546533206554191
3,3.195779359921756,2.484160343261661,11.064251486791232,1.8780046194251092,0.029284354265964492
4,-3.0867671622108683,-0.7414091621916816,-4.81978383852867,-4.554150225057425,-2.4829155130648926
5,-0.08972489050913311,1.163345568848741,-5.738839662424955,-2.86578431820249,-2.221740118759726
6,0.836848689626033,0.09690200088048843,-2.1321639673789954,2.6463249066105976,-0.43478652586802785
7,1.2897269763132855,1.4838079569620837,-1.0627760952062189,1.9613417760396454,-1.3131173155684814
8,1.8765682096889957,2.1621234360921644,7.90525101823463,-3.2218301605235182,-0.3356718718193484
9,-3.180921549918931,0.7608089842838566,1.0996590110903306,-0.9633467406166224,-0.7310324562730439
10,-1.846717135628225,1.351731659101742,9.324100631298505,-3.0009207389075305,-2.006901082832631
11,-2.5482125167723173,0.5643198858780829,-2.5671556652350116,1.5603265610708064,1.1103047624489246
12,0.2087472859171598,-5.74897757071653,-4.758173608356431,1.9753627983251918,0.3306221534462445
13,0.42452825082148005,1.7655458901468057,10.227321135646998,2.4376026581103796,0.5094410290520263
14,0.592767439094759,1.1080074918125986,-4.445207250134118,3.0274003254669015,-2.9071996056473752
15,0.5767775068566864,-3.755482368776176,7.0963608751903315,-1.1238932145726024,-0.9139294341584872
16,1.980216317123438,2.4653467600867853,9.002077048910364,2.6803969379888697,-0.07155503931126964
17,0.8003361009120844,0.7104361555941726,-4.791345880326537,-1.6370731468799313,-1.548869544365088
18,-0.6345798933350146,-0.6002160777778878,-5.730637325667219,-1.997880911427379,0.7180333040032233
19,1.599775481346435,1.0992466299763357,-4.945583052674274,-1.6836532023409978,-0.8599254954565861
20,0.5997250541787643,1.6509493270794606,-4.818785680064324,0.09440116266759332,-1.0208930370366567
21,-0.960787473999289,1.8617413251613366,6.356754323289612,3.2398327551724297,1.5839278409711002
22,1.715799743366624,0.7327298644735007,-4.308149492152086,3.4793510012355457,0.2796299611036761
23,-0.5322320159588282,-3.000772608770952,7.010072576146604,4.206219467004289,-0.612412082322025
24,-2.440999940258821,-0.4135675141903069,-4.596086688065002,-4.118966957263288,-2.7191335804842964
25,1.0765839772776926,2.678466642038207,5.34106222444748,3.137216279807146,1.3790175613700681
26,-3.2202166784361332,1.3176467653362827,-2.062078641200872,-1.073154473133005,-1.7874593774678325
27,0.8355951250003831,1.8420476020765248,-3.7361423501436737,4.361408949207716,-0.6756453096545167
28,0.6896502373424259,1.8189120545174597,-3.569922500921872,-0.2720556359761395,0.4305315673313197
29,0.7098827504975933,1.9566090733527248,4.177636816457209,4.064372017305425,-0.5016840858473814
30,0.5638172288820211,0.9300692217220545,0.3216651570365604,4.068064422184854,-0.6114654030978522
31,0.6927595310388875,-5.067114533303623,-2.402377853785854,-2.1201110754602905,-0.8199954651811135
32,1.1101307317369422,0.38922055701840946,-3.1172185553197633,2.8650596463165683,-0.9895535745053412
33,-1.3505272481398887,0.5409587285506355,9.48441933477466,-2.1245144967657814,1.9980404945745287
34,1.1420819037026286,-4.161319453694788,3.4909950689085605,3.2757179563413197,-0.22324817149386067
35,1.0746386068016192,-4.49343185713663,-4.577271397745323,-2.8381430484329098,-0.540646510185902
36,1.8059602275816498,0.5258075657649033,-2.8654990242869345,0.09391117681441442,-0.6501657381612644
37,-2.4202111003482125,-0.20129845612968975,-2.0576363904814516,0.38943648489243166,0.5929936194127939
38,0.8213688061733407,-3.2731891236431547,7.413573709370792,-2.0631850185169527,1.3179997459083888
39,0.9436770660144964,0.6090857289745096,-5.106435715102937,0.16862754086853274,-1.5793510838111584
40,1.275150017462584,0.08999137741722095,-5.16522966496799,-2.642140918165105,-0.8755194171176425
41,1.7483815070610882,1.6667482986512259,-4.741675039846194,-5.825940598068017,-1.6937156295092823
42,1.625150910055947,1.8493652392166287,2.2887105358808038,-2.6890033143632928,1.2242849245045122
43,1.2033363397563703,-0.07284910888551169,-1.598961344867331,3.4822361055004665,-0.6804334610373841
44,0.3233725372813191,-3.229296103417564,-4.4433673674673555,3.3496461667575876,1.0987093270981099
45,0.9091771571447835,-3.059209752861336,-2.4296022889751527,-2.0869072376697373,-0.5832543639978766
46,-3.7825455300202155,2.000148955517193,-2.588814520432277,3.4425810306596425,0.7826396132301721
47,0.6258275654246105,-0.4656525818110885,-4.6635654351597955,-1.1113060391908984,-1.0523147588196138
48,1.808838013131317,1.2024002964075038,-1.5274399392367526,-0.7498862783829986,0.1102564638630481
49,0.9661929486657922,1.83813833356364,8.772864885331458,1.4631421551897772,0.8332376785091613
50,1.1889920231629534,1.6823212374371062,-5.522812320362338,-3.193506500128883,-2.0422900063860023
51,1.679537873608502,1.5284284922053935,-1.061043793351818,-2.727751005085924,0.5727807115783575
52,0.21371535720794532,-5.253950032566637,-3.2196446660321194,3.068043078467772,-1.4178960784087844
53,-1.2033908970335265,1.6334951182287725,9.687578991225354,-2.145138465181581,-1.0270585352068646
54,-3.717796050709726,1.1750566395477713,8.26585094638614,-0.5237877859959259,0.3385531818819063
55,-2.0342818080137133,0.045898254568508656,-3.846986481046211,3.6554208207794456,1.2512433973377663
56,-1.4327987417928694,-3.4675985581898843,4.51573089058955,-1.583796951589811,-1.040553722617315
57,0.34926496483039593,-4.9033078775835355,-3.4960008110803664,3.4372042701747767,-1.5232544597137303
58,1.0835378851696662,1.9192349765309873,-1.6560558785743202,3.3173030398864687,1.1845522037059515
59,0.4031126042971496,1.2693773754738087,-5.356830524163656,2.2623961752725545,-1.9936876564825012
60,0.5116397030301265,0.8731989962093867,-5.161786880696407,-2.822347275262579,-1.518709207363514
61,0.4614580148579425,-3.3681351057625397,9.42688955081435,2.7506929178683435,0.6283491477151943
62,0.5827247099442915,-1.4540951870456844,7.232412286643541,2.5141547318837385,-0.7509787912296555
63,-1.380238060559903,0.5602438964924514,-5.3207597672345734,-5.074890380669366,0.5480010034239307
64,1.7904739522872042,1.9262525523077036,-0.37385546926687957,-1.7145923267909795,-0.6695651626024429
65,-0.25818285555344833,1.881164988165558,9.281608371256665,3.2057284860628332,1.118296759872512
66,1.1890912740880002,-0.29256598083732455,-2.639462976286224,1.4126046854802463,-0.34055293029877937
67,1.3116322981577402,1.447056654575454,-4.646326057306364,3.5006769998410614,0.434984221261136
68,-1.6613639879167201,-0.15742747634668566,9.535704234971735,2.6865505381463692,1.229329251731416
69,0.7905906508417936,1.1546722126491658,-2.463141874171195,-1.962376461776557,-2.3790337241935324
70,-2.316439794055267,-3.033245599701924,-4.822663203026693,-4.9416907195252024,-0.8213608096883871
