,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN,CHMAX
0,-2.72169897690631,-0.022083988574461758,-0.049484363531826406,0.008786100437643711,0.38616861505438477,-0.08018475695832605,0.015154873875668487,0.16447272400989218,-0.06562864285217919,-0.04246799475605303,0.06343909350744696,0.06775150927611324,-0.6094759652070411,-0.06616918539917808,0.07004672923524463,0.01716655120330446,-0.08056860635574074,-0.019721626681610822,0.1271126699627537,0.08432848284496978,-1.5929231133635948,0.875813664556147,0.13240968933930897,-0.021634252646384026,-0.13434281501302314,0.337659786198524,-3.157193506500531,-0.008715579838861677,-0.017380725459651723,-21.764067074630315,-15.36946585766526,-34.881003677514244,87.22511181494171,54.034839873771375,27.72075873897668
1,5.567323987000659,-0.014080886047765865,-0.03924810038547239,0.015705992484758215,0.03436755345296304,-0.043999722560933985,0.021469609642486908,0.2543432958369487,-0.027795499631464167,-0.04156440595030728,0.03602470754706423,0.015672401335302684,-0.2854330398287716,-0.02932480604701662,0.19872483142099992,0.030870184702344663,-1.2075908446105994,0.09576445953049802,0.15217322841962413,0.10553576855728532,-2.711694254860467,0.8829514922013486,0.035552195919742846,-0.011618064995601645,-0.053696127200973505,0.17360690925559633,-2.089237182310773,-0.0065575048871537745,-0.006969562436476592,45.17181128913848,14.933939667111506,56.263937952009,-12.824971450713075,14.873556588475973,-1.515978549477545
2,5.567323987000659,-0.014080886047765865,-0.03924810038547239,0.015705992484758215,0.03436755345296304,-0.043999722560933985,0.021469609642486908,0.2543432958369487,-0.027795499631464167,-0.04156440595030728,0.03602470754706423,0.015672401335302684,-0.2854330398287716,-0.02932480604701662,0.19872483142099992,0.030870184702344663,-1.2075908446105994,0.09576445953049802,0.15217322841962413,0.10553576855728532,-2.711694254860467,0.8829514922013486,0.035552195919742846,-0.011618064995601645,-0.053696127200973505,0.17360690925559633,-2.089237182310773,-0.0065575048871537745,-0.006969562436476592,45.17181128913848,14.933939667111506,56.263937952009,-12.824971450713075,14.873556588475973,-1.515978549477545
3,5.567323987000659,-0.014080886047765865,-0.03924810038547239,0.015705992484758215,0.03436755345296304,-0.043999722560933985,0.021469609642486908,0.2543432958369487,-0.027795499631464167,-0.04156440595030728,0.03602470754706423,0.015672401335302684,-0.2854330398287716,-0.02932480604701662,0.19872483142099992,0.030870184702344663,-1.2075908446105994,0.09576445953049802,0.15217322841962413,0.10553576855728532,-2.711694254860467,0.8829514922013486,0.035552195919742846,-0.011618064995601645,-0.053696127200973505,0.17360690925559633,-2.089237182310773,-0.0065575048871537745,-0.006969562436476592,45.17181128913848,14.933939667111506,56.263937952009,-12.824971450713075,14.873556588475973,-1.515978549477545
4,6.509407208501927,-0.014602474444396435,-0.06999250127236208,0.01509404905810091,0.03607252658318495,-0.04781892074424866,0.03147515821525424,-0.011390919904492317,-0.03437664615424463,-0.07474809042477204,0.04487825734865762,0.05783976171202691,-0.34729675772735663,-0.02966341275409057,0.05873605063900919,0.05262773327026715,-0.22296657985049342,0.06326359045556167,0.24026037211157217,0.13256263364409432,-1.184678597642761,1.054154951535151,0.04040103824631757,-0.012251698920209454,-0.07697585043589311,-0.22105164342247602,-2.500605932276633,-0.0071372924133991334,-0.008398399954201599,43.02256718800107,18.428111462576386,-12.878062296495603,-2.0092630521731856,15.802946356843481,-12.953973731061371
5,7.417421874974397,-0.013968705261121702,-0.04424588279595466,0.01575603234842349,0.040242633733624855,-0.04366080694273508,0.02093498264687777,-0.02505462397602505,-0.02714226898926892,-0.009016318626567928,0.033621353309427074,0.016322304219523742,-0.27856325585542213,-0.02942379674917181,0.2568241209796924,0.02160536873917579,-1.2448447432562422,0.10362950996040438,0.14461645354418412,0.10435486698001276,-3.077736421060313,1.6064241524135199,0.1225249175880729,-0.011194042149468973,-0.04807352302462221,1.1170848396272093,-2.3205622832152115,-0.006557504887153778,-0.004448088157453569,64.43223683387318,13.999828394416827,69.1911961457323,39.552327562393224,21.017824745203047,0.6492158557906135
6,11.49937615492993,-0.013151683234125952,-0.03211747198711673,0.014251169557905312,0.016600031547604987,-0.04214056117403942,0.02090838561891856,0.23261916396621835,-0.02599252287487878,0.0265563024227082,0.03195250212079252,0.0064934601907341944,-0.21762017252856433,-0.027820032714434572,0.27729163674758317,0.020384874290369837,-0.6652616317326572,0.11018043424297283,0.16111844723810897,0.02241338854423115,-1.868065644360549,1.4479984028894464,0.1352132349403102,-0.010782710997859272,-0.04054648821357256,1.237666222434426,-3.2253435238936654,-0.006020611524384234,-0.006281197875690332,80.84777543803844,83.63475326465009,75.07069833128891,40.37014975025977,61.507874501685244,-1.4394634943000844
7,11.49937615492993,-0.013151683234125952,-0.03211747198711673,0.014251169557905312,0.016600031547604987,-0.04214056117403942,0.02090838561891856,0.23261916396621835,-0.02599252287487878,0.0265563024227082,0.03195250212079252,0.0064934601907341944,-0.21762017252856433,-0.027820032714434572,0.27729163674758317,0.020384874290369837,-0.6652616317326572,0.11018043424297283,0.16111844723810897,0.02241338854423115,-1.868065644360549,1.4479984028894464,0.1352132349403102,-0.010782710997859272,-0.04054648821357256,1.237666222434426,-3.2253435238936654,-0.006020611524384234,-0.006281197875690332,80.84777543803844,83.63475326465009,75.07069833128891,40.37014975025977,61.507874501685244,-1.4394634943000844
8,9.153019532933278,-0.01290690763352184,-0.03050450608561137,0.0142922208132948,0.013160231278965033,-0.04208895070252005,0.019710993846052308,0.17207635929812362,-0.024549698123026247,0.2069448126245335,0.03113588387272957,0.006292032464906033,-0.20630854818835237,-0.02724488210235999,0.20420675576340078,0.015488190490921072,0.9167877617713693,0.11010961824955179,0.19006543289416297,0.018425464438881562,-0.4948767002497745,1.3533343564253757,0.06632634740808685,-0.009797223288002982,-0.04252542241206832,1.2994028214411049,-3.407761035338867,-0.005972151210636897,-0.0061074435763024265,88.43026382717609,74.77483388505611,318.8895633234951,21.44213635456823,57.523869255527785,-9.707658452257109
9,25.016198579346945,-0.01268600868856454,-0.017401151876372666,0.012744644569891961,0.06778339444785512,-0.04186181244518414,0.01976219502642313,0.16113545016134959,-0.022820469874076797,0.22443191751164412,0.029436423614415626,0.006345227440164544,-0.32596026820541174,-0.026507776524388876,0.3197529646265541,0.015280773582712438,2.0215420145799623,0.1023680131672338,0.2204994679094221,0.019047363302196526,0.06399192333610225,1.7957657005444614,0.06060110074940288,-0.009582140768811986,-0.04250515633106085,1.1279446884026851,-4.016471229897972,-0.0054815701581680835,-0.00451116421717684,119.07315960232937,127.79548740808113,375.2744083884945,94.38101530490158,88.2409392935155,57.41129045001597
