,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
0,-482.0660962694143,-832.3685559387226,-389.51218454565037,0.7059285714285715,32.43660146467657,-104.5894057310079,-16.950803780620944,-1143.0942317826405,-203.27841337605028,-128.6525705551191,-16.30286723608571
1,-483.0602113330947,-839.702039612845,-404.80241524926794,2.6758761904761896,-60.62701459036127,-103.42572032847717,-28.379947960201562,-1121.4987294361813,-230.27905297035497,-82.68227175597983,-39.15107213291915
2,-427.1990147165346,-753.5308547705422,-341.14724810287856,0.8020871212121188,-21.35722627224578,117.89972452626523,3.3141815802703523,-1295.806848061663,-494.9316482012918,101.75766613569391,-12.813418417492779
3,-427.1990147165346,-753.5308547705422,-335.2271330235136,0.8465589826839824,1.037165434158074,107.91652412943984,3.719090088428858,-1256.7715962088544,-453.91896326853447,82.18551882438584,18.21010534967572
4,-428.78267675624926,-752.441089253301,-337.3741055198392,1.853458982683983,-0.22062602445435886,108.44701741776774,-5.921562793776659,-1129.992448390041,-408.2641302063166,76.96806960572775,2.135493758591617
5,-424.53466880401595,-752.441089253301,-351.5594297598667,1.6058923160173166,6.238653890075552,98.47637532511354,-3.675229460443325,-1235.8705589295705,-372.14530364092263,107.79164204244364,15.031117095262617
6,-427.1990147165346,-753.5308547705422,-340.92338302351334,0.560344696969696,20.40250236023285,110.77705785959859,6.369613897952669,-1292.5876893694774,-465.1761819730757,121.36848088673231,19.976524972450605
7,-428.3126655101854,-753.5308547705422,-330.35066397029595,0.2943073593073564,-3.788835452660769,-217.25614520319104,1.0776103274490936,-1304.1278894929758,-489.93115192585026,65.04302367490139,-34.4793342151626
8,-428.3126655101854,-753.5308547705422,-331.3952905478955,0.21113636363636257,-13.96192184280499,-219.4364237440947,8.296865627704397,-1297.9158182012313,-512.1426492612799,54.35663486692777,-86.51161215944053
9,-427.1990147165346,-753.5308547705422,-340.2821994716852,0.5228787878787854,-19.80223420875372,117.01579312433391,3.4506577707465387,-1324.2212984723626,-496.3631094761279,105.1556770421851,-11.258894788344154
10,-426.6302371702382,-750.4942906017224,-332.25890530685336,0.0,-6.150996616209863,78.41680263382655,6.731740075696489,-1315.4799951979703,-507.30819148026706,-125.46815233782503,-10.720373177643038
11,-427.1990147165346,-753.5308547705422,-335.9310288367646,0.5228787878787854,-3.0612496703452674,112.28882288623859,5.986824437413202,-1329.900549193863,-500.2946606675837,34.87774538276901,-55.98151281787222
12,-427.1990147165346,-753.5308547705422,-342.22858836057395,0.5228787878787854,13.850416584897067,114.36257090211163,5.04174110407987,-1326.7240044987925,-485.90060081811947,104.68431604119776,-24.851459434808802
13,-427.1990147165346,-753.5308547705422,-341.33609211997265,0.560344696969696,23.673212372442862,104.70880767922341,1.154741104079874,-1322.4536578568725,-490.08812716187384,102.0709679968445,10.227073597028637
14,-431.0289854357493,-753.0110918708099,-340.215443189603,1.8156770277967642,-5.817343795710908,-199.48242744956923,-5.011786544808918,-1196.3401869229285,-378.44981832777876,85.31782092090951,18.860986409045353
15,-431.0289854357493,-752.441089253301,-339.67888794518825,1.1891299783549758,-4.5950408904240305,-212.4332042744188,10.971051006528626,-1181.0936772133928,-414.31416532950817,76.41717107087392,6.745099107018563
16,-428.3126655101854,-753.5308547705422,-332.565066434839,-8.655363095238098,-3.744658547415911,-224.12678090082684,0.030364906203671854,-1291.82325711512,-481.1702272671755,71.96125291195466,9.094656643978265
17,-426.6302371702382,-749.404525084481,-322.6320178829929,0.7593333333333335,-31.64853071609691,33.032132676146496,18.758087193490983,-1298.31815388071,-437.40567809290195,-422.5598184223078,-25.643191132448568
18,-476.4486005493154,-802.6881886162174,-372.2470449258654,3.535075624593273,-0.985112665985327,63.01857904003905,-9.830919948689543,-1035.589694350667,-222.2006982074217,-101.77334258203858,39.43734800236131
19,-437.12994033544794,-757.4522912105984,-379.4308472927538,4.2208026283400155,20.049314027958875,77.86414443719448,-5.793108659580521,-1025.3610924147877,-285.1049667294123,96.13708770966308,39.818298660216996
20,-427.1990147165346,-753.5308547705422,-340.87707370855946,0.2811363636363626,24.639936426166912,116.33679601033674,7.1305149136036805,-1280.1343971616852,-497.91255883232736,125.88437176325354,-31.54145546655483
21,-428.3126655101854,-752.441089253301,-327.2978047500192,-0.2386017316017319,-10.50522434154966,-208.68832697704053,7.62280152514029,-1305.0515700636095,-508.9682667931733,92.85822797514086,40.099920740992346
22,-428.3126655101854,-753.5308547705422,-332.3334956761008,-0.04685930735931054,-11.690739303122458,-224.36988528255628,7.038294199132962,-1300.8479610583747,-509.644415495046,67.33020153359445,-7.524218508646889
23,-427.1990147165346,-753.5308547705422,-339.64446204628035,0.2811363636363626,-17.312972303991813,113.39430273971847,2.719407770746538,-1324.8008222818867,-490.8800915669985,115.92914587972011,29.351625753205813
24,-429.9153346420987,-754.9510892533009,-328.4379942129488,1.5723226190476207,17.347884346816883,98.9727629295567,10.210981094958719,-1133.7454390757507,-319.6428823376314,133.78851117235334,31.867678179790566
25,-426.6302371702382,-749.9742906017223,-320.3603112666258,0.7593333333333335,-31.167310020126212,24.78803087134905,-95.66686173521046,-1288.4361272248923,-505.7144373516813,-394.3517067861238,-25.97868122726885
26,-426.6302371702382,-750.4942906017224,-330.35684681637565,0.0,-53.52640933257845,54.325031138337344,-16.02967471127092,-1358.5186842959502,-511.4574136746496,-271.48820117907417,-69.35587253568455
27,-426.6302371702382,-749.404525084481,-330.90605893758806,0.7593333333333335,28.957580755764564,67.96844871512558,8.593621028077447,-1262.2447922890453,-483.4231947889592,-269.576823150059,-7.1459515911370115
28,-428.3126655101854,-753.5308547705422,-326.7239502475508,0.0,7.753854089822886,-178.20004992142785,8.716777715616477,-1256.5595034937419,-449.4852968978138,6.853737477816628,21.715352378798983
29,-425.65957173209165,-747.3476566001183,-340.04305206246863,1.013432330827067,1.7462197165300655,-104.0442633208543,1.620558136653406,-1251.9715614076251,-355.67843711566525,-172.85895046169904,48.43068333730531
30,-427.1990147165346,-753.5308547705422,-335.6532998990356,0.560344696969696,-1.4604560195516174,114.37205984372558,5.002069026157798,-1279.631694742759,-480.61132222824557,55.39500176250034,22.90456786810843
31,-426.9888183105439,-749.404525084481,-70.40471387505012,2.307166513752968,-23.783242360482458,33.25620827764154,-0.7393094753675645,-1289.4811599718407,-471.51573942759325,-231.98373226622633,49.435266800984394
32,-437.59516450299134,-751.0459423144042,-92.77476413404534,7.344098711597552,4.571523087682698,36.28699652629056,-19.075485871833603,-1137.8910345636955,-422.67332381007014,-114.08847968829194,-17.221022619445247
33,-429.6419120886381,-753.5308547705422,-44.45647020296985,2.7556411947737014,13.685251777661295,54.383848565510846,5.804413214090104,-1320.146368155583,-536.9957712435704,93.63112662171388,-18.231504091652916
34,-430.19454029376595,-754.9510892533009,-52.425794403135825,3.6319224661339238,32.550379834245255,45.983116413107986,2.276819159451934,-1278.1611154646212,-475.1605104052142,50.50927100542997,77.20894176246239
35,-433.58590217720115,-751.0459423144042,-62.33142191422829,0.8206326384142141,19.687850777301556,-52.5168551271761,-5.313737898795996,-1226.4042515798599,-444.6617525629174,-382.8730579213167,-1.5681610990233512
36,-476.1841118546071,-808.7013745378335,-82.91137760809372,8.84721475612807,-72.31930739911905,-49.318630086691854,35.41821572681475,-1130.2013501058632,-296.8790667685719,45.17608405485592,-15.81889535622556
37,-471.9667880047405,-797.3456109286271,-108.61997824208933,6.224082740726317,-41.02989535728522,30.28049170760542,39.60236689436067,-1160.273398240926,-224.99254101711864,-131.8973339834941,48.026005252381744
38,-429.6419120886381,-753.5308547705422,-50.9573676427386,6.671913375224831,-8.810831820894165,53.465502635036806,5.938663214090105,-1243.1185670514342,-518.9547474855356,47.08034725813876,-79.61474480191463
39,-429.6419120886381,-753.5308547705422,-33.32188630238635,2.7395907561772104,10.156861085020603,53.30510192326421,4.595255056887833,-1327.4144262654472,-532.1925252795401,85.4185783499691,-2.7163816439717254
40,-429.6419120886381,-753.5308547705422,-35.43964126874621,2.476432861440369,16.104746727156243,55.06923318089545,3.1732779327048304,-1334.807878739444,-545.0553283098433,96.76195230642196,-7.512627010612257
41,-426.97756617611884,-753.5308547705422,-59.767446250557384,2.5863748470863004,18.88455980623403,50.949608399879395,3.702903002079896,-1310.917240694482,-472.57694465805685,68.73181708835487,61.082190226916396
42,-435.6890582553367,-752.441089253301,-48.834641029356526,3.417712833219409,-1.0040423385340065,-108.89640414603184,12.230759210686099,-1211.2588819844254,-490.99865434734704,54.39135052653314,-3.8996503953121016
43,-490.0745296878869,-821.1523738906958,-115.98011955027603,12.037532795301372,-58.763239999254665,-39.12173553493585,50.930211645655945,-1110.0151774214298,-253.6297844514553,103.066849618481,-62.4602327027104
44,-481.59231011448315,-857.6226951425335,-168.72576275981953,4.866951298701296,-7.94839593368889,21.98789989818937,60.07245919568921,-984.6673476391722,-82.49069750730187,100.3282614269829,-188.17096190177077
45,-442.13092460213807,-753.0110918708099,-107.36146211397306,6.416680758498021,-9.182094710336726,29.43162382251326,30.016928561409554,-1095.4393719784346,-436.9980195694905,151.62910221035244,-45.97396968679771
46,-493.0370602667849,-821.1523738906958,-145.7741433810993,8.050240882827882,26.046368925488093,17.318784214297395,41.59492953887384,-1052.139347084992,-217.5747535666697,171.1499652367692,-1.845209787221049
47,-195.65838922541602,-1076.891346769171,-484.47803177616794,1.0657575757575772,-25.153896970725903,-10.983899924360452,63.610010767227436,-123.25671846806368,10.647329582985684,134.73773794385662,-61.89115191512877
48,-217.76699744391948,-1196.2068065759904,-847.8816949009822,0.0,19.131797363822155,-6.966719824293355,100.0013086677333,765.0036474048774,157.03703902060084,81.3445090600705,-59.88868195112582
49,-482.28242916210223,-857.6226951425335,-162.93382260097465,4.322848734598731,-6.452862730969481,-32.52334994581048,55.78852304311875,-1025.8222361770493,-92.0814280129073,42.661163630730336,-202.81631081530801
50,-478.5574297866749,-808.7013745378335,-124.51778421212629,7.442974091091356,-59.00403975432416,-40.5671307367308,42.0849422956389,-1113.4283581918403,-267.3143314463205,161.77282252952176,1.6471105703919282
51,-475.61188636944416,-808.7013745378335,-81.38813147592064,-110.80853837821677,-62.75219339730953,-79.33180567195421,-36.62917759808225,-1092.1195553894745,-277.9665748923426,-9.807836786209837,-102.53552468241926
52,-429.6419120886381,-753.5308547705422,-37.14491298330777,3.018799089510544,-9.678540929631408,50.413410073447366,3.023500154927051,-1314.8850768366678,-544.1517443798843,35.03061979755658,-24.385886305976403
53,-428.09897218226905,-753.0110918708099,-95.68782598213576,3.6988987819233983,3.462826008970595,38.506550932353704,5.190538808157191,-1211.037483623567,-408.83959983299127,139.70373305816824,84.26982672299319
54,-468.9409360086935,-796.853232189825,-119.93425515506506,8.618894142482453,13.186978934993768,34.21287921842226,-24.024040533858226,-1093.4500039166753,-250.6115749370159,-68.36815548773542,19.550846753763366
55,-482.9543006109665,-828.1237755872268,-120.53199624109577,9.743367412853866,3.0760373366099474,35.52475676430561,-25.7135768454998,-1075.6698451732627,-210.33228859361304,-33.3481512693768,-193.28282637193442
56,-488.3118408462038,-808.7013745378335,-87.92118279318898,6.981078316686758,59.47049785990965,-44.147918801364725,37.17892497962157,-1102.2769163378582,-271.87336950319815,63.77962333439183,-11.290120850169565
57,-487.09257207141036,-820.7902919131043,-140.6025429242513,3.6194794434159023,-14.947854792991196,-3.6708854628830303,39.76665668300342,-1016.687540771693,-119.07962505354305,42.57502239810354,172.03755528614653
58,-460.20936010836294,-836.8405836386808,-160.01860172139544,2.973735202516777,-57.523138912974,23.275246412635894,-21.086018442139654,-995.7039997411881,-96.94306763490046,-237.5060871075927,-88.94072348712565
59,-454.04695416403814,-785.4964066360313,82.79442098354613,5.417945135836092,-28.753192104550184,13.947706832925519,50.76933732029178,-1185.481507688623,-315.03905079238365,52.24500903748536,-3.969907103665082
60,-493.4993513641406,-821.1523738906958,71.73067915736911,8.120747398193615,7.176987807123128,-5.068067966692929,64.8656157454611,-1059.1465187038932,-237.4110700207053,143.80186254438559,-45.35110988561128
61,-428.5004773060294,-752.441089253301,91.87982198862001,1.5575343573129241,13.879891950423545,43.75390030524481,13.834348218359516,-1346.1465246210064,-531.2217829050234,125.82770953751768,-15.155931451325468
62,-438.7568979438125,-759.962291210598,73.76138828965404,4.574752711593667,46.85166396783632,18.266686408755096,-20.21112319551598,-1157.9291240934542,-391.56863428752365,48.816430943411696,17.93454923044699
63,-481.2527480857139,-839.702039612845,8.20842297285246,0.9583954536691386,33.878099116095854,0.30937795625426817,-38.4421475924417,-1006.2023145218859,-7.943176178817724,-31.138930528792656,-12.455538157581811
64,-460.33809554700156,-830.7680704570009,12.344544466965086,-1.965897435897436,-84.666355009199,-23.178129220779223,-24.174612928187468,-1084.1961998391632,-237.9983392918299,-582.658257603499,-193.62318631361433
65,-435.93619761824357,-752.441089253301,95.19664226486228,4.339336206558735,-28.350068253567585,42.89077301552254,36.70637359127895,-1149.6761789579473,-475.1139721529385,60.86772896280068,-74.38594698423164
66,-487.73674986443757,-814.536330964226,60.85182759190785,3.209927900439907,-17.228476949059868,-1.0560968279245804,49.96497600654476,-1141.072828938575,-278.64736358141835,112.06043034528868,166.5280861022538
67,-462.56585610248857,-796.853232189825,94.36983210407384,4.056503677684102,9.703789993145687,18.09245618636311,-20.987535979621235,-1118.1823262335417,-303.2724021839154,-87.80013784674951,8.006309395668765
68,-475.42822861458995,-841.173922902882,16.839995999491787,0.5854480852480833,8.196808953468025,4.584001484626489,-380.87115009852886,-1073.8620333256208,-133.70497422749827,-358.84578516611634,-54.76275936680486
69,-477.47558743787687,-802.6881886162174,79.64377478028818,4.554025984811674,25.122366846493424,9.026526127258123,-34.554113310700885,-1074.7119032596172,-297.8772353079314,40.95942380326915,11.788311211016724
70,-498.10692676096625,-821.1523738906958,79.29384630040748,4.202051333364497,30.7374270651311,21.6280597519936,60.29334590419123,-1076.9567448349637,-232.48990336539163,47.92332022006475,15.395299097658345
71,-490.4703484541637,-851.5501819608534,18.2384102023441,2.095869229892914,5.869264462620916,2.900836761488081,76.59631588348734,-980.3978070798936,-32.172036952973116,118.15372538592085,-54.3366466570773
72,-490.00421256013414,-821.1523738906958,67.68482064545071,4.904642968487326,-50.4538103369295,-12.004508364100824,54.866057802696915,-1075.899210096222,-218.25173776321327,100.33443907115515,104.7032933442986
73,-477.64271788945626,-809.3042315426871,109.10121815066448,5.103718280430288,-18.94375250422879,-1.3944192991621516,-37.11254404663162,-1095.8382930426562,-218.4392009014623,40.83986032826496,-34.05223671228162
74,-477.1599975445884,-839.702039612845,42.87588574041038,1.009814577093143,9.908806819360022,1.3448278446012072,-30.344067024861126,-1023.2137980169514,-114.72474928955886,-41.671170538193515,50.403887866326905
75,-485.7550267852093,-857.6226951425335,-9.872497687282543,0.0,6.489214211809426,14.19291910866911,58.72804233875682,-914.7725525441967,161.4301872169733,75.92236272597872,62.047447377827986
76,-225.29349996917196,-1196.2068065759904,-796.964666508898,0.6333333333333349,5.848443548352648,-3.754148395721924,87.89288332395041,787.451335202029,136.24493471350817,63.241050658181166,10.284541491220763
77,-178.34349771754174,-1196.2068065759904,-732.5248574139897,-0.060000000000000026,136.34874540928212,-6.351295221118742,85.7753370023872,754.6606326007696,147.88539877798306,187.1242721817715,-301.0705282227602
78,-492.76662525854687,-821.1523738906958,90.90575471794888,4.58601138953996,-16.25410095142497,32.48355654768159,65.17669511054045,-1021.0731333154397,-221.48882610218052,153.58789035730095,58.36255221606978
79,-300.3993944272672,-879.3444226746763,-116.98353507866523,1.5024980177717013,-39.49144139924414,-4.182531495405177,-32.64119119379123,-732.8780720324245,-106.48956101229383,-24.552941874981446,-74.23200600822946
80,-47.94647381084291,-1108.9999652609013,-484.9345280313969,1.2183333333333348,-32.39067625026989,-23.685587301587297,70.54306755515796,-29.550732457592105,74.58227977733536,35.771156427604716,-68.40947316004731
81,-359.9809311429701,-808.6053640748601,51.21674791468973,0.6889646844383698,18.482991699500232,-9.371571421165694,-18.895498158633366,-1047.9502076298643,-214.69059403283168,-146.3440766879713,36.196939670461845
82,-369.3873535252032,-797.804739282113,51.75303226116002,2.162042706828778,11.061080281094092,5.690787492569802,-18.664157839405192,-1126.4855795290334,-330.16252009708893,-106.45471965922727,55.949528011212166
83,-305.1774024041788,-768.3537646195101,35.76692840258229,3.077589336125413,40.37899258153677,-3.089936777849665,53.91810203635033,-1142.8476397623685,-372.12248883408495,119.86615802346131,17.000862838729407
84,-293.18582700735357,-768.3537646195101,48.26489179977759,2.8081585668946456,83.40598845941585,1.2635977116260046,49.0281922239405,-1119.9716975020683,-369.47899404284556,195.7675828993464,52.27927233157014
