,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,CACH,CHMIN
0,-0.46272440181733676,0.0,0.0,0.0,-0.43796541422009394,0.0,0.0,0.812283539989422,0.0,0.0027061347061347095,0.0,0.2831861471861471,0.32574756285256384,-0.05044938271604938,-0.2277466285310738,0.0,0.16873644027618362,0.0,0.0,-0.7669074667322656,2.37941798315843,0.7351542722353721,0.0,0.0,0.0,0.15878388278388272,-9.239104910117993,0.0,0.0,13.55004878940791,19.352761730371952,36.14155040683151,18.038779687541034
1,4.5914020487173115,0.0,0.02367301587301583,-0.007461722488038286,-0.7818125149631113,0.0,0.0,0.037847106847106855,0.006210731339532548,0.017472093638137905,0.0,0.0,-0.03531495798202264,-0.00340595620109216,-0.6642724826230186,-0.036395276420070004,0.40887922731845106,0.028999999999999988,0.020178799489144302,-0.4636651466203377,0.2689300771039354,0.036990185984562836,0.017611111111111095,0.0,0.0,0.4323298269322223,-2.0980024798628953,0.0,0.03439745278875717,0.7803758523202857,1.1189603889526154,-2.139521539050366,8.975249356397331
2,4.5914020487173115,0.0,0.02367301587301583,-0.007461722488038286,-0.7818125149631113,0.0,0.0,0.037847106847106855,0.006210731339532548,0.017472093638137905,0.0,0.0,-0.03531495798202264,-0.00340595620109216,-0.6642724826230186,-0.036395276420070004,0.40887922731845106,0.028999999999999988,0.020178799489144302,-0.4636651466203377,0.2689300771039354,0.036990185984562836,0.017611111111111095,0.0,0.0,0.4323298269322223,-2.0980024798628953,0.0,0.03439745278875717,0.7803758523202857,1.1189603889526154,-2.139521539050366,8.975249356397331
3,4.5914020487173115,0.0,0.02367301587301583,-0.007461722488038286,-0.7818125149631113,0.0,0.0,0.037847106847106855,0.006210731339532548,0.017472093638137905,0.0,0.0,-0.03531495798202264,-0.00340595620109216,-0.6642724826230186,-0.036395276420070004,0.40887922731845106,0.028999999999999988,0.020178799489144302,-0.4636651466203377,0.2689300771039354,0.036990185984562836,0.017611111111111095,0.0,0.0,0.4323298269322223,-2.0980024798628953,0.0,0.03439745278875717,0.7803758523202857,1.1189603889526154,-2.139521539050366,8.975249356397331
4,4.5914020487173115,0.0,0.02367301587301583,-0.007461722488038286,-0.7818125149631113,0.0,0.0,0.037847106847106855,0.006210731339532548,0.017472093638137905,0.0,0.0,-0.03531495798202264,-0.00340595620109216,-0.6642724826230186,-0.036395276420070004,0.40887922731845106,0.028999999999999988,0.020178799489144302,-0.4636651466203377,0.2689300771039354,0.036990185984562836,0.017611111111111095,0.0,0.0,0.4323298269322223,-2.0980024798628953,0.0,0.03439745278875717,0.7803758523202857,1.1189603889526154,-2.139521539050366,8.975249356397331
5,4.90268054799581,0.0,0.02367301587301583,-0.007461722488038286,-0.7818125149631113,0.0,0.0,0.037847106847106855,0.006210731339532548,0.017472093638137905,0.0,0.0,-0.03531495798202264,-0.00340595620109216,-0.6642724826230186,-0.036395276420070004,0.40887922731845106,0.0,0.020178799489144302,-0.4636651466203377,0.22235864853250684,0.06159624659062347,0.05039619883040935,0.0,0.0,0.48223458883698433,-2.091573908434324,0.0,0.024555555555555563,1.6527139390701373,1.0438599417561925,-1.3541032850821126,9.081384760124035
6,2.936432609483663,0.0,0.02367301587301583,-0.001366484392800178,-0.602052093461523,0.0,0.0,0.24277777777777781,0.006210731339532548,0.017472093638137905,0.0,0.0,-0.029602290997289823,-0.00340595620109216,-0.5348564790747753,-0.02085512005901812,0.6125333335241059,0.0,0.006845466155810985,-0.436004226836711,0.14400675332072987,-0.015081002086625227,0.05039619883040935,0.0,0.0,0.28263298150979427,-3.1960635597331235,0.0,0.024555555555555563,2.052453327542492,0.845410865711076,-3.316674123313529,15.074818999100124
7,2.936432609483663,0.0,0.02367301587301583,-0.001366484392800178,-0.602052093461523,0.0,0.0,0.24277777777777781,0.006210731339532548,0.017472093638137905,0.0,0.0,-0.029602290997289823,-0.00340595620109216,-0.5348564790747753,-0.02085512005901812,0.6125333335241059,0.0,0.006845466155810985,-0.436004226836711,0.14400675332072987,-0.015081002086625227,0.05039619883040935,0.0,0.0,0.28263298150979427,-3.1960635597331235,0.0,0.024555555555555563,2.052453327542492,0.845410865711076,-3.316674123313529,15.074818999100124
8,2.936432609483663,0.0,0.02367301587301583,-0.001366484392800178,-0.602052093461523,0.0,0.0,0.24277777777777781,0.006210731339532548,0.017472093638137905,0.0,0.0,-0.029602290997289823,-0.00340595620109216,-0.5348564790747753,-0.02085512005901812,0.6125333335241059,0.0,0.006845466155810985,-0.436004226836711,0.14400675332072987,-0.015081002086625227,0.05039619883040935,0.0,0.0,0.28263298150979427,-3.1960635597331235,0.0,0.024555555555555563,2.052453327542492,0.845410865711076,-3.316674123313529,15.074818999100124
9,3.3244717813341924,0.0,0.0,0.0,-0.2928641874222669,0.0,0.0,0.8436644923703747,0.0,0.0027061347061347095,0.0,0.0,0.04418142528642641,0.0,-0.09853287279888501,0.0,0.26202769367361556,0.0,0.0,-0.2972831462651178,1.5055144354145467,1.12070304723576,0.0,0.0,0.0,0.6071470124078816,-10.822897429273796,0.0,0.0,-1.5776639683239204,5.58787563994961,23.793942507812076,17.76126580709911
