,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MMIN,MMAX,CACH,CHMIN
0,-0.03724989793345618,0.00018312221094229821,0.007885790281627527,-0.030731963785463664,-0.32204232481322037,0.004772792336866605,0.08534380364083013,0.6097313444529058,-0.0051833503322982425,0.07975365647594128,0.014535776393742103,9.072065169485387e-05,-0.18306231430296432,-0.10098913147362766,-0.5190816871994516,-0.14478746569898765,1.0457719059300796,0.006605686377630569,-0.001470042512706092,-0.3364235622035377,1.088108083344452,0.7919449163641672,0.015366456347751377,0.0014543492165663388,-0.05777737809083478,0.2845411932011999,-2.9126624662228697,-0.00821015582693679,0.02444764950009389,11.435024282799487,2.9669127429328936,35.00891478494081,29.892541056202127
1,1.83098222971803,0.0013599222225203155,0.006830878586530311,-0.02986568378715902,-0.5513584198047704,-0.0017836379714471604,0.07065025271665513,0.04063509299093471,0.0074066196218834,0.06871126098867945,0.009208957521420745,0.016919117888683326,-0.19618315457101698,-0.11492963385557659,-1.049746322436981,-0.24140061722943895,0.4190145892308167,0.027642851836222827,-0.0077673668258054175,-0.4070720553647071,0.3440056952267964,0.01740428664464791,0.015438443420679267,0.002573108943562428,-0.0401831328927867,0.252816490012224,-1.256485787407736,-0.007720811416939988,0.03103458027787009,0.6221673165630703,7.007564943197415,-0.32058849162615927,6.876976850787631
2,1.83098222971803,0.0013599222225203155,0.006830878586530311,-0.02986568378715902,-0.5513584198047704,-0.0017836379714471604,0.07065025271665513,0.04063509299093471,0.0074066196218834,0.06871126098867945,0.009208957521420745,0.016919117888683326,-0.19618315457101698,-0.11492963385557659,-1.049746322436981,-0.24140061722943895,0.4190145892308167,0.027642851836222827,-0.0077673668258054175,-0.4070720553647071,0.3440056952267964,0.01740428664464791,0.015438443420679267,0.002573108943562428,-0.0401831328927867,0.252816490012224,-1.256485787407736,-0.007720811416939988,0.03103458027787009,0.6221673165630703,7.007564943197415,-0.32058849162615927,6.876976850787631
3,1.83098222971803,0.0013599222225203155,0.006830878586530311,-0.02986568378715902,-0.5513584198047704,-0.0017836379714471604,0.07065025271665513,0.04063509299093471,0.0074066196218834,0.06871126098867945,0.009208957521420745,0.016919117888683326,-0.19618315457101698,-0.11492963385557659,-1.049746322436981,-0.24140061722943895,0.4190145892308167,0.027642851836222827,-0.0077673668258054175,-0.4070720553647071,0.3440056952267964,0.01740428664464791,0.015438443420679267,0.002573108943562428,-0.0401831328927867,0.252816490012224,-1.256485787407736,-0.007720811416939988,0.03103458027787009,0.6221673165630703,7.007564943197415,-0.32058849162615927,6.876976850787631
4,0.8532830776415404,0.0009062141055753706,0.0074446794517536215,-0.044937804669901486,-0.8106697231216351,-0.0017970073957568316,0.09723258882109446,-0.052989179143237405,0.01937005459818689,0.07106100745525618,0.010805822290046735,0.007585508694000178,-0.291230673919836,-0.14804311292068334,-1.2716005012418665,-0.3535574519401929,0.33310697125539934,0.022657445771481256,-0.021568835093096116,-0.48007785556460963,0.22003505320589772,-0.02456037885775955,0.015918893982535955,0.0036805389951461917,-0.05133718064229939,0.09071044698792216,-1.1938939310279615,-0.009643917679792327,0.031176597560636548,0.16677016155268062,-3.2184690994762986,-1.088082526214839,7.454972489746372
5,1.9430310094487042,0.0008088697321613463,0.00985891611724148,-0.029667015379134295,-0.5542389587035308,-0.001759846798382062,0.07141357292092397,0.04400357928505125,0.007137680876781622,0.06794588562116768,0.009350149191440412,0.016875895681091158,-0.251375423535429,-0.11067693177329023,-1.014718700785351,-0.23893917826704356,0.38548219448044874,0.02425686486151082,-0.008916698070274183,-0.40795739441531265,0.38315751522077723,0.022692099166691175,0.023808366979755864,0.002875674107687789,-0.03738396188356139,0.2787929208347099,-1.2897034730582018,-0.007616584323290828,0.027474386137674084,0.42632500092721876,6.629798530439546,-0.3946635330499002,6.61678696121787
6,1.3874959909743059,0.0008088697321613485,0.008372010417881885,-0.028298320027181495,-0.4969419017670768,-0.0017598467983820614,0.061742948168874254,0.08777078314637154,0.006429339054062965,0.06721284676837272,0.0093501491914404,0.009628136613429553,-0.2376250814007286,-0.10357248390372481,-0.8929141962263744,-0.21606958606524707,0.5248218550123139,0.02462072386149559,-0.006789605702988772,-0.37214751863379886,0.3335044452123943,0.1688923599278989,0.02382582895243201,-0.0012242754667451396,-0.036815826234568555,0.17864909635201645,-1.834362969219997,-0.0076165843232908455,0.026991287465522727,-1.023252956720368,4.765136110569795,-0.2074414664459926,11.545838210721495
7,1.3874959909743059,0.0008088697321613485,0.008372010417881885,-0.028298320027181495,-0.4969419017670768,-0.0017598467983820614,0.061742948168874254,0.08777078314637154,0.006429339054062965,0.06721284676837272,0.0093501491914404,0.009628136613429553,-0.2376250814007286,-0.10357248390372481,-0.8929141962263744,-0.21606958606524707,0.5248218550123139,0.02462072386149559,-0.006789605702988772,-0.37214751863379886,0.3335044452123943,0.1688923599278989,0.02382582895243201,-0.0012242754667451396,-0.036815826234568555,0.17864909635201645,-1.834362969219997,-0.0076165843232908455,0.026991287465522727,-1.023252956720368,4.765136110569795,-0.2074414664459926,11.545838210721495
8,-1.4048484738857498,0.0006761176735806148,0.008365437859829825,-0.027366081534055016,-0.4258420325049934,-0.0017414777849359307,0.061124476569413,0.10773227726789765,0.006804664297145869,0.0677072869565154,0.00780293708725483,0.004687151307835272,-0.22077650603354504,-0.09708506499842914,-0.7919202887063349,-0.2008256056097512,0.45547780186346204,0.011353032527221937,-0.00549758147820612,-0.3330106312709559,0.3693202923796983,0.19189094437109452,0.023006577679965008,-0.0012232439666194897,-0.035470148934531806,0.18073337907032852,-4.703799032748177,-0.007490346340075945,0.02448126684012518,-2.1858150495200284,20.83524168114561,-1.3383088561274354,10.468873469752475
9,-1.290764526038589,0.0007754506367785166,0.004446031182567593,-0.025843510251151898,-0.3992916241292292,-0.001668878893235209,0.043857690943212166,0.3704818384201482,0.0020453865146149402,0.0570354877251193,0.007466472019315886,0.0037922018055042994,-0.18195146213627988,-0.09506581985012627,-0.5274714199680537,-0.16835906113792204,0.5005174957983791,0.010382679797965892,-0.011127149859789439,-0.23629832597451353,0.5164305798440537,0.41706864638222085,0.010922969906233168,-0.0012433787290513955,-0.03517280862832028,0.16996706932872652,-8.321679660891608,-0.007014691173042981,0.009899675774349501,0.6063494265438494,25.007440374143254,18.2928925621758,16.87543865192434
