,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,-0.038850999741158236,0.0,0.05976576576576574,-0.0024534132409401548,-0.8810616764365073,0.006876068376068355,0.017846545396312554,0.01650120313471831,0.1003086799918571,0.03728831765185528,0.06452525252525253,0.2169077231052317,0.5126411297318517,-0.4126086955995512,-0.029969139825497912,0.46847049213169784,0.02339251819440289,0.035974507632737115,-0.6205391619528146,0.6960502930829744,0.7711549091386316,0.008532412695551574,0.011168316145805013,0.015285149713296134,0.6565641889493237,-5.007819994170797,0.0007552973342446735,0.007129777753159738,10.975658983285983,12.534100854343654,5.177806291923607,30.88978778631064,21.833068989858372
1,3.4972152207038603,0.0,0.03595452227428971,-0.002926909569798077,-0.48825904119693,0.0,0.010854351495263618,0.015557100161246068,0.06207143308580448,0.027702225915941087,0.01169046007755682,-0.07542252162000694,-0.02231591908740725,-0.38238203277900085,-0.017803752567231382,0.7505392321386426,0.02834665971416839,0.008164679066476242,-0.30292518600032337,0.4653498036889986,-0.016404980095554897,0.012294705501228869,0.011168316145805013,0.00831604472393064,0.6566353062246801,-1.8647335132018583,0.0,0.0027495908346972446,1.2048010270731966,1.2206579628594432,6.619718232671843,-1.2189994871214997,3.186644842088281
2,3.4972152207038603,0.0,0.03595452227428971,-0.002926909569798077,-0.48825904119693,0.0,0.010854351495263618,0.015557100161246068,0.06207143308580448,0.027702225915941087,0.01169046007755682,-0.07542252162000694,-0.02231591908740725,-0.38238203277900085,-0.017803752567231382,0.7505392321386426,0.02834665971416839,0.008164679066476242,-0.30292518600032337,0.4653498036889986,-0.016404980095554897,0.012294705501228869,0.011168316145805013,0.00831604472393064,0.6566353062246801,-1.8647335132018583,0.0,0.0027495908346972446,1.2048010270731966,1.2206579628594432,6.619718232671843,-1.2189994871214997,3.186644842088281
3,3.4972152207038603,0.0,0.03595452227428971,-0.002926909569798077,-0.48825904119693,0.0,0.010854351495263618,0.015557100161246068,0.06207143308580448,0.027702225915941087,0.01169046007755682,-0.07542252162000694,-0.02231591908740725,-0.38238203277900085,-0.017803752567231382,0.7505392321386426,0.02834665971416839,0.008164679066476242,-0.30292518600032337,0.4653498036889986,-0.016404980095554897,0.012294705501228869,0.011168316145805013,0.00831604472393064,0.6566353062246801,-1.8647335132018583,0.0,0.0027495908346972446,1.2048010270731966,1.2206579628594432,6.619718232671843,-1.2189994871214997,3.186644842088281
4,3.0440653369618724,0.0,0.06578566992983749,-0.008706623935734917,-0.5913805490235052,0.0,0.03454576588236857,0.01650120313471831,0.07352164839235288,0.027702225915941087,0.01169046007755682,-0.16183709501241716,-0.06425877501042154,-0.5522857135472947,-0.07402042961667654,0.6848939650429711,0.04720207382310937,0.01922974091114333,-0.5883706160245368,0.4083397757274939,-0.09546630607106427,0.01468592726564253,0.011168316145805013,0.00831604472393064,0.3106903878292781,-1.5045903764512507,0.0,0.00728392780716808,1.652002911695908,1.2204661039943308,-6.132675267511546,-1.0758153208399543,4.675573960988717
5,3.6161632726519124,0.0,0.05511536143512885,-0.002926909569798077,-0.48825904119693,0.0,0.010854351495263618,0.015557100161246068,0.06207143308580448,0.027702225915941087,0.01169046007755682,-0.07542252162000694,-0.02231591908740725,-0.38238203277900085,-0.017803752567231382,0.7505392321386426,0.02834665971416839,0.008164679066476242,-0.30292518600032337,0.3600164703556652,0.012782244716669923,0.012294705501228869,0.011168316145805013,0.00831604472393064,0.8606353062246801,-1.8647335132018583,0.0,0.0027495908346972446,1.49424425051642,1.1770315892330694,5.716302648256258,-1.3263212070682195,3.2056025140459514
6,2.8499870611784894,0.0,0.05511536143512885,0.0,-0.33836458647623835,0.0,0.010854351495263618,0.015557100161246068,0.06207143308580448,0.027702225915941087,0.004144672531769301,-0.06466814045899928,-0.007461611122537251,-0.35876185022321977,-0.017803752567231382,0.9919665884081035,0.02834665971416839,0.008164679066476242,-0.30292518600032337,0.6109696803427007,0.2402876476115392,0.012294705501228869,0.011168316145805013,0.00831604472393064,0.480412316872834,-2.341955136023481,0.0,0.0027495908346972446,2.0112725251864174,-0.4851846415402668,2.9176094747758294,-3.0270629842333383,10.279455826864003
7,2.8499870611784894,0.0,0.05511536143512885,0.0,-0.33836458647623835,0.0,0.010854351495263618,0.015557100161246068,0.06207143308580448,0.027702225915941087,0.004144672531769301,-0.06466814045899928,-0.007461611122537251,-0.35876185022321977,-0.017803752567231382,0.9919665884081035,0.02834665971416839,0.008164679066476242,-0.30292518600032337,0.6109696803427007,0.2402876476115392,0.012294705501228869,0.011168316145805013,0.00831604472393064,0.480412316872834,-2.341955136023481,0.0,0.0027495908346972446,2.0112725251864174,-0.4851846415402668,2.9176094747758294,-3.0270629842333383,10.279455826864003
8,-0.3204342684665248,0.0,0.03863035995012738,0.0,-0.2841870035209152,0.0,0.010854351495263618,0.015557100161246068,0.045461548449408716,0.02525254538458772,0.004144672531769301,-0.04426297436203873,-0.007461611122537251,-0.287242784163166,-0.008828527342006166,0.7784042294762029,0.023228286438932343,0.008164679066476242,-0.28684335520975485,0.27024210195502396,0.18858513693728204,0.009450261056784441,0.011168316145805013,0.006001942159828069,0.40716894182682745,-6.4052475782118625,0.0,0.0027495908346972446,-0.5248840327813166,-1.796695396160813,26.775766796805428,-5.094168906346013,6.203683950217007
9,-0.39394719202393447,0.0,0.0,0.0,-0.32706685924141027,0.0,0.0,0.015557100161246068,0.03840964591269306,0.02525254538458772,0.0,0.07936608472539529,0.0,-0.1665794034209752,-0.008828527342006166,0.40435126580548186,0.002354533784572296,0.004398445300242492,-0.2080782002145955,0.5754556856129512,0.5243953724244577,0.0,0.011168316145805013,0.0,0.4252008218993796,-10.62209192676724,0.0,0.0027495908346972446,-2.7067905177328258,-1.3227281161518476,30.14261845289846,16.609411539183743,11.379679716026853
