,crim,zn,indus,chas,nox,age,dis,rad,tax,ptratio,b
0,-1.0517063801102122,-0.8366165263074042,-1.296881496153852,-0.03681085744281051,-0.1631405706562038,-0.6299468859068834,-0.6222700025672275,-0.6491351643455439,-0.3132723616594684,-0.7412565629461418,-0.37195647253666925
1,-1.1930860067744342,0.36308309273962924,0.01610481153839619,-0.03707823650413499,-0.7462299704610239,-0.4522689264584212,-0.7205844314401316,-0.49368673446060785,-0.33949068631978435,-0.32028709638962627,-0.12586909610226338
2,-1.575253745879883,0.23927942726309756,-0.28868866265448484,-0.026315495611293423,-1.0001268711579705,-0.9331432740182841,-0.8965757933125024,-0.7262977170127977,-0.5719184760144875,-0.49218496516253035,-0.723967707071291
3,-1.52688959497488,0.234798017526724,-1.6342535444133184,-0.05530542961462316,-0.9280509292131507,-1.3989878871226866,-0.8595565625566118,-0.3759402774864386,-0.9300289747682645,-0.5052078864332689,-0.8474702115759043
4,-1.1818317772387539,0.27488433994759315,-1.58217615496475,-0.049765139182318174,-0.8242982165418086,-1.0519033046482016,-0.6568173242992204,-0.2952611546092618,-0.7628285583565637,-0.40650686888707543,-0.36418912185205754
5,-1.3576095352426318,0.28901876667066906,-1.5378492849267327,-0.051450191108086886,-0.8510631654455041,-0.8634285801314435,-0.746808806635449,-0.3179395501563737,-0.8282599800085381,-0.4177576265336883,-0.7284453271146409
6,-0.6905327468316691,0.9938811402363465,0.9654745681555945,0.03016496016744347,0.2531037872695784,-0.8411821533416057,-0.3187676967629958,0.033237097613975974,0.28037733045781577,-0.06745458386522457,-0.4148949837316687
7,-0.047193706726777876,1.3799716946881904,1.168664716740566,0.09503210867411264,0.4063070068660928,2.214792624701135,0.3190594742106555,0.08333872588685003,0.3340260030110929,0.03261511571293968,-0.2137070443972583
8,0.9112162357676119,2.336524297528136,2.0102465075759426,0.17231800564304509,0.8098609011971365,3.517024769209223,1.104918544119585,0.29713472139377195,0.6961443147614836,0.6409751947280756,0.3813432274435759
9,0.08204943359001107,1.4394378165313806,1.3320535226433117,0.11782664800251418,0.35301378167865116,0.5475985164612263,0.16532461282503833,0.15578954425065678,0.3759669447370721,0.1566992289819329,-0.19485333033420624
10,0.703008241181899,1.647887279093341,1.429474985006127,0.15524092607897486,0.41494480408321655,2.263268068979113,0.5317979788610528,0.11604874306142828,0.39699885518607253,0.44661189235788407,-0.21987505452152997
