,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.037063538729237476,0.0,0.0022925571112748597,-0.0024534132409401548,0.11466809841084287,0.006876068376068355,0.017846545396312554,1.0824490498035628,0.11137298154396354,0.032741390643658906,0.6066666666666667,0.042635293446878456,-0.058063107061899426,-0.3361282626037061,-0.023419630683109517,0.5218358472033525,0.02691408222768392,0.02962988397772609,-1.3339177730961334,1.6115628579510768,1.1841503548725059,0.004855681883784267,0.011168316145805013,0.015285149713296134,0.777068394698425,-3.7264380258676617,0.0035016233766233637,0.007129777753159738,11.848734766637865,9.566287724152467,6.2420576391770695,30.622252152683686,19.997632143176205
1,3.3863653315168536,0.0,0.0029849012775842025,-0.002926909569798077,-0.4941237057912444,0.0,0.024410022889029975,0.07388335024635986,0.05501953054908883,0.02730686895605388,0.026098566308243705,-0.038121105756222275,-0.019461894863014917,-0.5857252900004017,-0.04551145812039539,0.970527501291229,0.06955022351679792,0.015278025746065963,-0.2920389982191717,0.3967035861152103,0.0457448839311986,0.012294705501228869,0.011168316145805013,0.006274657847351966,0.5803617652161212,-1.544105160369361,0.0,0.01823132096896977,1.0652184997161018,1.4196298722146488,5.785540931412142,-1.5096984801788333,4.143378514708095
2,3.3863653315168536,0.0,0.0029849012775842025,-0.002926909569798077,-0.4941237057912444,0.0,0.024410022889029975,0.07388335024635986,0.05501953054908883,0.02730686895605388,0.026098566308243705,-0.038121105756222275,-0.019461894863014917,-0.5857252900004017,-0.04551145812039539,0.970527501291229,0.06955022351679792,0.015278025746065963,-0.2920389982191717,0.3967035861152103,0.0457448839311986,0.012294705501228869,0.011168316145805013,0.006274657847351966,0.5803617652161212,-1.544105160369361,0.0,0.01823132096896977,1.0652184997161018,1.4196298722146488,5.785540931412142,-1.5096984801788333,4.143378514708095
3,3.3863653315168536,0.0,0.0029849012775842025,-0.002926909569798077,-0.4941237057912444,0.0,0.024410022889029975,0.07388335024635986,0.05501953054908883,0.02730686895605388,0.026098566308243705,-0.038121105756222275,-0.019461894863014917,-0.5857252900004017,-0.04551145812039539,0.970527501291229,0.06955022351679792,0.015278025746065963,-0.2920389982191717,0.3967035861152103,0.0457448839311986,0.012294705501228869,0.011168316145805013,0.006274657847351966,0.5803617652161212,-1.544105160369361,0.0,0.01823132096896977,1.0652184997161018,1.4196298722146488,5.785540931412142,-1.5096984801788333,4.143378514708095
4,2.8556700308733367,0.0,0.05583100090164436,-0.008706623935734917,-0.5185535303526477,0.0,0.057849339744637726,-0.1486490948456709,0.07247770341531895,0.02730686895605388,0.026098566308243705,-0.19235365455476156,-0.05563884261228202,-0.7053755839689851,-0.13888985840946422,0.8817486435230844,0.11013091364291323,0.02377744297473795,-0.3887434134346153,0.3615264423500966,-0.13122968108711638,0.01735972405708639,0.011168316145805013,0.004941324514018623,0.47030566888907793,-1.3893151108255695,0.0035016233766233637,0.025083201801089725,1.0433715672556905,1.800939277396939,-7.16799348962301,-1.5769123842654014,5.817531984994601
5,3.8263653315168544,0.0,0.0029849012775842025,-0.002926909569798077,-0.4941237057912444,0.0,0.024410022889029975,0.08059663695964654,0.05501953054908883,0.02730686895605388,0.026098566308243705,-0.038121105756222275,-0.019461894863014917,-0.5857252900004017,-0.04551145812039539,1.0144098542324056,0.04574069970727404,0.015278025746065963,-0.2920389982191717,0.45790016731179123,0.04885599504230974,0.012294705501228869,0.011168316145805013,0.006274657847351966,0.5403617652161211,-1.49410516036936,0.0,0.01823132096896977,1.2988954371577455,1.4026601752449515,4.438982869590924,-1.3526874987282227,4.17512454645413
6,3.211551495679489,0.0,0.0029849012775842025,0.0,-0.4368016109544761,0.0,0.024410022889029975,0.2421312501725206,0.05501953054908883,0.02730686895605388,0.005209677419354823,-0.038121105756222275,-0.004607586898144921,-0.5621051074446209,-0.03898387679083385,0.9315524952171516,0.04093964220562167,0.010130199659109457,-0.22384852202869546,0.39648524889687303,0.018623255139320685,0.012294705501228869,0.011168316145805013,0.006274657847351966,0.5446307710640745,-2.226673991538191,0.0,0.01823132096896977,0.9285543314035959,0.9029908747851358,2.650372837888814,-2.8787208096090233,10.053258580559774
7,3.211551495679489,0.0,0.0029849012775842025,0.0,-0.4368016109544761,0.0,0.024410022889029975,0.2421312501725206,0.05501953054908883,0.02730686895605388,0.005209677419354823,-0.038121105756222275,-0.004607586898144921,-0.5621051074446209,-0.03898387679083385,0.9315524952171516,0.04093964220562167,0.010130199659109457,-0.22384852202869546,0.39648524889687303,0.018623255139320685,0.012294705501228869,0.011168316145805013,0.006274657847351966,0.5446307710640745,-2.226673991538191,0.0,0.01823132096896977,0.9285543314035959,0.9029908747851358,2.650372837888814,-2.8787208096090233,10.053258580559774
8,0.21731664229757694,0.0,0.0029849012775842025,0.0,-0.40720818510328427,0.0,0.024410022889029975,0.22902909963488607,0.03840964591269306,0.024857188424700492,0.005209677419354823,-0.026225988169310183,-0.004607586898144921,-0.5335208042208079,-0.030008651565608634,0.8210881554212208,0.029392697501814214,0.010130199659109457,-0.20776669123812677,0.33529934799543065,-0.0034310838531042276,0.009450261056784441,0.011168316145805013,0.004420021255873257,0.4915991009797729,-4.193575119547775,0.0,0.014420586505692931,-2.6555691856655548,-0.7471686188490008,26.828904831270247,-5.293820770970421,5.569070363639299
9,-1.3607553283320708,0.0,0.0,0.0,-0.3333220478664993,0.0,0.0,1.107709986577207,0.03840964591269306,0.024857188424700492,0.003999999999999983,0.02553240967293681,0.0040301886792452985,-0.18154443838601014,-0.008828527342006166,0.6044654866840364,0.006998802559275887,0.006331084384584356,-0.078171786282783,0.3927096017227162,0.4216458657673236,0.0,0.011168316145805013,0.0,0.8156868413124052,-9.073471290783015,0.0,0.0027495908346972446,-2.887742888225471,1.7352914470891483,28.676913748316277,20.734575503748403,8.575018972592131
10,-0.05858641262301775,-0.11812049056353731,0.0,-0.10245856217388671,-0.4178454522521374,-0.0544344464616072,0.0075004792372896055,0.0013818000318407012,0.21861854375072096,0.012014346655864967,-0.009940095409779198,-0.13261765666306086,-0.04229432564349948,-1.1749667976951137,-0.1483459689834416,0.8676310557289413,0.03850887701431434,0.008797506851006826,-0.16675990673504465,0.0650176405181098,-0.019990396420491423,0.05812591538656925,-0.04723060413821334,-0.04374746427395375,-0.005897212543554007,-0.22635548996852226,-0.003114670404790339,0.10139500965453122,-5.366801774675748,-0.8579446567832438,-1.7878895520743718,-2.77207457098386,-3.2373162941525715
11,-0.05858641262301775,0.27646560671850073,0.0,-0.03632024578013554,-0.27912054313143647,0.023647449261099737,0.00327491532751518,0.0013818000318407012,0.2024369614903296,0.011739344443743084,-0.009940095409779198,-0.13261765666306086,-0.06849065762493278,-1.015490475771423,-0.16336098602071003,0.8514651806355772,0.030471957742100937,0.006331084384584356,-0.16675990673504465,0.04239709683177662,0.016744456745952405,0.02204657503098894,-0.046815349103393085,-0.022924266638256124,-0.013329293645126644,-0.22635548996852226,-0.003114670404790339,0.06731238857191012,-4.907531335535927,-0.8124427242043861,-1.3427201465375327,-2.2072661207088693,-3.128270067503834
12,-0.07932836280488237,0.004732658490186657,-0.8754149112691556,-0.028605465884977557,-0.458355392128904,0.014776210953078867,0.18981920184127576,0.09942069834926974,0.2836815345027222,0.038700850296960146,-0.0015099984850780147,-1.40847742589545,-0.32068926457051045,-2.024391203578665,-0.30119036212041317,0.6991739102233706,0.2462315692350931,-0.013731112443667426,-0.2165986263376543,0.6895374363727161,0.11160728393027414,0.06293070930986061,0.011506777684266558,-0.006800325104539509,-0.016320658470371247,-0.351560878989381,-0.004492486326535437,0.05140557381212557,-0.48646461041847017,0.3692493942184419,-1.2956645690741961,0.745040854920194,-4.8339606370312405
13,-0.17007254016574913,0.002245189818507472,-1.178622054126298,-0.022036974637408786,-0.462619384738968,0.014776210953078867,0.12654697894637315,-0.08685933890175368,0.22280114403762308,0.03326632860935514,-0.0015099984850780147,-1.3831434023486797,-0.25860576229368276,-1.4978246017199857,-0.2905920572915779,0.6408572863331718,0.2309836728564085,-0.07220478613844737,-0.2038645126252797,0.4860307366113422,0.13979602728964619,0.04289709946769749,0.011506777684266558,-0.04313372135584344,-0.06957773472744747,-0.476056273988252,-0.0025705644046135237,0.05017269709979682,-0.24661164790736598,0.49219370194556417,-1.540207397696829,0.9347831939747581,-5.408485918868586
14,-0.05858641262301775,-0.00939037089220478,0.0,1.3158881486690102,-0.32558633725791514,-0.18237743614602683,0.00327491532751518,0.0013818000318407012,0.18549601802349583,0.018230911390207973,-0.009062639532323322,-0.0966717856469612,-0.2817369380356384,-0.3966289702726892,-0.14174903009643347,0.8532152404105188,0.015023359927257205,0.006331084384584356,-0.14776249371648648,0.04836889170357152,-0.0012407303355943607,0.027450608982495243,-0.022216077385296486,0.17024141456401048,-0.008936895083236548,-0.2174895833090147,-0.003114670404790339,0.04735325917646421,-4.597264591298343,-0.5889196771147196,-2.804400997149225,-2.1831385485049837,-3.0917230945803325
15,-0.06784986049890582,0.002297662034504136,0.0022925571112748597,5.494709467922714,-0.8672034630872553,0.02945790221810439,0.11876005070629923,0.004505447217987895,0.1888273960085593,0.048775740152689956,-0.011443591913275729,-0.2985825212513316,-0.7105888745348127,-0.8580786563816503,-0.3948702204618312,0.7986567824920275,0.07019091762947775,0.004141053657390231,-0.30180352430216006,0.0877776663439228,0.048215107768098335,0.033912751889346136,0.3739427447558733,0.19154334975015339,0.05306501617219356,-0.3251726579266232,-0.019363340121056755,0.03967525030183817,0.37447430369316065,0.6349165744764445,2.5178520441549495,-1.704227236664742,0.44545253389237555
16,-0.04295665693521922,0.0044140105982211075,0.0002495049504950409,-0.10888733170822076,8.070846954769197,0.02525546166811723,0.10982911959640809,0.04060740605651728,0.16140475199590903,0.043183183995181874,-0.022618057093136627,-0.22426265762849418,-0.4393569558549856,-0.8097970965445349,-0.5667955829133445,0.7298592266044828,0.07471796857088334,0.04102477425482448,-0.1728726989069995,0.05901961929018539,0.03963225546451606,0.047862805278986884,0.07751293476248243,0.0031326831189204696,0.1082544011427367,-0.0917008663764722,0.0029103043560113587,0.021177944145341885,-0.7265099084000051,-1.6968243598494688,-2.8769307572587284,-1.901494493959698,-1.815629513984365
17,-0.029242371220933473,0.0,0.0025420620617699,-0.03186992988909477,10.408450537306566,0.009549805624140043,0.028091240442778772,0.07518774844027233,0.08925827369067352,0.03423181209959757,1.4993606308855516,-0.10773926080287627,0.12840617012175148,-0.09062302900991287,-0.15901327981241986,0.6648549099754779,0.05427515354988993,0.032283204678220774,-1.2002853110008147,0.22003905577291244,0.05251932924980835,0.034253956877046826,0.01762664947913835,0.0248054608163128,0.14473138550279505,-0.31015112148625357,0.00225813044296788,0.027180739837620115,2.4127219579619124,-0.9178391939560535,-0.5780925525369756,-1.8141613069150573,6.990647515018929
18,-0.04295665693521922,0.002487468671679185,0.0002495049504950409,-0.09934317216406124,10.399119282657653,0.013828790318158216,0.049787162265668115,0.027569138560991684,0.1392354938475208,0.03679704367167846,0.04829103381595432,-0.14396101835552774,-0.21454247432482892,-0.5056596419001761,-0.3702655993006734,0.5615803778101072,0.06204526061335665,0.032283204678220774,-0.19968317901302043,0.23084437173072725,0.05841298214966471,0.046505070959043264,0.04620215687507917,0.010251995385601126,0.04396892477820611,-0.13564227701892567,0.0029103043560113587,0.015368041182807348,1.4485002087602348,-1.699802036274455,-3.6459414914267416,-1.9626396271977964,-1.8615422709216989
19,-0.0781133367880919,0.0,0.015260471549777535,-0.004709419183813174,9.482690704002428,0.006061477222467959,0.005549625111195836,0.6771298955278869,0.0557076263335638,0.02730686895605388,0.1707976938226143,0.02425415863962491,0.19515202131545453,-0.28729073175265085,-0.06409173083319826,0.35877809737705635,0.044940825823429564,0.0141648316937415,-1.1097877764863575,0.5023013675689297,0.6379514460894916,0.004855681883784267,0.011168316145805013,0.06700041198725408,0.5816953452077286,-4.276073683107238,0.004280091285526063,0.003147310206133725,7.665139375984953,0.6418498683395063,1.4108009721188939,17.00424816471972,5.12209240244407
20,-0.04295665693521922,0.002487468671679185,0.0025420620617699,-0.10913264584827174,12.994065584655562,0.013828790318158216,0.08650361753936643,0.023000235242088378,0.1261970323090593,0.03679704367167846,0.04939909242401291,-0.14938770627207368,-0.15705796223800164,-0.1668315902569838,-0.3339727029098728,0.6837000116017533,0.0769958907645816,0.032283204678220774,-0.5786804101545348,0.25612730946722545,0.09499735882168177,0.03965006351302688,0.03907715687507918,0.010251995385601126,0.06948420962858219,-0.12036765487385087,0.00225813044296788,0.030259707849474033,1.5900606098995549,1.4971782183964022,1.4344536581061553,-1.9360672050546663,-4.602885544574463
21,-0.09913466245623,0.0,0.008246409887856855,-0.09056415460070301,13.591403266315146,0.013828790318158216,0.04631357123089905,0.09232166381351697,0.10199593779057164,0.03136252198407345,0.02273242575734624,-0.09680688757860798,-0.13476497594804643,-0.1673906351724644,-0.3692892754898725,0.6459815379809821,0.0754448969555233,0.018627592953676723,-0.5659462964421601,0.11613789015880735,0.12104074618723254,0.02630223742607035,0.04574382354174584,0.010268021026626769,0.057700700327425865,-0.3109395698613385,0.0029103043560113587,0.027362664720503572,2.1967056995938283,1.2582871400967945,0.9959767496060002,-2.0445106448537556,-5.953089116419876
22,-0.08542037674194423,0.0,0.0025420620617699,-0.05341836013398604,14.473697402159875,0.011623697249755796,0.05187483404216185,0.1290962850256382,0.07167189778690454,0.028797290411992558,0.1163734513983719,-0.07392932732336295,0.14604608000768696,-0.0658388433643647,-0.2201982316632311,0.662845549201043,0.06970313871376504,0.059675295251379025,-0.6856547691288936,0.1970315343911292,0.0544879553238904,0.019764358638191572,0.022279427256916135,0.009810817959169962,0.1740680558304389,-0.40422589069687576,0.0029103043560113587,0.024283696708649664,4.30521244672346,6.401244302857387,1.4586020029141578,-1.166200197781854,9.755502483770508
23,-0.08542037674194423,0.0,0.008246409887856855,-0.04386285589940427,14.023750912065129,0.011623697249755796,0.05296048563462656,0.1290962850256382,0.07167189778690454,0.028797290411992558,0.08970678473170522,-0.06751019413097391,0.07057117653278348,-0.42486265288817426,-0.2443883927095041,0.5818462176502408,0.07720353397068208,0.08634105764989995,-0.3315873220831857,0.14272850408809884,0.10455723387142984,0.019764358638191572,0.022279427256916135,0.0098268436001956,0.1740343256717088,-0.48193398515769537,0.003743637689344697,0.00757536337531633,8.985623405787202,3.3429502309779515,1.7499080968299152,-1.1686091265342606,9.357626102967407
