,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,-0.1015008433645027,0.0,0.0,-0.037617085334898874,0.626127248681455,0.0,0.0,0.194974358974359,0.0,0.014236325771229056,0.0,-0.003205574912891988,0.5459996755724478,-0.2775981055928529,0.0,0.08079684073062957,0.0,-0.005113636363636369,-1.1664852104820538,0.7058451026098082,1.2578441441599328,0.0,0.0,-0.0024920312952767323,0.13333333333333336,-5.277333696475584,0.0,0.0,15.232633668587106,16.404337324661046,-0.7928614755961291,36.965409629826844,14.336928379715362
1,3.6107830088321147,0.0,0.0,0.0,-0.5744016014356257,0.0,0.0455166201078444,0.0048106354596167454,0.0,0.007562597506469864,0.0,0.0,-0.024864453768043086,-0.7977010157492005,-0.01159387407827566,0.4154999331967415,0.030333857492806197,0.007673992673992696,-0.4894978233097622,0.29712649165145305,-0.05053180076628354,0.0,0.0,0.0,0.38236107941733566,-1.9897521422210727,0.0,0.003370056497175147,0.3764425503422616,0.5973733558041113,7.053952492487353,-1.1006192381153483,5.650413651180078
2,3.6107830088321147,0.0,0.0,0.0,-0.5744016014356257,0.0,0.0455166201078444,0.0048106354596167454,0.0,0.007562597506469864,0.0,0.0,-0.024864453768043086,-0.7977010157492005,-0.01159387407827566,0.4154999331967415,0.030333857492806197,0.007673992673992696,-0.4894978233097622,0.29712649165145305,-0.05053180076628354,0.0,0.0,0.0,0.38236107941733566,-1.9897521422210727,0.0,0.003370056497175147,0.3764425503422616,0.5973733558041113,7.053952492487353,-1.1006192381153483,5.650413651180078
3,3.6107830088321147,0.0,0.0,0.0,-0.5744016014356257,0.0,0.0455166201078444,0.0048106354596167454,0.0,0.007562597506469864,0.0,0.0,-0.024864453768043086,-0.7977010157492005,-0.01159387407827566,0.4154999331967415,0.030333857492806197,0.007673992673992696,-0.4894978233097622,0.29712649165145305,-0.05053180076628354,0.0,0.0,0.0,0.38236107941733566,-1.9897521422210727,0.0,0.003370056497175147,0.3764425503422616,0.5973733558041113,7.053952492487353,-1.1006192381153483,5.650413651180078
4,2.210620552093806,0.0,0.016374625374625376,-0.005914080391692327,-0.8400106467684688,0.0,0.0455166201078444,-0.21438677503601522,0.0,0.013496250037249611,0.0,0.0,-0.1695791141134878,-0.6866299247793528,-0.13810731428061138,0.4248128085439475,0.03844485529880721,-0.023250324943873305,-0.7358507217640483,0.23983211143826713,-0.1871400095386433,0.0,0.0,0.0016256157635467971,0.18162701137973722,-1.7878258631988828,0.0,0.003370056497175147,-0.2808281034886643,1.1232157235071851,-6.1450641137584165,-0.4586215799920138,7.85853071521772
5,3.7457830088321145,0.0,0.0,0.0,-0.5744016014356257,0.0,0.0455166201078444,0.00881063545961673,0.0,0.007562597506469864,0.0,0.0,-0.024864453768043086,-0.7427010157492003,-0.01159387407827566,0.3842764899732984,0.030333857492806197,0.007673992673992696,-0.4894978233097622,0.42855506308002456,-0.043420689655172415,0.0,0.0,0.0,0.3414001579858258,-1.9897521422210727,0.0,0.003370056497175147,0.44872610012581193,0.5549339618647171,6.344333444868307,-1.3444743894999123,5.673688376454803
6,2.9058468806328293,0.0,0.0,0.0,-0.528860632600469,0.0,0.0455166201078444,0.00869634974533106,0.0,0.007562597506469864,0.0,0.0,-0.024864453768043086,-0.6815646521128369,-0.01159387407827566,0.4926538111284864,0.030333857492806197,0.007673992673992696,-0.4745660594769924,0.31978383430879576,-0.04596037219485495,0.0,0.0,0.0,0.24592253138126416,-2.438024610493542,0.0,0.003370056497175147,-0.21752848354301374,0.5460241659330085,4.275308303597232,-1.8106988772487285,10.869227387717261
7,2.9058468806328293,0.0,0.0,0.0,-0.528860632600469,0.0,0.0455166201078444,0.00869634974533106,0.0,0.007562597506469864,0.0,0.0,-0.024864453768043086,-0.6815646521128369,-0.01159387407827566,0.4926538111284864,0.030333857492806197,0.007673992673992696,-0.4745660594769924,0.31978383430879576,-0.04596037219485495,0.0,0.0,0.0,0.24592253138126416,-2.438024610493542,0.0,0.003370056497175147,-0.21752848354301374,0.5460241659330085,4.275308303597232,-1.8106988772487285,10.869227387717261
8,1.0061190327759486,0.0,0.0,0.0,-0.4046457934195286,0.0,0.03924574138598529,0.00869634974533106,0.0,0.007562597506469864,0.0,0.0,-0.005936593071525672,-0.619812585484539,0.0,0.3487155314419166,0.022051282051282053,0.007673992673992696,-0.38184494453998724,0.25242244637531125,-0.018000000000000006,0.0,0.0,0.0,0.19410184329741814,-3.6735123944960293,0.0,0.0,-1.160773184433038,-1.5586644426139233,29.70491455155926,-2.4921915491117117,2.9681364915631137
9,-0.9736956518807944,0.0,0.0,0.0,-0.28033948550302246,0.0,0.019424603174603164,0.1420433382407067,0.0,0.0,0.0,0.0,0.0,-0.25579354293745005,0.0,0.18327474826935866,0.022051282051282053,0.0,-0.18821144901800943,0.3010000655780705,0.11228237259816214,0.0,0.0,0.0,0.15904139433551207,-8.5699172150289,0.0,0.0,-2.4671691649107723,-1.1343317749631259,39.26126032466977,19.56382024234719,5.069518286183164
10,-0.02365136731264444,0.2144677086198825,0.0,-0.03372333652305492,-0.2931431587551818,-0.07153678835084773,0.0,0.0,0.024904303269434852,0.06088486245931315,-0.09855184923581622,0.0,-0.14064649339557195,-0.7068478973869659,-0.159450672706286,0.3956354544773258,-0.0007352941176470562,-0.0027893617021276552,-0.19412105129484789,-0.005462254120148859,-0.02057792101481078,0.003317340067340064,-0.01081422471090828,-0.02627424805147703,0.0,-0.2473903879396517,-0.0008164344912713782,0.07488854426893647,-5.425018301343363,-0.9585419006547645,-1.6427164993477195,-2.3724355757515077,-4.104594821749877
11,-0.02365136731264444,0.4967934505108417,0.0,-0.015538965338683756,-0.2931431587551818,-0.06062873625801308,0.0,0.0,0.0028025771088851623,0.06711490834964823,-0.03509271944232105,0.0,-0.14064649339557195,-0.6474008664006582,-0.17041473960477915,0.41724963010751515,-0.0007352941176470562,-0.0027893617021276552,-0.19412105129484789,-0.0033815789473684273,-0.007859115310710962,0.0006493506493506502,-0.031114943178609664,-0.023929443732988494,0.0,-0.23452580409083804,-0.0029289488425916933,0.05926527478570458,-5.1914057007709165,-0.4411076181032917,-1.1143125640687208,-1.8878532038750175,-4.017035143762671
12,-0.03952703193432132,0.0,-0.6075853026116185,-0.018706962082672116,-0.41297445450181186,0.0,0.02447771362746721,0.011339186721208245,-0.03562919883738258,0.16405646050955,0.0049803921568627365,0.0,-1.6603450210396122,-1.6691946315710322,-0.38410611313447973,0.16761149531929984,0.007101371475804244,-0.05697588978970065,-0.2625824573335401,0.41950401539424814,-0.005392914668725676,0.11064924458126091,0.0,-0.1902751957687093,-0.062391842119209104,-0.3710278024639271,-0.013379834840124205,0.020922450531712034,0.684362778949024,0.7687599523845688,-1.3241499069092424,2.6004864775712635,-5.545748606410421
13,-0.07230480971209911,0.0,-0.9869349159612317,-0.013689285314995338,-0.4161872598810645,0.0,0.02521039350814808,-0.038326569581312794,-0.014266206673363478,0.1525351371418408,0.0,0.0,-1.0123977932084283,-1.5679544652462498,-0.34102680310096795,0.12888892844665237,-0.06404524506554911,-0.08722577073312998,-0.23645052575057898,0.4161171147287434,0.04854449039167709,0.010810083742099987,0.009000000000000003,-0.12043507095181176,-0.11329538926828055,-0.3384260708621953,-0.013379834840124205,0.020922450531712034,0.46444126571171485,-0.6456930454327799,-1.2400286767557234,1.8513392216172142,-5.891482974274175
