,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,-0.07071241864532953,-0.0029941411607266456,0.02612112781688428,-0.029915308345359794,-0.3251248335564918,-0.008798769748103296,0.05671108000459484,0.5493543267847348,-0.0037823936784801507,0.0906970678210747,-0.0010841157478221244,0.14796347620810857,-0.04972563411152307,-0.02767220780482472,-0.13042690398879667,0.34436570666170235,0.01395684934215929,0.020752358883844278,-0.47266222192506596,0.42738284205214744,0.5002233361306162,0.015294098939843567,0.010883926953651325,0.005803479889911143,0.17485558962331957,-1.6316695975353732,-0.002436180240962005,0.003858861838875222,9.79539518450744,10.23968143056457,1.689723461804005,34.40658796936889,24.501650924498126
1,1.9571226084736193,-0.0029246822062664515,0.02029906692772327,-0.020710745642397378,-0.4228220263456604,-0.007067993290398248,0.07420536303581311,-0.004146192645824454,-0.0007993041648844195,0.05973161060937426,-0.0016317698132376694,0.01667940035247062,-0.12610086384810346,-0.017784046413363907,-0.22660104574937853,0.3715070530187308,0.032319055485289495,0.011692326064835822,-0.43457741387724924,0.333297249052799,0.00860709546061436,0.018301325321461264,0.01310754717467407,0.016646072792576176,0.20252150350206083,-1.3999079076609902,0.002038653549453152,0.0029547576239072736,0.02433108865054348,0.5070235736376432,8.625998844489464,-0.1281665653332868,3.939114734973737
2,1.9571226084736193,-0.0029246822062664515,0.02029906692772327,-0.020710745642397378,-0.4228220263456604,-0.007067993290398248,0.07420536303581311,-0.004146192645824454,-0.0007993041648844195,0.05973161060937426,-0.0016317698132376694,0.01667940035247062,-0.12610086384810346,-0.017784046413363907,-0.22660104574937853,0.3715070530187308,0.032319055485289495,0.011692326064835822,-0.43457741387724924,0.333297249052799,0.00860709546061436,0.018301325321461264,0.01310754717467407,0.016646072792576176,0.20252150350206083,-1.3999079076609902,0.002038653549453152,0.0029547576239072736,0.02433108865054348,0.5070235736376432,8.625998844489464,-0.1281665653332868,3.939114734973737
3,1.9571226084736193,-0.0029246822062664515,0.02029906692772327,-0.020710745642397378,-0.4228220263456604,-0.007067993290398248,0.07420536303581311,-0.004146192645824454,-0.0007993041648844195,0.05973161060937426,-0.0016317698132376694,0.01667940035247062,-0.12610086384810346,-0.017784046413363907,-0.22660104574937853,0.3715070530187308,0.032319055485289495,0.011692326064835822,-0.43457741387724924,0.333297249052799,0.00860709546061436,0.018301325321461264,0.01310754717467407,0.016646072792576176,0.20252150350206083,-1.3999079076609902,0.002038653549453152,0.0029547576239072736,0.02433108865054348,0.5070235736376432,8.625998844489464,-0.1281665653332868,3.939114734973737
4,1.0621887672262305,-0.0029978484069180657,0.03190134739043952,-0.02853261055376728,-0.5873996806677199,-0.008014251148839508,0.11689591978066241,-0.13075629123345853,-0.0023091521194558567,0.06628142727646516,-0.0018049659934727149,0.01631799971049524,-0.19052248927345927,-0.04309981993819905,-0.35127898817882686,0.310973631701037,0.02643139104950247,0.03842230136312113,-0.5999627765496387,0.1880954536623678,-0.021946543874241678,0.02197276652305521,0.01216368506919219,0.034980878683273514,0.046814970185753486,-1.4408074944170934,0.0008499156229623817,0.0032295796860163247,-1.2386313955373482,0.2888757565275229,-2.7653690686328005,-0.7974157926816591,6.048711750954551
5,2.145572930662014,-0.0029246822062664515,0.028454188971984408,-0.0206717228060551,-0.4252106785729942,-0.007067993290398248,0.072007747701083,0.0006437245508725297,-0.0006837354735670085,0.05934655127964475,-0.0015772338972276966,0.01667940035247062,-0.1356184751968371,-0.0178754608544669,-0.22388554775051142,0.3654039135403448,0.029358159379638184,0.012986370292796878,-0.43483526918899396,0.28136401292799634,0.011621008658651876,0.018880101912651475,0.012964687089204044,0.004678839449167052,0.254579641325029,-1.4217212280609357,0.0021128986600907366,0.0029415019903851988,-0.11688553247461836,0.44050295859950683,8.288528317104486,-0.29532139595676804,3.8599103744873755
6,1.543187050896627,-0.0029246822062664515,0.028739790562779227,-0.018328479073722596,-0.3791745031619021,-0.007134858753236136,0.06895196905492833,0.024010143095970056,-0.0008452364323122889,0.05899720666180216,-0.002067804136297229,0.01590736529675968,-0.12792988458862659,-0.01822512039283308,-0.20048413551727687,0.43611893107771377,0.029462384670206176,0.011385010892332525,-0.4188607747745206,0.21845108088481544,0.023452897765247373,0.01877104568145117,0.006468716136396958,0.003788758534076531,0.18770102529569146,-1.667645283156506,0.0021128986600907375,0.0027983862354300447,-0.02460703794051626,-0.5995895708026351,6.589139548195633,-0.5171035515696528,8.39973508611409
7,1.543187050896627,-0.0029246822062664515,0.028739790562779227,-0.018328479073722596,-0.3791745031619021,-0.007134858753236136,0.06895196905492833,0.024010143095970056,-0.0008452364323122889,0.05899720666180216,-0.002067804136297229,0.01590736529675968,-0.12792988458862659,-0.01822512039283308,-0.20048413551727687,0.43611893107771377,0.029462384670206176,0.011385010892332525,-0.4188607747745206,0.21845108088481544,0.023452897765247373,0.01877104568145117,0.006468716136396958,0.003788758534076531,0.18770102529569146,-1.667645283156506,0.0021128986600907375,0.0027983862354300447,-0.02460703794051626,-0.5995895708026351,6.589139548195633,-0.5171035515696528,8.39973508611409
8,-0.26758936201646666,-0.002691334902752648,0.02741158254972128,-0.01753962192410149,-0.3436116219694553,-0.007104258353294663,0.06073717027817782,0.047418580965671586,-0.0011419378886594748,0.058489774615806886,-0.0018652058545761564,0.015952362050866288,-0.12330504676834454,-0.022771001076597734,-0.19221218380809565,0.39526754322184804,0.019945369267822657,0.011530043953475393,-0.3914935121344061,0.20166867282218112,0.032330673979117514,0.01877104568145117,0.005893570935551735,0.003694631045145221,0.1370530261388975,-3.8700941646102813,0.0023942625093708514,0.0027225336617766813,0.22009366109428363,-2.473642298873904,18.590805155752868,-2.279889638410653,7.82702990127327
9,-0.3092526514714631,-0.002412290117081983,0.02547029446719696,-0.016840552271785693,-0.2682169337156202,-0.006463961675254516,0.05065177576018984,0.32486618735563394,-0.0010872887542966697,0.04798612035882151,-0.0018631865451107388,0.016157552993449807,-0.0891526439871042,-0.024510030853914344,-0.1582168633516251,0.3868552036896169,0.01463405222731045,0.005918115059580141,-0.3194991806760121,0.468515151778536,0.27916846467199513,0.012238793033565261,0.005925037806094748,0.0019511419966142796,0.14166395274211616,-6.50122772098165,0.0025643912731916872,0.0024850106534657157,-0.2623759954577538,-0.5516381434441876,25.707382082795284,20.608268028616106,12.734314459229722
10,-0.05163101486810711,0.15327126725638388,0.015235882319442067,-0.034886210514396526,-0.32637374328887736,-0.03594295702904754,0.034489551149791076,0.02713180534407152,0.011429487994876674,0.09106784974765501,-0.034029746892148646,0.005708230580741636,-0.22109160187779991,-0.16202587655314188,-0.22649950372708,0.2708558054586983,0.011453882656001408,0.024254177653725992,-0.31667935264526587,0.0918888718531997,-0.0030551955482053016,0.01912148991875484,-0.02373303486866527,-0.020597241064496598,0.027501711768722147,-0.4042865548400473,-0.008644276335541592,0.02631479539357502,-2.297756044290694,-0.726464041706498,-2.470713833845602,-3.4373093588838173,-5.683746847110456
11,-0.05589321520514728,0.3254593316351574,0.013024702404849901,-0.0401592300993176,-0.3103165541835134,0.008241517553443932,0.033348348905237996,0.024544334991349222,0.013186293882369126,0.10329419822122163,-0.011357224393244983,0.011698947969015673,-0.21577466420533437,-0.17197063939860044,-0.2278154529875211,0.32910138555227997,0.009053195970918889,0.02147099743112673,-0.3230604704319363,0.09007920577743068,0.011443243855587792,0.016669806316468885,-0.01831079723815605,-0.022091602083695355,0.02909693984178062,-0.369904499026859,-0.007947214315203498,0.03503149450290726,-1.8035064379930912,-0.2788152672355737,-2.0541340565933983,-3.26046691857994,-5.318961327634874
12,-0.09215131185984671,-0.004119863247412036,-0.3220280531689947,-0.023734161835083353,-0.44924891227371266,-0.01187329947545596,0.06250813617326467,0.018149917962990758,-0.01104802806675712,0.12823055015449508,-0.0019795457102437996,0.004674505691094047,-0.5327870641775598,-0.15360018969904501,-0.35172889647329114,0.24930160247652436,0.020635413997229606,-0.01850737030558566,-0.2909188407951741,0.47700177355404594,-0.0057925703480408534,0.05107180088812578,-0.004833774984595213,0.08136129608810426,-0.012029501985859307,-0.5623813485658052,-0.008773122913979223,0.004694015990440915,-1.5070906849562251,0.5618102464846025,-1.80698538861172,0.7318617593279653,-3.995430716128742
13,-0.10343289208257758,-0.0039946472581319755,-0.27158851970371867,-0.02642893019226659,-0.4419823213390282,-0.010726449869209448,0.06146139688991785,0.0009802590482513205,-0.007151617180476022,0.10566224431479374,-0.0037221667698287696,0.003909728684555021,-0.5178152534079858,-0.1573128554841005,-0.432028636863534,0.2210907439748595,0.027685516405160954,-0.03807999551622275,-0.27912820973484426,0.3006437627714769,0.010327834841805387,0.037850977141074216,-0.00018581337743925656,0.005992352967776293,-0.019616609258632393,-0.630120334458494,-0.0029488477226551884,0.004138548357865279,-1.734906724237236,0.4524731705723217,-1.4679735565124012,0.32570298864352354,-4.5695167704388435
