,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,-0.09283433586781546,0.0027188291584576514,0.006884041331802529,-0.007706586746553409,-0.6198891485842345,0.008096451846871359,0.05462255187209305,0.8256872744850886,0.030947399644469596,0.0819838742579693,0.020636667111185794,0.011088223338844749,0.5280307289727582,0.46890837046092526,-0.543851825128512,0.8687157729029589,0.5301130519833386,0.031193403381831863,0.029875299970605042,-0.6590523924554872,1.8070521648641966,1.7831239811454629,0.009360404328766397,0.007055686858076556,0.32784728210145536,-4.195429727910225,-0.008110047846889954,0.027618458467447045,5.7745230921730375,12.829680332883076,5.269646924379431,38.85744251289955,14.468279656925729
1,4.974793365684336,0.0027188291584576514,0.01631869910711046,0.0003474363757280585,-0.4949122364948877,0.0,0.04111056365906014,0.09478648874452271,0.019036726278363187,0.021599928833052714,0.012890241354121753,0.019751973516679414,-0.05723648660920558,-0.009091429006303553,-0.48096996611963333,-0.02939751943262784,0.7649748831043549,0.029330863076286816,0.008058964255558684,-0.3041170471974671,0.548283877488825,-0.010205811784973791,0.013789555789699544,0.00562959558823529,0.3001178374019654,-1.590620623350821,0.0,0.0016172053346149432,2.033224277064508,0.9737443634927899,4.536716281590414,-2.027744001523366,4.109711537826342
2,4.974793365684336,0.0027188291584576514,0.01631869910711046,0.0003474363757280585,-0.4949122364948877,0.0,0.04111056365906014,0.09478648874452271,0.019036726278363187,0.021599928833052714,0.012890241354121753,0.019751973516679414,-0.05723648660920558,-0.009091429006303553,-0.48096996611963333,-0.02939751943262784,0.7649748831043549,0.029330863076286816,0.008058964255558684,-0.3041170471974671,0.548283877488825,-0.010205811784973791,0.013789555789699544,0.00562959558823529,0.3001178374019654,-1.590620623350821,0.0,0.0016172053346149432,2.033224277064508,0.9737443634927899,4.536716281590414,-2.027744001523366,4.109711537826342
3,4.974793365684336,0.0027188291584576514,0.01631869910711046,0.0003474363757280585,-0.4949122364948877,0.0,0.04111056365906014,0.09478648874452271,0.019036726278363187,0.021599928833052714,0.012890241354121753,0.019751973516679414,-0.05723648660920558,-0.009091429006303553,-0.48096996611963333,-0.02939751943262784,0.7649748831043549,0.029330863076286816,0.008058964255558684,-0.3041170471974671,0.548283877488825,-0.010205811784973791,0.013789555789699544,0.00562959558823529,0.3001178374019654,-1.590620623350821,0.0,0.0016172053346149432,2.033224277064508,0.9737443634927899,4.536716281590414,-2.027744001523366,4.109711537826342
4,4.672018221174636,0.0027188291584576514,0.050592524315718305,-0.0059681382313345925,-0.7182580078219861,0.0,0.05928044155154547,0.013607169654281057,0.023109875806430733,0.03388781327659223,0.01605690802078842,0.015463224955023537,-0.13432027507845196,-0.046154482431460295,-0.5685801583976214,-0.09145742696206471,0.5970118039004697,0.06853939633881592,0.009185729816061255,-0.5391289171599931,0.42737742499095266,0.01866834503648314,0.019919628408971518,0.00562959558823529,0.2416330966117941,-1.327906925273915,0.0,0.0336980972194996,1.9493798479320725,1.4377429269722082,-6.633573180040155,-1.8914470397495673,4.745532023623254
5,5.303364794255763,0.0027188291584576514,0.025773244561655913,0.0003474363757280585,-0.48422346098468366,0.0,0.04111056365906014,0.09478648874452271,0.019036726278363187,0.021599928833052714,0.012890241354121753,0.019751973516679414,-0.05723648660920558,-0.009091429006303553,-0.48096996611963333,-0.02939751943262784,0.7554364215658932,0.029330863076286816,0.008058964255558684,-0.3041170471974671,0.6892362584412057,0.008419515268924685,0.013789555789699544,0.00562959558823529,0.4655146627987909,-1.590620623350821,0.0,0.0016172053346149432,1.9724608460510777,1.0208517006001268,3.573381867122873,-2.1240581840728403,4.198865407348636
6,3.2914278535541004,0.0027188291584576514,0.01631869910711046,0.0018958477110651017,-0.40340838315303773,0.0,0.04111056365906014,0.11018498498512426,0.019036726278363187,0.021599928833052714,0.012890241354121753,0.019751973516679414,-0.04368635617639228,-0.009091429006303553,-0.3708846600463643,-0.02939751943262784,0.6805686004980723,0.029330863076286816,0.008058964255558684,-0.2956345548669901,0.5039115831165302,-0.024811124461715014,0.013789555789699544,0.00562959558823529,0.3236592842592018,-2.003532294686022,0.0,0.0016172053346149432,2.5594546765514665,0.4750507919575407,1.7266459605377098,-2.9229116417262997,9.762963607639445
7,3.2914278535541004,0.0027188291584576514,0.01631869910711046,0.0018958477110651017,-0.40340838315303773,0.0,0.04111056365906014,0.11018498498512426,0.019036726278363187,0.021599928833052714,0.012890241354121753,0.019751973516679414,-0.04368635617639228,-0.009091429006303553,-0.3708846600463643,-0.02939751943262784,0.6805686004980723,0.029330863076286816,0.008058964255558684,-0.2956345548669901,0.5039115831165302,-0.024811124461715014,0.013789555789699544,0.00562959558823529,0.3236592842592018,-2.003532294686022,0.0,0.0016172053346149432,2.5594546765514665,0.4750507919575407,1.7266459605377098,-2.9229116417262997,9.762963607639445
8,1.1216352984165743,0.0027188291584576514,0.01631869910711046,0.0,-0.31798513062631045,0.0,0.04111056365906014,0.10543451372149512,0.019036726278363187,0.015321112440827884,0.012890241354121753,0.009500891265597139,-0.04056273744109607,-0.009091429006303553,-0.2972057906398234,-0.02939751943262784,0.5116521991330065,0.029330863076286816,0.008058964255558684,-0.23142558065892932,0.35167866866256325,-0.011731759382349908,0.011368247696021606,0.00562959558823529,0.314525562227937,-5.579348372164172,0.0,0.0016172053346149432,0.9452906271120118,-2.454042446456446,29.39944197088263,-5.5475391890953425,4.560027548738663
9,0.3826548479795421,0.0027188291584576514,0.006884041331802529,0.0,-0.1719682487383992,0.0,0.019488119397773253,0.7697366419134541,0.00988109586627198,0.015321112440827884,0.012890241354121753,0.002531194295900185,0.385869080740722,-0.007267240876404326,-0.16824649521847623,-0.009478914781465043,0.3856888201361526,0.01981228463869429,0.0011379116239797326,-0.225479984804007,0.3644761178083996,0.5519269707763803,0.004382446758607764,0.00562959558823529,0.4504044093126664,-8.320841394862635,0.0,0.0016172053346149432,-3.161024160393856,-0.08234488495561368,29.766629132385074,20.625689474264227,7.645540124730718
