,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMAX,CACH,CHMIN
0,0.10248120252599158,0.008488854460772933,0.04737054384595371,-0.0062630089331621435,-0.03578662359988726,0.004780975656395172,0.09691330851624307,2.0618761268980403,0.01436244553186845,0.05242638162687102,0.013864367030428733,0.007148956356736268,0.3478684456342771,-0.03937047922632968,-0.3653713199288944,-0.04183478197097294,0.6416353359973527,0.04931428105811074,0.034438973359105764,-0.5017445698742771,2.7155349877408064,1.292610693612129,0.028992826722697342,0.018709611902726297,0.012702245942748474,0.5964714567179055,-5.564350021084133,0.0,0.015998803862159117,16.247481684844583,7.605822855865795,39.55005470295285,14.571629109160861
1,5.4517043356897,0.0027188291584576514,0.050024842145019115,0.0010832268038314832,-0.5081530299674077,0.0,0.04294776514470295,0.23422691457679312,0.03212204609457118,0.028068740269907643,0.013864367030428733,0.01810951477365141,-0.06733279802764092,-0.006001917766171302,-0.6462052124995974,-0.05783742327071165,0.7542576111555175,0.026087704944874272,0.022733784834649315,-0.3630190352041374,0.6335207164202953,-0.028055767132823477,0.021312034825437656,0.0,0.019315447127527276,0.4888961581134976,-1.4319064366403762,0.0,0.017329281916901265,-0.26668589747169574,5.1597329740159035,-1.6762956952938646,5.497695291438504
2,5.4517043356897,0.0027188291584576514,0.050024842145019115,0.0010832268038314832,-0.5081530299674077,0.0,0.04294776514470295,0.23422691457679312,0.03212204609457118,0.028068740269907643,0.013864367030428733,0.01810951477365141,-0.06733279802764092,-0.006001917766171302,-0.6462052124995974,-0.05783742327071165,0.7542576111555175,0.026087704944874272,0.022733784834649315,-0.3630190352041374,0.6335207164202953,-0.028055767132823477,0.021312034825437656,0.0,0.019315447127527276,0.4888961581134976,-1.4319064366403762,0.0,0.017329281916901265,-0.26668589747169574,5.1597329740159035,-1.6762956952938646,5.497695291438504
3,5.4517043356897,0.0027188291584576514,0.050024842145019115,0.0010832268038314832,-0.5081530299674077,0.0,0.04294776514470295,0.23422691457679312,0.03212204609457118,0.028068740269907643,0.013864367030428733,0.01810951477365141,-0.06733279802764092,-0.006001917766171302,-0.6462052124995974,-0.05783742327071165,0.7542576111555175,0.026087704944874272,0.022733784834649315,-0.3630190352041374,0.6335207164202953,-0.028055767132823477,0.021312034825437656,0.0,0.019315447127527276,0.4888961581134976,-1.4319064366403762,0.0,0.017329281916901265,-0.26668589747169574,5.1597329740159035,-1.6762956952938646,5.497695291438504
4,4.443435548920916,0.0027188291584576514,0.06948173869674329,-0.009747900507387696,-0.6396343125128957,0.0,0.12344177823277895,-0.07023705910355516,0.044624154573579704,0.07871816250373,0.015637526078898317,0.015276181440318075,-0.3427899849600897,-0.054517363010593595,-0.5439848063672437,-0.10450509093837938,0.816379221918516,0.06249492505164758,0.03301872774265726,-0.4196858116636748,0.5764837373320238,-0.15469390792580695,0.030383710323663302,0.019372744141121428,0.028837834923159878,0.3908691849785699,-0.8845924235783276,0.0,0.017329281916901265,-0.05302360647224186,-6.721517052504249,-1.3326460656059733,7.207330470422484
5,5.451259891245257,0.0027188291584576514,0.050024842145019115,0.0010832268038314832,-0.5182299135114514,0.0,0.04294776514470295,0.19035191457679312,0.03212204609457118,0.028068740269907643,0.013864367030428733,0.01810951477365141,-0.06733279802764092,-0.006001917766171302,-0.6462052124995974,-0.040838712761362854,0.9219718968698033,0.026087704944874272,0.022733784834649315,-0.3630190352041374,0.5904955063362617,-0.028055767132823477,0.03600182128187246,0.0,0.019315447127527276,0.6104199676373069,-1.4319064366403762,0.0,0.016685622972549687,0.22554764594567087,3.88948694226987,-1.6806016516386661,5.497152340924964
6,3.9817902004466244,0.0027188291584576514,0.04332372926743566,0.0010832268038314832,-0.41632718035422067,0.0,0.04294776514470295,0.3630115098834472,0.03212204609457118,0.02426979448677512,0.013864367030428733,0.017063763139664484,-0.06457339157672808,-0.0031783883544066064,-0.5957107179912678,-0.040838712761362854,0.8473309727119012,0.026087704944874272,0.022733784834649315,-0.3542435991576256,0.5208334082751865,0.026900887323830967,0.03600182128187246,0.0,0.019315447127527276,0.6902899934341871,-2.467935422147622,0.0,0.016685622972549687,0.11344529286030004,2.2552552256048144,-2.1668539869784795,10.476844379699816
7,3.9817902004466244,0.0027188291584576514,0.04332372926743566,0.0010832268038314832,-0.41632718035422067,0.0,0.04294776514470295,0.3630115098834472,0.03212204609457118,0.02426979448677512,0.013864367030428733,0.017063763139664484,-0.06457339157672808,-0.0031783883544066064,-0.5957107179912678,-0.040838712761362854,0.8473309727119012,0.026087704944874272,0.022733784834649315,-0.3542435991576256,0.5208334082751865,0.026900887323830967,0.03600182128187246,0.0,0.019315447127527276,0.6902899934341871,-2.467935422147622,0.0,0.016685622972549687,0.11344529286030004,2.2552552256048144,-2.1668539869784795,10.476844379699816
8,0.2743185524963188,0.0027188291584576514,0.040616088071422383,-0.0009566024991556971,-0.3753502858173297,0.0,0.04294776514470295,0.34925674348440167,0.029206492717931885,0.02426979448677512,0.013864367030428733,0.0029094304388421932,-0.05170209800653611,-0.0031783883544066064,-0.40088842717109224,-0.03603098993671331,0.5597341347352648,0.026087704944874272,0.016736717385968977,-0.3211727513062897,0.36099438267726036,0.040904812592462224,0.019562897886427313,0.0,0.019315447127527276,0.5226868438604495,-5.633913042088657,0.0,0.016685622972549687,-6.110567023334208,27.59980475422543,-3.673362585837046,8.48875918611968
9,-0.45633413071087015,0.0027188291584576514,0.012134137226568347,-0.0009566024991556971,-0.395150048823591,0.0,0.010702958276415297,1.124999038021045,0.004568196155248234,0.02426979448677512,0.013864367030428733,0.0,0.40209388181288697,0.000798226164079843,-0.24992311316157495,-0.017920524820434252,0.4006038664535031,0.01932406331801077,0.0038751814223512296,-0.28525904486025494,0.9749614835685434,0.8910271852330678,0.004382446758607764,0.0,0.005220856364584672,0.811102838849461,-8.746143300047732,0.0,0.015054174276566417,-9.598144844158963,27.869231836970418,18.489373571296262,11.933783049445038
