,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,-0.015602937348949639,0.0,0.0,-0.0106921943097843,0.24029137975122541,0.0,0.0,0.9490757608404665,-0.0063336202417785285,0.006745036572622782,0.0,0.7170980392156862,0.1862661660408845,-0.2365407166835321,0.0,0.027144194315894054,0.0,0.0,-0.4585529543875754,0.7829715551743854,0.38657370141038877,0.02419047619047618,0.0,-0.04928571428571432,0.19526118326118336,-4.876260941356273,0.0,0.0,17.492486204510968,12.981489223196673,3.403376663808782,35.27250342891984,15.09205443860985
1,3.7235849679878155,0.0,0.005925925925925917,0.0,-0.4061482004405246,0.0,0.0,0.04964696500609813,0.0038251099169516324,0.009995869104683182,0.004291167664670664,0.0,0.0,-0.6520984502602203,-0.020352512885977846,0.3656920761938003,0.032184483884151856,0.0016960458240945914,-0.33331837128633623,0.435443160203134,-0.014133278918717643,0.003555102040816323,0.0,0.0,0.3637443162184428,-1.8557217334362468,0.0,0.0,-0.3452588809320686,0.9593674266932252,6.746568542429523,-0.7780269382303764,5.383795580502877
2,3.7235849679878155,0.0,0.005925925925925917,0.0,-0.4061482004405246,0.0,0.0,0.04964696500609813,0.0038251099169516324,0.009995869104683182,0.004291167664670664,0.0,0.0,-0.6520984502602203,-0.020352512885977846,0.3656920761938003,0.032184483884151856,0.0016960458240945914,-0.33331837128633623,0.435443160203134,-0.014133278918717643,0.003555102040816323,0.0,0.0,0.3637443162184428,-1.8557217334362468,0.0,0.0,-0.3452588809320686,0.9593674266932252,6.746568542429523,-0.7780269382303764,5.383795580502877
3,3.7235849679878155,0.0,0.005925925925925917,0.0,-0.4061482004405246,0.0,0.0,0.04964696500609813,0.0038251099169516324,0.009995869104683182,0.004291167664670664,0.0,0.0,-0.6520984502602203,-0.020352512885977846,0.3656920761938003,0.032184483884151856,0.0016960458240945914,-0.33331837128633623,0.435443160203134,-0.014133278918717643,0.003555102040816323,0.0,0.0,0.3637443162184428,-1.8557217334362468,0.0,0.0,-0.3452588809320686,0.9593674266932252,6.746568542429523,-0.7780269382303764,5.383795580502877
4,1.9803154118047774,0.0,0.03218526299408653,0.0,-0.6688785414059445,0.0,0.02007397510260068,-0.20351373241244747,0.0038251099169516324,0.015929521635462934,0.004291167664670664,-0.0033333333333333214,-0.14854004286710054,-0.5758735031560012,-0.054620080154905756,0.36844125414960005,0.04662892832859631,0.031013562932309325,-0.4115943466636997,0.2872224200206557,-0.07427701573976322,0.003555102040816323,0.0,0.0,0.21993618240179497,-1.7342003048648178,0.0,0.0,-0.7666883086342369,0.673509939335894,-5.318227616993165,-0.43933604088529743,7.956413401988238
5,3.8619183013211487,0.0,0.005925925925925917,0.0,-0.4061482004405246,0.0,0.0,0.04339696500609816,0.0038251099169516324,0.009995869104683182,0.004291167664670664,0.0,0.0,-0.570669878831649,-0.020352512885977846,0.4905405610422851,0.032184483884151856,0.0016960458240945914,-0.33331837128633623,0.4833918781518518,-0.014133278918717643,0.003555102040816323,0.0,0.0,0.4350776495517762,-1.8557217334362468,0.0,0.0,-0.007925547598735594,1.0940340933598927,6.3933780662390465,-1.6290503315037692,5.498367009074306
6,2.556222794289312,0.0,0.005925925925925917,0.0,-0.3606072316053681,0.0,0.0,0.05666493886230729,0.0038251099169516324,0.007562597506469864,0.004291167664670664,0.0,0.0,-0.5313516970134669,-0.017383968013846347,0.6816399335379458,0.020911756611424616,0.00802937915742792,-0.31838660745356634,0.27606252329618114,-0.07753798766026845,0.003555102040816323,0.0,0.0,0.2924860890654787,-2.6692290266545378,0.0,0.0,0.02343710102478261,0.35619203703387464,3.46953082699374,-2.290628207400121,12.103045816079609
7,2.556222794289312,0.0,0.005925925925925917,0.0,-0.3606072316053681,0.0,0.0,0.05666493886230729,0.0038251099169516324,0.007562597506469864,0.004291167664670664,0.0,0.0,-0.5313516970134669,-0.017383968013846347,0.6816399335379458,0.020911756611424616,0.00802937915742792,-0.31838660745356634,0.27606252329618114,-0.07753798766026845,0.003555102040816323,0.0,0.0,0.2924860890654787,-2.6692290266545378,0.0,0.0,0.02343710102478261,0.35619203703387464,3.46953082699374,-2.290628207400121,12.103045816079609
8,-1.1693239007310667,0.0,0.005925925925925917,0.0,-0.3061032293025385,0.0,0.0,0.05266493886230731,0.0038251099169516324,0.007562597506469864,0.004291167664670664,0.0,0.0,-0.4795959673815063,-0.017383968013846347,0.45078905108706324,0.016543850544888414,0.00802937915742792,-0.2637292705969635,0.2274748039979355,-0.0442125361003341,0.003555102040816323,0.0,0.0,0.18770031197707007,-3.1026627356370073,0.0,0.0,-2.668712679317038,-1.6272026056994406,27.761717288904023,-4.592667725379915,7.785773463779838
9,-2.679786574626705,0.0,0.0,0.0,-0.17877981602757653,0.0,0.0,0.5688054650028332,0.0038251099169516324,0.0,0.0,0.0,0.0,-0.1944933438202406,-0.009792874896437454,0.1531049786296196,0.0,0.0,-0.1348343162599842,0.8338247934393886,0.6136981792717086,0.003555102040816323,0.0,0.0,0.295186084446954,-6.758622869614621,0.0,0.0,-7.0372935454399945,0.35742014533990774,34.65256100917702,18.7983476134526,9.017533233173477
10,-0.02365136731264444,0.3977867280694419,0.0,-0.027262376336659802,-0.2928448124972332,-0.08609224621440055,0.0,-0.0010256410256410267,0.02916701831191869,0.0765229524364434,-0.08694596742433806,0.0,-0.26600337004350644,-0.7465596785095742,-0.1842491423254083,0.3535964931797261,0.0,0.0,-0.19412105129484789,0.004951690821256039,-0.036153168646833496,0.010768175086126404,-0.03769754729525962,-0.08450205317319254,-0.004280663780663776,-0.2766730785258356,0.0,0.04333112672107761,-4.820484625483262,-0.9182231039528586,-1.860180816420978,-2.3722092938599366,-4.012705807297173
11,-0.02365136731264444,0.5361759777086915,0.0,-0.014657334319853065,-0.2837665516276679,-0.08209927353392789,0.001876190476190471,-0.005787545787545789,0.015309875454775836,0.07378923476522571,-0.024581107584620503,0.0,-0.29054417280799344,-0.6484327665326621,-0.17460210515205538,0.3285731271899735,0.0,0.0,-0.19412105129484789,0.002385901347571827,-0.022619098497034442,0.0033276988956502146,-0.048065902415085335,-0.06753864165995946,0.014333333333333335,-0.255664698200021,-0.003090055324516374,0.039928670388280754,-4.623570131104243,-0.6855751572004906,-1.1909911545856524,-1.7268704972601168,-4.035213024153014
12,-0.06721933962662903,0.0,-2.7692597245512847,-0.017773791259407496,-0.37803443041412066,0.0018737060041407892,0.05381034648846944,0.014422316287152848,-0.02400379409862168,0.13162715587195875,0.004291167664670664,0.0,-0.1952936555559663,-1.1960920037148428,-0.27622164033430807,0.14604028858485418,0.06356314004092209,-0.06299775580374066,-0.25154781046508395,0.5704194001835063,0.10530531305761316,0.607252806921991,-0.0005609756097560936,-0.005350410170202178,-0.04905226805072002,-0.27802054222606515,-0.008858134475833345,0.026388888888888885,-1.4921021256630207,0.8948385655348672,-2.0890756674296678,3.642580635751934,-5.326691288625956
13,-0.06721933962662903,0.0,-1.7389201545352442,-0.017773791259407496,-0.41467714954886814,0.0018737060041407892,0.027815017435595585,-0.0432803593105692,0.0,0.09034476104542527,0.004291167664670664,0.0,-0.19225946211378803,-1.1147598058929191,-0.2666049412439248,0.1272146963923889,0.00803716601494809,-0.08123585104183591,-0.2254158788821229,0.6372648917232199,0.2447640321163321,0.3089915729143023,0.0,-0.006296047332310223,-0.07211953738269528,-0.3707348279403509,-0.007585733042141593,0.0,-1.5327734819138705,-0.8210196579392136,-1.104342063548391,3.0923823308494307,-5.581702886400433
14,-0.02365136731264444,-0.053169489944126305,0.0,0.7929259113461004,-0.2837665516276679,-0.10148920782131642,0.0,0.0,0.03665088754725853,0.09918744753252379,-0.010493572872818015,0.0,-0.280512855331014,-0.6489001047500003,-0.1820864447607583,0.32534193843794224,0.0,0.0,-0.19412105129484789,0.0,-0.03883368812735297,0.026634278875336245,-0.052933760706163416,-0.060370821815897424,0.0038140047087415556,-0.2531323719206127,0.0,0.023820157298343508,-3.7068728704467704,-0.5961240711397776,-2.343303484794004,-2.2211271332314206,-4.0032274046433125
