,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,-0.09923093787671049,-0.001047308625090081,0.01036941357258345,-0.02363527655153766,-0.3403970591203905,-0.005135768198277166,0.029954504119086598,0.665394613598358,0.00033849757822945623,0.04949224707265854,-0.00471798481069397,-0.010930834704429173,-0.1837134712618796,-0.09653643839483086,-0.47137940931121175,-0.11741046811732414,0.5771829002119255,0.005001481617520439,-0.008798887258159445,-0.4592641879984523,0.4943455478362024,0.9681306929056663,0.010336378937265798,-0.016115200112802718,0.2404194432380822,-1.9750189678330645,-0.005189303011608263,0.010374301706456474,10.137884901094628,5.507036285294577,2.1013140881482566,35.415791727042176,26.249412852418697
1,2.2166584491986,-0.0011088785163082197,0.005341853738719241,-0.02269489040433394,-0.5343519414324348,-0.004513930332640553,0.02534630930213121,0.013505802850869735,-0.005960407840404356,0.03754077641855725,-0.0036786892617944674,-0.003065892101238157,-0.14232238324916274,-0.10221737101640904,-0.8455354640317512,-0.2207239247499699,0.30899814822344823,0.01424430809075479,-0.019821058298173225,-0.45952529912471396,0.16037085255671957,0.058068315505892615,0.006872599697226411,-0.020891407192890246,0.21618111474284657,-1.4545479532910384,-0.004616609698757749,0.009072330541783196,0.9391013049381847,0.7817805760929065,6.9837901169037355,-0.9101262021738589,6.503087817119233
2,2.2166584491986,-0.0011088785163082197,0.005341853738719241,-0.02269489040433394,-0.5343519414324348,-0.004513930332640553,0.02534630930213121,0.013505802850869735,-0.005960407840404356,0.03754077641855725,-0.0036786892617944674,-0.003065892101238157,-0.14232238324916274,-0.10221737101640904,-0.8455354640317512,-0.2207239247499699,0.30899814822344823,0.01424430809075479,-0.019821058298173225,-0.45952529912471396,0.16037085255671957,0.058068315505892615,0.006872599697226411,-0.020891407192890246,0.21618111474284657,-1.4545479532910384,-0.004616609698757749,0.009072330541783196,0.9391013049381847,0.7817805760929065,6.9837901169037355,-0.9101262021738589,6.503087817119233
3,2.2166584491986,-0.0011088785163082197,0.005341853738719241,-0.02269489040433394,-0.5343519414324348,-0.004513930332640553,0.02534630930213121,0.013505802850869735,-0.005960407840404356,0.03754077641855725,-0.0036786892617944674,-0.003065892101238157,-0.14232238324916274,-0.10221737101640904,-0.8455354640317512,-0.2207239247499699,0.30899814822344823,0.01424430809075479,-0.019821058298173225,-0.45952529912471396,0.16037085255671957,0.058068315505892615,0.006872599697226411,-0.020891407192890246,0.21618111474284657,-1.4545479532910384,-0.004616609698757749,0.009072330541783196,0.9391013049381847,0.7817805760929065,6.9837901169037355,-0.9101262021738589,6.503087817119233
4,1.306400329002294,-0.0011698852733158277,0.007463370170054215,-0.03572742056632017,-0.7715608479412603,-0.00516778295227751,0.04538999800794945,-0.05464604837175764,-0.006415691970246762,0.044281745108952414,-0.004608218992498135,-0.006847457707979655,-0.19114452043589464,-0.14402389960950993,-0.9219133567107037,-0.3084505923135788,0.2540509898587772,0.0229676750010627,-0.033692010119987535,-0.506618008390648,0.09954647286014581,0.03852654772676788,0.00804872310826511,-0.02757942979551392,0.06671164518073289,-1.4678011395359332,-0.005833210421214131,0.009574482564187633,0.17653804218546335,0.49993330843299566,-2.9727745719319154,-1.3759570300523973,7.50675616709102
5,2.4414701222507786,-0.0011231548361200839,0.01812946257839353,-0.022867100754944473,-0.5354331387292159,-0.004468510161550197,0.02442976419515569,0.024015148833245556,-0.0053235265656442435,0.03854049948263965,-0.0036548065523105103,-0.003104840936993962,-0.23466023505130457,-0.09977399158320373,-0.8219143145934118,-0.21363710408187203,0.2762298697234504,0.012814117937399502,-0.019900672953964124,-0.46093985314715913,0.1271483535802699,0.058388874817809244,0.009337937231755055,-0.01914018348060435,0.22820201254282238,-1.5095635218701209,-0.004440285898858823,0.009039148089182847,0.47673144705541803,0.7075199355048899,6.719604317540903,-0.732209685319468,5.924812288358357
6,1.6541244896996057,-0.0010229561363459042,0.018129462578393516,-0.020261790388113248,-0.4334642874373278,-0.004409559709282819,0.022021468409534634,0.054819779550647985,-0.005407011598422603,0.038271384962357186,-0.003775712130861824,-0.0031733986779315204,-0.21384632170572057,-0.08586850648758924,-0.7276864384614433,-0.19908582106324893,0.4095583487750898,0.01249560481036787,-0.01958019085631338,-0.43123357329558976,0.11434328915960831,0.1317977726542703,0.009342978555810944,-0.019110539919586913,0.1457185571082441,-1.748736777555957,-0.004440285898858827,0.008461301405639788,0.15607889677934103,0.03383122484707769,4.839513759236572,-0.7971093242973079,10.75396255029301
7,1.6541244896996057,-0.0010229561363459042,0.018129462578393516,-0.020261790388113248,-0.4334642874373278,-0.004409559709282819,0.022021468409534634,0.054819779550647985,-0.005407011598422603,0.038271384962357186,-0.003775712130861824,-0.0031733986779315204,-0.21384632170572057,-0.08586850648758924,-0.7276864384614433,-0.19908582106324893,0.4095583487750898,0.01249560481036787,-0.01958019085631338,-0.43123357329558976,0.11434328915960831,0.1317977726542703,0.009342978555810944,-0.019110539919586913,0.1457185571082441,-1.748736777555957,-0.004440285898858827,0.008461301405639788,0.15607889677934103,0.03383122484707769,4.839513759236572,-0.7971093242973079,10.75396255029301
8,-0.23909729540306335,-0.0009435302497170311,0.018063055991117013,-0.019910344384170223,-0.400850746589686,-0.004377675027216966,0.02003236468904955,0.05186992138891613,-0.0050051357052297,0.03772558702816334,-0.003803716428526053,-0.0031733986779315204,-0.19036769337615456,-0.08941001850010068,-0.6378152355869396,-0.187831491624328,0.3451138952527149,0.012500823482894009,-0.017904898463399578,-0.40957724720843747,0.11680199804509003,0.12348705845242372,0.009250276598995851,-0.018623761740146478,0.11881000436671442,-2.2722358268447116,-0.004212501724618067,0.00831856301024926,-0.9147290473489853,-0.3089331773928701,21.09378107097441,-1.8143019836789074,10.471608479880032
9,-0.30496139340251427,-0.0008039489132296274,0.015583274044700049,-0.017687994294473614,-0.27085953660873113,-0.003877679999240078,0.018461905505842337,0.5414499848765106,-0.004472013198073919,0.03236079533542799,-0.0031782945524864575,-0.0020913214684498325,-0.13989039403394138,-0.07731899430567034,-0.44154286452694197,-0.15711078609199836,0.4587851934319937,0.005735564861584445,-0.02012203851115721,-0.2739850859684808,0.34565329853952054,0.6027108496761544,0.007909637349595862,-0.016258995627056048,0.2473763495858206,-5.443947083086813,-0.0038494418721721,0.006607456107163806,-0.7092692090446631,-0.7084329032492317,23.433906976353622,19.301185230622508,14.506191835670577
