,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,-0.12099041321158087,0.0027188291584576514,0.010745554773633615,0.0850876639598491,-0.7881600792369609,0.014830048263751583,0.04099744242639035,0.7034561577954425,0.0055084263951470725,0.07672053949215676,0.025251373271645308,0.003911205073995775,-0.11961606802888033,0.7143994000623622,-0.2947331085100604,0.9348615049906649,0.4769485010395818,0.04539717005638885,-1.0003662292712903,1.1309429562597217,1.1033413704489083,0.017656972217664116,0.0069618462209693295,0.012047957583196971,0.4820002111254765,-4.128955031759583,0.0036398999722145214,0.007280866301740421,7.615385869649524,17.382951314407734,3.761909357804753,34.625973590035954,16.686153274436776
1,4.491836868223394,0.0027188291584576514,0.024514219029913957,0.0,-0.5422547284207164,0.014830048263751583,0.04552818558724947,0.03491856224962782,0.014084151743947138,0.05166249652113323,0.013233488618295961,0.005596348076791512,-0.05034882842271295,0.0053514349460829355,-0.5488228592677136,-0.052035541411778304,0.573282981713364,0.07051696154987061,-0.39838527720354544,0.5647735615147581,0.01473650795970448,0.010048732943469793,0.0069618462209693295,0.003108504398826978,0.37584125759397935,-1.5589940684104824,0.0,0.0016172053346149432,1.381883426878801,1.1199906520986764,5.437141950354969,-1.5487474957812801,3.9596689511433225
2,4.491836868223394,0.0027188291584576514,0.024514219029913957,0.0,-0.5422547284207164,0.014830048263751583,0.04552818558724947,0.03491856224962782,0.014084151743947138,0.05166249652113323,0.013233488618295961,0.005596348076791512,-0.05034882842271295,0.0053514349460829355,-0.5488228592677136,-0.052035541411778304,0.573282981713364,0.07051696154987061,-0.39838527720354544,0.5647735615147581,0.01473650795970448,0.010048732943469793,0.0069618462209693295,0.003108504398826978,0.37584125759397935,-1.5589940684104824,0.0,0.0016172053346149432,1.381883426878801,1.1199906520986764,5.437141950354969,-1.5487474957812801,3.9596689511433225
3,4.491836868223394,0.0027188291584576514,0.024514219029913957,0.0,-0.5422547284207164,0.014830048263751583,0.04552818558724947,0.03491856224962782,0.014084151743947138,0.05166249652113323,0.013233488618295961,0.005596348076791512,-0.05034882842271295,0.0053514349460829355,-0.5488228592677136,-0.052035541411778304,0.573282981713364,0.07051696154987061,-0.39838527720354544,0.5647735615147581,0.01473650795970448,0.010048732943469793,0.0069618462209693295,0.003108504398826978,0.37584125759397935,-1.5589940684104824,0.0,0.0016172053346149432,1.381883426878801,1.1199906520986764,5.437141950354969,-1.5487474957812801,3.9596689511433225
4,3.9479717921230253,0.0027188291584576514,0.029019713535408477,-0.005777319587628877,-0.6474381208627399,0.014830048263751583,0.1270337215212938,-0.13817629867599732,0.017033685509783115,0.0618212266798634,0.013233488618295961,0.005596348076791512,-0.14767496645503245,-0.05505387918670665,-0.6264625244683216,-0.11090046688865812,0.43949753360529636,0.09617722483096613,-0.4429263997477746,0.4808679880720795,-0.07087025470079852,0.016941176242758847,0.0069618462209693295,0.003108504398826978,0.24878562908733745,-1.3884981549981796,0.0,0.007280866301740421,1.6812942788512024,1.2525608477820356,-6.972147953772953,-1.73333155842864,5.330781522099287
5,4.6120536868657425,0.0027188291584576514,0.024514219029913957,0.0,-0.5422547284207164,0.014830048263751583,0.04552818558724947,0.03491856224962782,0.014084151743947138,0.05166249652113323,0.013233488618295961,0.005596348076791512,-0.08523771731160194,0.0053514349460829355,-0.5488228592677136,-0.052035541411778304,0.686080367334279,0.07051696154987061,-0.39838527720354544,0.5293523160935127,0.03267301589621243,0.010048732943469793,0.0069618462209693295,0.003108504398826978,0.49999682751425506,-1.6034065794572645,0.0,0.0016172053346149432,1.2508171598125333,1.2046939488019726,4.273704474787059,-1.1774782057610507,3.9778164702908425
6,3.1434316411947565,0.0027188291584576514,0.024514219029913957,0.0,-0.5018261541874398,0.014830048263751583,0.042147233206297104,0.608166598630172,0.014084151743947138,0.05166249652113323,0.013233488618295961,0.006399684336668586,-0.047589421971800126,0.0053514349460829355,-0.4242821180489187,-0.0431316005250788,0.7178653710016355,0.07051696154987061,-0.333661493524538,0.48969955088486505,0.14974676436996084,0.010048732943469793,0.0069618462209693295,0.0,0.5398852354026633,-2.330261320317726,0.0,0.0016172053346149432,2.0649182493172744,0.9113065241241084,2.114642093465746,-2.3935455144974354,8.434807636014021
7,3.1434316411947565,0.0027188291584576514,0.024514219029913957,0.0,-0.5018261541874398,0.014830048263751583,0.042147233206297104,0.608166598630172,0.014084151743947138,0.05166249652113323,0.013233488618295961,0.006399684336668586,-0.047589421971800126,0.0053514349460829355,-0.4242821180489187,-0.0431316005250788,0.7178653710016355,0.07051696154987061,-0.333661493524538,0.48969955088486505,0.14974676436996084,0.010048732943469793,0.0069618462209693295,0.0,0.5398852354026633,-2.330261320317726,0.0,0.0016172053346149432,2.0649182493172744,0.9113065241241084,2.114642093465746,-2.3935455144974354,8.434807636014021
8,0.037365820691713965,0.0027188291584576514,0.015158802177858451,0.0,-0.4084399858482054,0.01036196315736859,0.042147233206297104,0.6020127524763259,0.014084151743947138,0.05166249652113323,0.013233488618295961,0.006399684336668586,-0.028770693742589355,0.0053514349460829355,-0.3575403605572417,-0.03453311567659393,0.4851799693386214,0.06058114640224551,-0.31757966273396937,0.4039421496766527,0.15064008546867141,0.010048732943469793,0.0069618462209693295,0.0,0.37242486501969213,-4.372340906167781,0.0,0.0016172053346149432,-0.4492042765482216,-1.9112386578160017,30.007423067840094,-7.320725362336663,4.105315669353814
9,-1.51131987684408,0.0027188291584576514,0.007614942528735647,0.0,-0.5405401150253226,0.01036196315736859,0.014270741923803404,0.5133680638316371,0.004928521331855934,0.05166249652113323,0.013233488618295961,0.003911205073995775,-0.012309618011506054,0.0053514349460829355,-0.20439639075989202,0.0,0.2520268051472068,0.03326004798735439,-0.13013927824824736,0.4204366746398782,0.58389987984014,0.0,0.0069618462209693295,0.0,0.3591102343459098,-7.4036890306151655,0.0,0.0016172053346149432,-5.271977485420056,1.575925039505714,29.476596250433918,15.396838519881227,8.564535977701743
