,crim,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b
0,-0.6169944686952935,-2.6238945705326517,0.0034135381285381452,0.03420693833293686,-1.6670948734588469,-0.3814421683082323,-0.1642525152343728,-0.24579570250148178,-0.29357715485634606,-0.16940647041377374,-0.6682558330928875
1,-0.526105295667189,-1.5709607908590737,-0.011281147186147178,-0.595601324889674,-1.004173113089234,0.2243621438898027,-0.11391031634548152,-0.019865252920519258,-0.21096611384697023,-0.0776363599520757,-0.29335570976584907
2,-0.7424548715178557,-1.8456962263133332,-0.03463177013370409,-0.6736005349614831,-3.3093129840138835,-0.36933678120787433,-0.45200806322435577,-0.06054395098963146,-0.33522614827856556,-0.1310923118014974,-0.033089638190229455
3,-0.6218441448839934,-2.2971204220915333,-0.009957079448329456,-0.7792737925363653,-2.888401422397559,-1.0253635737099889,-0.4096475668421321,-0.15220630785343742,-0.4050066024104625,-0.20453783811655693,-0.07773453034205119
4,-0.45512206415046896,-2.204488898177926,-0.011969899961149975,-0.6434602781207409,-2.648762005684369,-0.4104800456512189,-0.4500653306446249,-0.09269249893394345,-0.2877434667705195,0.005766652899670049,-0.14427544543712081
5,-0.5884084986907012,-2.720220643851319,-0.0137662987012987,-0.7411056257655964,-0.9725548678419034,-0.3982348662484306,-0.32257265686122444,-0.16785352647398746,-0.30002469820155653,-0.18391150048155333,-0.10534009751483989
6,-0.8919243377259253,1.5329296593261652,-0.02582548836207699,0.0036583398555811095,1.181006990055482,-1.7892487035807971,-0.13375265098377803,-0.06680886912291219,-0.032779152290734775,0.36537976847095033,-0.3576288362743658
7,-1.1777568608217086,1.9845350624394862,-0.006597123019090815,0.22851810782333049,0.45234956192050146,3.99331850597062,0.3038111885654414,-0.02968419737388638,0.01686741071499451,0.1678918705142546,-0.09204680736635171
8,-0.2326920549594239,1.6757074798039095,0.01431336342900952,0.5064077055754397,4.3449330195184395,4.716075660686696,1.3696838651063288,0.06632186778926343,0.20134909861459205,0.4833563287198025,0.04415038508352999
9,-0.7685116358929255,1.579252942078136,-0.029187260865579472,0.1492735658639922,1.7241184965625171,0.779059192394011,0.39976791598513495,0.025595743766945466,-0.09258526307824583,0.10704243663624136,-0.08381941408263714
10,-0.7408319332316838,2.0178821215798766,0.021199604762931177,0.28608546536592533,-1.26874935289466,3.197637322191159,0.8228475118914232,0.016748834606799178,-0.10212894058955423,0.02701239048864408,-0.23529630480327252
11,-0.9455832965780538,1.5179177180651438,-0.03991964181796043,-0.009012899441228961,1.4293850062563231,-0.5804356202572336,0.22764919197335892,-0.07654900248169916,-0.05787172032255398,-0.01701166072603875,-0.4625613553024686
12,-0.5778998245400163,1.3923743984100212,-0.018195310341760897,0.06907915982787907,2.3720708139874076,-2.4571626169985223,0.041710714403983676,0.01904779226634942,-0.14227975560548684,0.45976349308080655,0.13259785487692735
13,-1.1471579587505158,1.222221524866864,-0.015891747048861156,-0.2504707775801535,1.3892630444170766,-2.393998917830267,-0.7639500031132715,-0.09019159709239256,-0.25028997652970597,-0.5420735410454726,-0.5334533309257093
14,-0.9225764470537693,1.1393634738853835,-0.010131992431116857,-0.05945242881946834,0.4869302224944099,-0.3401749212725856,-0.6705708462281694,-0.2739470991575094,-0.16422103778886893,0.24067615250861027,-0.5983883567693264
15,-1.1252891722331495,1.187973963663829,-0.018759225309730728,-0.20907040822363182,1.9525513707673583,-2.6180947202683242,-0.7510802327708471,-0.09639522438372457,-0.3167148135603295,-0.6027050921715735,-0.6075097261422847
16,-0.678877741165741,1.1546842504834312,-0.007503948279842892,-0.14473637864867353,1.4556439829043801,-4.2417620273838725,-0.6126306708643021,-0.09105846522489473,-0.26923522468715994,-0.4778250444600146,-0.5121920133057202
17,-0.46592447567843565,1.2267003784400912,-0.015877735173879845,-0.14147304811759714,1.7596223844911305,-0.5243035669355791,0.08675633275057076,-0.08761545915881944,-0.12603308383318107,-0.08955460407023062,-0.2539904033464801
18,-0.8279663212618693,1.096618440501994,-0.02731828378664463,-0.14786693254897376,4.153344713456115,-2.9656952151190854,-0.1679343253631625,-0.0819311512733732,0.0002743259540726123,-0.30830576983519015,1.3639872386437066
19,-0.7937872808584382,1.2491678522552507,-0.02460841371552783,-0.21787189542696778,2.4797080977281722,-2.2256990367538227,-0.10827724216912751,-0.0708058389080891,-0.25317980010658764,-0.5500737527448986,-0.2652659699323766
20,-1.0109908808291488,1.121931584645456,-0.02294419450325417,0.228185022703028,4.5710619974688464,4.159230297914017,-0.41188265463968826,0.02015579907293396,-0.07586109076026615,0.0020942032749236544,-0.356373364979261
21,-0.8433314901835671,1.2250748724901472,-0.014225356467734707,-0.07325408802670028,1.2996858149673838,0.9662175491537046,-0.1417126930991777,-0.07793723141962575,-0.07937301239797107,0.11202294960365954,-0.7593605952525299
22,-0.6492300160501033,1.3251383083701875,0.008684903711791155,0.04495967128852636,0.8605935520549444,3.07755637710116,-0.029975890254433046,-0.02265567417073209,-0.03925193160292211,0.41738706606003806,0.017800352859130734
23,-0.8101046580323964,1.279292605531757,0.0007359824766286124,0.1431532580048903,1.8198553861963507,4.357463173382142,-0.43000895619477747,-0.08432992669871878,-0.14492587715060046,0.33657076806214103,-0.2200950362098287
24,-1.077512081527957,1.2907813469017162,0.009577649143295267,0.10132834218129816,0.9913542469654559,3.975599745619897,-0.7286286667408388,-0.035408069504189045,-0.044327738379163255,0.25396003178973825,-0.4727180870816659
25,-0.9746968613616145,1.0844675618961912,-0.02695064591906985,-0.07586557699875161,3.5009849385279925,0.009666945258899363,-0.2168647874839021,-0.048834296069279026,0.0856944435833252,0.16539325375940156,0.6679117441743972
26,-1.0025926074768254,1.245371697513074,-0.00681645536883364,-0.00039295224271546775,1.6974860326893353,1.116544130285612,-0.45383657462436844,-0.04843566252601776,-0.11118213180537899,0.14013498960019888,-0.23917374667648988
27,-0.8487175646385107,1.267929564056188,0.005252549808452292,0.014174492959349888,0.9205991559349466,1.0551138540580052,-0.09932804930929669,-0.01695148263049314,0.17157795494076786,0.28089364306322745,1.0777626011249524
28,-1.1332666903296524,1.4045989843477973,0.035928734483785016,0.06766974625707231,-2.5059245063400155,3.0359485938433672,-0.3276194746805989,-0.06472653683894299,-0.25918254149472175,0.5440792636328533,-0.5080988535133538
29,-0.3132927446163145,1.358775022412968,0.05610325824111847,0.03629012582106105,-3.6044771779037807,0.3996466072936609,0.058856214345418226,-0.05675942849693491,-0.1447405749750716,0.5466719582111214,0.12793345903434375
30,-0.24797760928085288,1.2689510418310552,0.012500805496745822,0.16836601076630056,2.3366263463474795,3.806362626004144,-0.34089001293243243,0.006463895409551981,0.1303357051418776,0.29812965645382916,0.3412382541298942
31,-0.8573772166269376,1.2562102749874735,0.01479359126662345,0.09464838784155274,0.3442095567949334,3.390624215003323,-0.6411120627845,-0.06629952590121571,-0.06470011773044011,0.38799961408235073,-1.2734899975655742
32,0.9004619870481203,1.6733859092876093,-0.006096793650793764,-0.03991013084095258,1.994200660950822,1.0542693407196693,0.6277402850927959,0.012517582024310825,0.09140369571335384,0.5140399778020225,3.9121942052206338
33,-0.5174127029224233,1.283112318887332,0.014269853115793407,0.17103591995433462,2.1768796417054106,3.338885113161876,-0.4543327664366769,-0.005000256637231611,0.14371125722646255,0.2717730689279408,0.2565852723847724
34,-0.5143219333713589,1.2442384727798397,0.016526033334359726,0.2684465635267061,0.5983240949285077,4.147193114854563,-0.3482709707984845,-0.09491412187827081,0.06620658867671336,0.3758302604431224,1.7560486168718934
35,-0.8925568900123915,-2.238820266583682,-0.022347079873673976,-0.7317897716531231,2.9439578621331948,-0.6276186918667296,-0.06026330847948984,-0.11147467577231727,-0.27056200179199663,-0.17700981694033077,-0.4219086397918715
36,-0.25590166032536416,-2.435441886192956,-0.01106934612866086,-0.7857291572077467,3.4400878041354352,-0.923067704010776,-0.09143025083641633,-0.15373633094765884,-0.31141629804300686,-0.14723183279563762,0.34354338172037496
37,-0.8767044039003732,-2.1981943269451505,-0.0023341911764705784,-0.6545229410997553,3.24122294608059,-1.6349591176239127,-0.14155375834719475,-0.11358280874753511,-0.23357177357751546,-0.1782525087927134,-0.39654039650238043
38,0.1502223686596651,-2.200823118150779,-0.0024031269543464792,-0.5402134028267805,2.8326357435399996,-2.7065998636777584,0.057079586430162976,-0.06469844543199794,-0.14855751386163027,-0.1026374883920595,-0.1734980199668859
39,-0.5037954576635493,-2.4190392018253193,0.009611804523978472,-0.7210876962963393,-1.553731300064931,-1.814015038810065,-0.21544701362915758,-0.11148560164655597,-0.5712008399347276,-0.044546352409920796,-0.09445658287582386
40,-0.6191796370556422,-2.3676387914555477,0.003584341736694681,-0.7724274894001457,-2.860407703983659,-1.9230433695971907,-0.29993033132569885,-0.08731452317914176,-0.4568436838348083,-0.3150191214390883,-0.1698729710981843
41,-0.22887556927884936,-1.6096343870043635,0.009446932696459567,-0.6755012658749933,-2.554669251078818,-1.802382151105837,-0.15626499293901278,-0.07144719344176739,-0.37681515010884015,-0.08211925599738504,-0.10513099649900529
42,-0.3406318287906572,-1.5995515880674183,-0.0029995385629531944,-0.6859645605136229,0.9999965222798767,-3.47710223326659,-0.20783050276532752,0.016774809006523728,-0.2270395425921199,-0.08082041752858515,-0.23572439983153715
43,-0.21277547650671727,-1.603703005057863,-0.0007976154860301146,-0.6485491253700919,0.6105941409623539,-3.0159829943476195,-0.20990700256639752,0.021084527621242324,-0.22100830988666292,-0.051290131897602904,-0.06495828809702199
44,-0.24014983527242134,-1.5520011791969306,-0.014936525361037237,-0.6548942034276966,2.0678191628179845,-1.948905558768625,-0.11176241517485837,0.09497897023590024,-0.2113070180685662,0.025342299778024616,0.03372302180581617
45,-0.17222680883827055,-1.5654686227204482,-0.002867478260869572,-0.41892920346180995,4.069104768845584,-2.668514501475634,-0.3525984716062158,0.12039309809628343,-0.21808326232067968,0.035113330534660064,-0.19731612942500967
46,0.5309858343334495,-1.4983316629793566,0.0007825217391304307,-0.37281630945967686,4.36568971711268,-2.3801814499435525,-0.2133849687321485,0.14908321377008324,-0.12040030529488759,0.07164823723051583,-0.21056810840864779
47,0.016239842729736657,-1.2870909163778994,-0.06586331258573652,-0.09039233425538223,2.414707296795502,2.616078797329002,0.2274482926933851,0.1178159014194203,0.08622805330030027,0.1308180870359755,-0.31838298871671494
48,-0.14840273952802135,-0.998035219340206,0.06586374236874232,0.0291631676261688,7.456557264465963,4.815213030506457,0.9121611146553585,0.39763866646716345,0.191801949569334,0.25879302047731567,0.5031527220993128
49,0.42559020796620844,-1.3907780381753128,-0.010010538393744871,-0.11419519851239729,4.4988448696731975,-1.3681482326243841,0.25818491528597104,0.13960084475273069,0.010658424093816607,0.16091894605253676,-0.1930594807510348
50,-0.33795541480515184,-2.1560649617497156,-0.019554522937923,-0.38258059644462844,3.1321064824482554,-0.8294860746740139,0.1047659758844251,-0.06890884170596176,-0.2389310346589527,0.10785794038580251,-0.034142232374545896
51,-0.947499007538362,-2.1439506818710914,-0.02465296327713765,-0.5368744463153389,2.0976954321859216,-0.7222743466597453,-0.08727288475885064,-0.028041353307028706,-0.2956161793069223,-0.024701927458038665,-0.2770049223258177
52,-0.37603773076057406,-2.0554850314978284,0.003080772777946716,-0.7008306760394352,-1.1092820356008364,-1.9844298561923153,-0.09509717469776865,-0.09915934318737034,-0.3537901181122713,0.07182940959916764,-0.08519149692112471
53,-0.6609969639611847,-2.114502078799381,-0.005333729739423771,-0.5780616987097716,2.8046874177263486,-2.934062109849736,-0.07605541590483073,-0.048816469894470735,-0.19017505715569522,0.06955191603830373,-0.10962909038256884
54,-0.7386175818588084,-2.118798236011715,0.0,-0.4442973049436327,3.228168019872308,-0.9451027321716351,0.03260511057823046,0.1865413856971061,0.9714396347038808,0.15401717358655131,-0.03294875008469709
55,-0.4776421152515744,-2.2338627047575375,0.0019928571428571417,-0.6731112129796587,-2.5986953336698098,-1.657923898614795,0.06424746435794229,0.01667146792764179,-0.3606556501648322,0.046156853497719336,-0.08277100812036492
56,-0.553643763271179,-2.5951940020936397,-0.0020919696969696937,-0.7912704137792417,-0.8232685449768908,-1.6531351044999865,-0.13526871478216118,-0.03687859114192112,-0.061962773688525506,0.0005759848787515666,-0.1221553875806461
57,-0.5780286083565321,-2.4430142821531087,0.0011678571428571471,-0.7029034046701746,-2.162873013397132,-1.1508439368724317,-0.14922569558896337,-0.10162522814580541,-0.49251191634032854,-0.22549767841271995,0.03556262616192961
58,-0.16139333658501614,-2.156229363632437,-0.0011617073170731552,-0.5958837581559235,1.7178396471506143,-2.99604848252809,-0.27601488993670215,-0.056188160560923496,-0.2200282893113029,-0.15689499769055495,-0.206489942065005
59,-0.4174170242193631,-2.377581783861643,-0.007401832724190935,-0.5101779219967936,2.814315209839702,-1.171921484210261,-0.06472953157895771,-0.10786696988700972,-0.2826330327606181,-0.17103003553602028,-0.3486488736972558
60,-0.04749594470650407,-2.4149416657162015,-0.016338711208025936,-0.37114874761113237,4.133801904054299,-0.7774858441752381,0.07799973373743266,0.016992625336833322,-0.2535400338654926,-0.02104466309527626,-0.05509193338310731
61,-0.4228446196614839,-2.2257418437614107,-0.04046158466517643,-0.5581592386327698,2.15583131601266,4.937085388257018,0.006317427386018032,-0.039647493497386416,-0.16876616719865978,0.03290141128595214,-0.5238078761571724
62,-0.3766625104408062,-2.133282719754996,-0.015438571428571418,-0.6756389657366801,-1.1986513536268197,-0.19315820937875222,-0.09201000988923515,0.11625126009097396,-0.2719596289921385,-0.16730138907698502,-0.36394118239840123
63,-0.07400320066441732,-2.0119642018049344,0.0045642857142857126,-0.6454310485597559,-1.7229707870699145,-0.5008543573988435,0.22734615311032275,0.46941224634324064,-0.14588032776879808,0.08427126106062216,0.028416696405780616
64,-0.48667039341389895,-2.1610622296729165,-0.0054047619047618845,-0.6076855638804296,-2.3013637055487783,-0.03202820624361241,0.3572591945911312,-0.07347791597191587,-0.20762933214499305,0.141496105497725,0.1898735280600406
