,crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio
0,-0.9051105890261478,0.08719243103727801,-1.7926909816873353,-0.003599542623307775,-0.3510910622006457,-1.9124970429180048,-0.8096292325647346,-0.35256336445876785,-0.22354986446816638,-0.27756971074391934,-0.18218432097865614
1,-0.9006125201400114,0.05807707017834587,-0.981994687827835,-0.005322603691829061,-0.46919955422442405,-1.0508183648867093,0.01673882198301826,-0.38526978996249167,-0.05312626818174614,-0.22343757401546283,0.01487219013673407
2,-0.9924652017249903,-0.021047264835894638,-1.1513903664326446,-0.00732233865440464,-0.5689046957623275,-3.7696693598837308,-0.6092609139879702,-0.422475987531927,-0.06633552948662613,-0.3202604948185707,-0.07416112751331336
3,-1.1348471256132957,-0.03126181503222844,-1.8073031658876648,0.0007875727738698839,-0.6029280891342383,-3.420103004171887,-1.1057600666087875,-0.3101157959611053,-0.1478313600539229,-0.3149620981883807,-0.08106833275480849
4,-0.8417804838275873,-0.025314358067684537,-1.592236201263947,-0.0008847434011229174,-0.557579489767139,-3.2136768744697584,-0.5161627022089704,-0.24987543562309408,-0.07959142361719486,-0.20532983699897464,-0.04806173138693854
5,-0.9439027478601699,0.024758773534352296,-1.9609687975044934,-0.0033597498890148296,-0.6032231467332468,-1.3200603337016796,-0.8524134364575506,-0.26840982335846914,-0.17109397286075007,-0.29535913653369067,-0.04706090926771666
6,-0.816439562076956,0.07860485115253582,1.2016044712560643,-0.007270358765293105,-0.155388578800902,0.8926309220897597,-1.258583409964317,-0.30560279346099933,-0.032835387733327906,0.03087334041955062,0.16161322525148744
7,-0.4525445415636368,0.17581170419963982,1.7703762753902506,0.0011456399289739515,0.13758276002962858,0.4115457841898272,3.5197681825196154,0.18125562575969575,-0.024245171373498194,0.14676855374761408,0.089341906539486
8,0.4230396780704256,0.324351180031217,1.9787287029485001,0.0009710546366356689,0.38075798048561404,5.03387241587306,3.987419779814006,0.8692340004882645,0.029456235638483215,0.2850303151076887,0.2656453762737172
9,-0.6483036862114946,0.10069282501668624,1.4015754774858735,-0.00212445351766422,-0.012437130497515334,1.4280875748142632,1.1690926501867955,0.2718547704587952,-0.020945299826509802,0.027015741788342502,0.03029824967003182
