,crim,zn,indus,chas,nox,rm,dis,rad,tax,ptratio,b
0,-0.9110521680609809,0.36297187154010396,-2.905991655093939,-0.02624844896259031,0.17723027102143538,-1.8100375091360592,-0.35835950580412373,-0.20187490087365723,-0.3714811847669787,-0.19685329443487004,-0.3302967560607529
1,-0.4016052506684307,0.2805833867505549,-2.041653839827616,-0.011708638425046073,-0.8674299526440087,-0.9541054335351952,-0.11282429130482449,0.20043378961591427,-0.2745632714328896,0.11541099046645066,0.007069230372678936
2,-0.8672602263544755,0.1550854682139726,-2.0663648853090044,-0.024995690181570492,-1.0135216162591083,-3.2123154516302157,-0.40763645871922893,-0.05112112967233419,-0.5249375493279675,0.0040208420217548195,-0.19584658341423397
3,-0.9667104894504396,0.18423174248189547,-2.8053930960233973,-0.016155473977920855,-1.0382372143290561,-3.003535052606419,-0.4119941919004909,-0.12401238766078436,-0.46212453040030077,-0.0896364105844686,-0.17972617618102774
4,-0.4654863963276172,0.18756592144355103,-2.6843564727863822,-0.015103410485857357,-1.0037874898353552,-2.741957639774709,-0.3928828704501884,-0.1278910136374909,-0.3397559529505517,0.07671517225206928,-0.06605312807987895
5,-0.5716200723302175,0.20045499239567824,-3.1152636655994526,-0.005580595312210415,-0.9145226731503343,-0.9680726218162189,-0.3972026057239798,-0.17307230012313263,-0.41956295946681965,-0.09770308821553228,-0.09194769129018981
6,-2.2096532363484425,0.1497297135883996,2.113539299987762,-0.025021786158888414,0.4618402864118042,0.7873233369909348,-0.9828747825188117,0.16827294325683956,-0.058139049216895056,0.3375829597581398,-0.7054929663832537
7,-0.6269240978485262,0.5046025027274065,2.4845813178438005,-0.01709868590546629,0.45179528669957225,0.6879638744060919,0.2796992477191931,0.0747213346735922,0.16366688753760497,0.6472549111149427,-0.3845558596006227
8,0.5667793571402105,0.166294305966319,2.0786660128804013,0.09495440593856452,1.335808414638315,5.6268338058189515,0.8436773622628564,0.2564422007806591,-0.06846263661567223,1.2100403356415188,1.030673154915468
9,-0.18689030907959514,0.3380682733237693,1.9449443204079044,-0.020684921422499898,0.4873550553211504,0.8452024127002288,0.5538915222119708,0.07685300704904184,0.02701003766995084,0.603985906208506,0.1279714149771621
10,0.09959332403038348,0.5398977703529922,2.814123772224495,0.00464340897518323,0.5324096297904078,-0.8467917469028818,1.5520724647274542,0.033881817473113765,0.06756449903729439,0.27211921298409397,-0.08460743332494686
11,-1.5433093483531393,0.3267132401744726,2.0266676205805316,-0.023121966328746753,0.3746592697945751,0.41864705492707993,-0.043795893605284845,0.041418278092853054,-0.028195875424300028,0.5775043278846425,-0.5619799883750956
12,-1.2341046068940245,0.15266920144359566,1.8049356725831252,-0.009534385661496832,0.4174085888262113,1.7977581093937511,-1.1214117507369892,0.16177464967788036,-0.11434938435158039,0.5153346903465962,0.017025934740521265
13,-0.9777571796045221,-0.023622609635214696,1.5907425458090358,-0.032436972045332954,-0.03314456863387101,1.0930264992526768,-2.437570688947709,-0.017684805316129995,-0.36815867377508604,-0.24430627812883718,-1.2749805496074202
