,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.14385764270026558,0.03244128656789828,0.018768269269614363,-0.025943898115046236,0.1277509323340346,0.18945820266339783,0.23663454414761526,0.6941226361461283,0.08002288803323483,0.16765244292348866,0.3265918246661842,0.09318410771426268,0.11313921963288444,0.12668694166860484,-0.1381663022371705,0.40186083936520695,1.4830260785648819,0.16100312622478508,0.12127073705422386,-0.4356806709048632,1.1432238561570158,0.058071719455801474,0.02882146905198549,0.06852562767173528,0.4820909654378306,-0.649754154512253,-0.004244615273508294,0.028709466973403278,8.605707681196407,8.878269596918026,2.8308269860117883,33.35542752426141,22.910901401436462
1,1.7360629470240192,0.005794552242040664,0.03905000556113287,-0.02279526371436446,-0.5355790404255926,0.009584644842308117,0.11944742635585168,0.09394067315676859,0.03770138723100924,0.09539532417770462,0.044057348988943014,0.022283623397376374,-0.13331167225622087,-0.06364883002026335,-0.6296671030569744,-0.13537950081330524,0.6420302126330212,0.09499402494985723,0.014574947448626311,-0.39265235363421974,0.5051774797450644,0.04283920261737515,0.013387900344084156,0.014012782001810364,0.37862821229053184,-1.6065126994024852,-0.00038804731065138936,0.01742854937140912,2.427506219964562,0.9946248411370638,5.304317143655114,-0.47060938166089267,4.8619628163650415
2,1.7360629470240192,0.005794552242040664,0.03905000556113287,-0.02279526371436446,-0.5355790404255926,0.009584644842308117,0.11944742635585168,0.09394067315676859,0.03770138723100924,0.09539532417770462,0.044057348988943014,0.022283623397376374,-0.13331167225622087,-0.06364883002026335,-0.6296671030569744,-0.13537950081330524,0.6420302126330212,0.09499402494985723,0.014574947448626311,-0.39265235363421974,0.5051774797450644,0.04283920261737515,0.013387900344084156,0.014012782001810364,0.37862821229053184,-1.6065126994024852,-0.00038804731065138936,0.01742854937140912,2.427506219964562,0.9946248411370638,5.304317143655114,-0.47060938166089267,4.8619628163650415
3,1.7360629470240192,0.005794552242040664,0.03905000556113287,-0.02279526371436446,-0.5355790404255926,0.009584644842308117,0.11944742635585168,0.09394067315676859,0.03770138723100924,0.09539532417770462,0.044057348988943014,0.022283623397376374,-0.13331167225622087,-0.06364883002026335,-0.6296671030569744,-0.13537950081330524,0.6420302126330212,0.09499402494985723,0.014574947448626311,-0.39265235363421974,0.5051774797450644,0.04283920261737515,0.013387900344084156,0.014012782001810364,0.37862821229053184,-1.6065126994024852,-0.00038804731065138936,0.01742854937140912,2.427506219964562,0.9946248411370638,5.304317143655114,-0.47060938166089267,4.8619628163650415
4,1.0035440136332097,0.005644325327499687,0.040920695212687354,-0.03307907012553475,-0.7004505542041052,0.012214370316173898,0.12798423035286932,-0.025301778039220083,0.02830448125175289,0.09800715286899632,0.045496160954010656,0.015609001848547428,-0.17596186758719268,-0.09610723750526265,-0.8829905594805091,-0.1920832880687253,0.5282171679810279,0.09676351650953893,0.0015618764831241017,-0.4612676243265936,0.27040614191327517,0.044911983588357594,0.01529608376572165,0.015697682099593584,0.22674883577791435,-1.6053830043946844,-0.0009717060377165303,0.01834035404430355,1.4443519753153964,0.6411125476582241,-3.345306979696485,-1.1159199426661217,5.5179493884356505
5,2.630880032432328,0.005840815911338475,0.041255978193912766,-0.02170013978269917,-0.5336719222384039,0.010344264358865077,0.11597812737231378,0.09903287464471541,0.03919166453093905,0.0948022858106221,0.04239249623122957,0.02209420176284905,-0.14990683157887127,-0.06362735725955745,-0.6119913863578198,-0.13825819520961863,0.626367309903565,0.08836947158858999,0.01805982500018477,-0.39287290481503784,0.44856826816545475,0.0588913794605669,0.013704375058747146,0.00520841503363779,0.39716348655680916,-1.6904824926076252,-0.00031436612980850504,0.014550680532303727,0.7335100986987795,0.8483758102827696,4.869640942764908,-0.009503651380161793,4.7923648162699095
6,2.058224496395828,0.005330044383787829,0.04234416075454762,-0.01967948912227384,-0.49263391136450707,0.010588729554078262,0.1189539273122512,0.1398626884011439,0.04089500834491464,0.09366095149411924,0.044543234094110894,0.021057182612366367,-0.14005137017956285,-0.05544442461644433,-0.5565169021051677,-0.1314424949084055,0.7651832907220799,0.08658710634140675,0.013877662105923439,-0.33508536100574,0.3393568541032391,0.05851236962004733,0.011283996465176844,0.004863362335003464,0.3088860880584699,-2.0078719403674836,-0.00030646851543233717,0.014251393002814739,0.09750595678408826,0.5212925791106656,4.219858236591453,-0.27384772565119897,8.52021914245443
7,2.058224496395828,0.005330044383787829,0.04234416075454762,-0.01967948912227384,-0.49263391136450707,0.010588729554078262,0.1189539273122512,0.1398626884011439,0.04089500834491464,0.09366095149411924,0.044543234094110894,0.021057182612366367,-0.14005137017956285,-0.05544442461644433,-0.5565169021051677,-0.1314424949084055,0.7651832907220799,0.08658710634140675,0.013877662105923439,-0.33508536100574,0.3393568541032391,0.05851236962004733,0.011283996465176844,0.004863362335003464,0.3088860880584699,-2.0078719403674836,-0.00030646851543233717,0.014251393002814739,0.09750595678408826,0.5212925791106656,4.219858236591453,-0.27384772565119897,8.52021914245443
8,-0.0718985411232521,0.005678772616211474,0.03854721364852054,-0.018258594381358236,-0.4244944247745527,0.010476029980423225,0.12866566627310744,0.15137084252162894,0.04155777998246703,0.10309056809463872,0.050382684984463744,0.018330604057993923,-0.09439129551082887,-0.028967929529467737,-0.5291580493689272,-0.09430468961331202,0.7848073743984048,0.08577890327866565,0.0185064630022358,-0.29306817059607554,0.3289165238322832,0.05831525130838138,0.01125229746349353,0.006497260214215553,0.291420678149822,-4.166560568763715,-0.00023641018573471333,0.015261189632501788,-1.3951791528390824,0.5193248323349589,18.479689464080053,-1.7015476506708826,9.194453450708384
9,0.4918324154623344,0.008159615953380833,0.03500665670435703,-0.01692586177139294,-0.3122727396052172,0.012006233304543812,0.11463772329430683,0.34304877655272903,0.038736120929974555,0.09916047253897672,0.0675477656886701,0.021446141040865806,-0.03946685168434536,-0.019306493690023446,-0.363702866359083,-0.06810371633738103,0.7721167891871024,0.13334388566478564,0.0058697602219341906,-0.25291166165803164,0.48403378623035015,0.03553377932751352,0.010751903388062407,0.006099039428289225,0.3954723237841953,-5.22181044732598,-0.0002740420415568597,0.014130563006169067,-1.4811071790628576,3.607611353947367,20.83905038044984,13.76099512247631,13.123549624159537
10,-0.12708635173175467,-0.019401684768666726,0.010134492026279942,-0.0556992280581765,-0.37068693917438944,-0.01170682565824714,0.06413646754030793,0.03231776262208521,0.02538044136692525,0.13021533879688393,0.0051966042474678635,-0.00040900817638045596,-0.2071633772145382,-0.22089718635430264,-0.6502588453620859,-0.2624292076415897,0.430125878562255,0.030988234655145098,0.005484055592407798,-0.3003968572905221,0.137641243990866,0.05727946002595163,-0.011277055364896291,-0.010351031347257034,0.05438400911647201,-0.45559004846880535,-0.008649471527927973,0.03823618059640118,-2.9124107147252687,-1.1101579515335576,-2.2706150410000765,-2.9892753839758046,-4.292799586559468
11,-0.12468804213294153,0.25171898235325024,0.010743157957516547,-0.05939308196288006,-0.31209706204498944,0.05321523286211491,0.05953293755362066,0.04254043871450411,0.030249830194003426,0.1306822141639686,0.020551363513327023,-0.009382800953285812,-0.20077018888792245,-0.23138898451643902,-0.6211239745901349,-0.2533137363477954,0.4738384194250432,0.031133509028914486,0.007671982304929082,-0.3445727267197279,0.14365504754851918,0.04052641225483867,-0.005871443880701477,-0.004353981946650944,0.05807367699522898,-0.4017015770837958,-0.0043331215939451774,0.03495570029466778,-2.8877739084923197,-0.1026039974153585,-1.863161986403889,-2.5358358505643026,-4.762464066421605
12,-0.1523440566299963,0.002912222100309808,-0.9273795324994645,-0.0354125043755097,-0.5889905935055628,0.007991665470974157,0.11501912698557584,0.050415388577527045,0.017119515364604324,0.17880694108671355,0.040532254029364764,-0.003469158090213019,-0.6513219827652478,-0.22292154456065916,-1.3823998317806492,-0.2680457104780942,0.4151910244025914,0.07932532755178442,-0.04426115832541066,-0.30878938036443626,0.4643967449666718,0.21625827154850685,0.007349656224629039,0.00519571707336417,0.012781718949973443,-0.53530692476836,-0.010447527520997379,0.03085278374912328,-0.12444751450920946,-0.21781449168829248,-1.113825227947503,0.9923702332858353,-3.785083078352148
13,-0.20057879468987996,0.002413163537390805,-0.7953170784602115,-0.03896239691571095,-0.5896883855830115,0.009499979788400031,0.11839725074315506,-0.05695865043860878,0.014393079887843566,0.1608522189717322,0.04116330536479822,-0.0020994420337736124,-0.46638432884667197,-0.2214554294899671,-1.384929575924154,-0.33816929208808577,0.372003537813357,0.06972811410446636,-0.07826539829640755,-0.29980322519922187,0.22551095192048512,0.07846222840195945,0.002896323797092892,-0.0158487939485857,0.011970653929413825,-0.8471055950093973,-0.004194790280939445,0.02614766780010503,-0.4723043422114275,-0.3828393934740197,-1.0123034724700057,0.4527955564432287,-4.224767273937622
14,-0.12247343615272777,0.00923628880424173,0.011894969031665007,1.3837396634688404,-0.29865697831446636,-0.025009702288997432,0.07414733007571774,0.03971246525971223,0.04534086256755546,0.15804852865833063,0.07414620081038233,0.0005695803301493608,-0.17437884446011284,-0.17629775030235795,-0.552022302123444,-0.12632921533354075,0.5544244668549299,0.03044663212709577,0.007862365844290606,-0.341922593068052,0.1470060721197281,0.04391200075339115,0.00653739488327026,0.0012579156219157373,0.06249581000355962,-0.3600604898780305,-0.008421660049518354,0.03330594424793181,-3.1258193598554405,0.7529132205109917,-2.7818287006229685,-2.545739601884875,-5.093778704433307
15,-0.08063303318778516,0.024348836774342766,0.013736594760574074,3.3662815064507576,-0.3788491618437052,0.024906760519139152,0.1545007497553145,0.038037913725056785,0.10026150846747335,0.1837698517438751,0.07797732986093207,-0.0055027574027479865,-0.2076298082545421,-0.21719686907059607,-1.1067848552661292,-0.2608730706670017,0.8675593126458702,0.0760433898858016,0.04754823749458894,-0.379967599872317,0.3316526606338994,0.09330575753486722,0.18369739010894628,0.03549835722597924,0.08392992581627819,-0.24826450992128923,-0.007706508381918615,0.024762342156005732,1.6059169615040876,1.4108327817812647,1.7095450416400164,-1.4942496212066472,0.1378029577953273
16,-0.08763806383100955,0.006247449640210318,0.016682033525463383,-0.09910558365392025,5.030439496389899,0.02911631566486976,0.13359287919975116,0.08932228734279313,0.07245022782404582,0.14505086851886895,0.04523785876889244,-0.0025095931453353614,-0.20066073622022734,-0.24404221671775925,-0.7986304426833096,-0.2634800562239598,0.7368316791808297,0.07459780730541346,0.026724595507720158,-0.34578685801937226,0.24491963538158737,0.06535264554606107,0.04805077722359858,0.04691522449879207,0.10762030404448182,-0.33841830494499986,-0.0016369403686243933,0.0316935548919966,0.7996463600652656,-0.8051444197213489,-3.1197107092989733,-1.778442988017886,-2.231026714468079
17,-0.01874420490292303,0.007187051308363077,0.016950106373819676,-0.06504678424391144,9.131863208104091,0.013621135495086919,0.11875143701353777,0.11981428323945743,0.07469193384675403,0.1679734338857785,0.05229061151258614,0.13656040311883588,-0.12352710610101328,-0.04706010727385036,-0.3348515649618246,-0.1251814290103305,0.8537024686868916,0.09922841286513773,0.10266613850439649,-0.6133451342391572,0.36262749693301766,0.08192586435577405,0.03309198904677226,0.05836388987717784,0.27319445310668716,-0.3364917489056117,-0.006328168126451505,0.015416146271393615,3.2514847088186163,-1.1612228980109551,-0.42186006892334377,-1.5906101210406327,6.807122536581503
18,-0.07782291466669645,0.008330452030847766,0.01642872108911121,-0.10405327455235755,6.468266233510046,0.027178773060732717,0.1185271417582095,0.04959945543629857,0.03823189866154232,0.14521171144359143,0.04975960378784199,0.014162572849373669,-0.1778247212488567,-0.15696981588482023,-0.44239532735883996,-0.23452248575515208,0.6524824477701098,0.07619631684446776,0.034381560870102856,-0.34096535725082733,0.27514894980619464,0.07314703370653228,0.03531425108217202,0.0421079207085385,0.16424841989542688,-0.3830751339158016,-0.004761649683267924,0.015927295362669146,1.7827613213318223,-1.662287922005171,-3.1248561233467167,-1.8061419872919628,0.16252300516049523
