,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.034758164977873894,0.012778016121199446,0.01763789053220491,-0.009720366099823116,-0.3334478491911703,0.049833059233592374,0.25328882117761065,0.4806405418493747,0.13463999841697402,0.2112267409178678,0.09597980545192467,0.38986796934717494,0.061891108717415884,0.2568964760068905,-0.1629627380706515,0.3424141365746776,1.4823025289231093,0.18945133620360619,0.10260855512601927,-0.5390060494868588,0.8585912517440848,0.892724684909815,0.002108485869221123,0.005485982395650722,0.46485409114700077,-0.7748277142112208,-0.007903960377946124,0.0131478849458355,9.39044844372667,7.851823958597128,2.5319709359659472,30.438453282823783,24.84630289894077
1,2.081231407671015,0.005533495757794039,0.029644446104641845,-0.02125203256795906,-0.5025504348810883,0.005256606968444447,0.12109790695028819,0.10302067366006369,0.046387631149715995,0.1136533608096204,0.037217610129831734,0.10890067696697459,-0.132892756612911,-0.0579304906717725,-0.5862678108545293,-0.15789378679704208,0.593679751943117,0.09249715767019122,0.017675863045972455,-0.3083893740041643,0.40810952993055644,0.11924241596107493,0.00830083676949553,-0.004892199183030822,0.22800924742951517,-1.2423236632172558,-0.0052270490748179375,0.010554741124301409,1.9296512351233726,1.4245445454875214,5.619906789634828,-1.3205146178898417,4.600276658671818
2,2.081231407671015,0.005533495757794039,0.029644446104641845,-0.02125203256795906,-0.5025504348810883,0.005256606968444447,0.12109790695028819,0.10302067366006369,0.046387631149715995,0.1136533608096204,0.037217610129831734,0.10890067696697459,-0.132892756612911,-0.0579304906717725,-0.5862678108545293,-0.15789378679704208,0.593679751943117,0.09249715767019122,0.017675863045972455,-0.3083893740041643,0.40810952993055644,0.11924241596107493,0.00830083676949553,-0.004892199183030822,0.22800924742951517,-1.2423236632172558,-0.0052270490748179375,0.010554741124301409,1.9296512351233726,1.4245445454875214,5.619906789634828,-1.3205146178898417,4.600276658671818
3,2.081231407671015,0.005533495757794039,0.029644446104641845,-0.02125203256795906,-0.5025504348810883,0.005256606968444447,0.12109790695028819,0.10302067366006369,0.046387631149715995,0.1136533608096204,0.037217610129831734,0.10890067696697459,-0.132892756612911,-0.0579304906717725,-0.5862678108545293,-0.15789378679704208,0.593679751943117,0.09249715767019122,0.017675863045972455,-0.3083893740041643,0.40810952993055644,0.11924241596107493,0.00830083676949553,-0.004892199183030822,0.22800924742951517,-1.2423236632172558,-0.0052270490748179375,0.010554741124301409,1.9296512351233726,1.4245445454875214,5.619906789634828,-1.3205146178898417,4.600276658671818
4,1.5415363829239281,0.005452602202443077,0.03617126508882115,-0.04745153745785,-0.7092928404970337,0.004182301398978282,0.14063271346968487,0.013629332178417164,0.03669849146005574,0.11914013609857356,0.03393230540659015,0.10831492023585425,-0.1853819473229052,-0.1065507228568811,-0.7593853910152831,-0.2662804352527273,0.49055245066241904,0.11296839988346927,-0.012492042793529945,-0.38978226897070456,0.23087694101488565,0.009825884125358893,0.009422114221334564,-0.004111874506830755,0.12181891409885658,-1.188915574109946,-0.007620742274048822,0.011216198293432832,1.4441843988153706,1.3137417289357765,-3.115402353982323,-2.0104362546277317,5.343064878359385
5,2.9023652310910837,0.00558993633576125,0.03611175136473684,-0.021317510505981116,-0.501063552479628,0.005637350597006685,0.1154917315405898,0.10106321619325491,0.04540544294224487,0.11570966981775845,0.03613392415978343,0.10973231578840409,-0.18201586211182658,-0.05737849734539238,-0.5739401131394324,-0.16029500177065192,0.5888120885354154,0.08667130922851715,0.016577657413701145,-0.30886254020313963,0.3363321419009438,0.12749514765526504,0.008039475972188345,-0.011976479174817627,0.2230646419098142,-1.3221991350485525,-0.005259726773832253,0.00902276519241322,0.41486027604046133,1.0348384267728048,5.314894270614803,-0.9166503709408246,4.551368391632872
6,2.1644128870529373,0.005413912086142856,0.03725113338043531,-0.018043031825246966,-0.4436437693265808,0.0067446699997164156,0.11897245972444492,0.12876333073401058,0.0473263907532347,0.11076782107978392,0.040511895365658405,0.10959820188122701,-0.16779897221418555,-0.04683675210263578,-0.5076714364412757,-0.13861108019336088,0.7155873976269794,0.09413672514767449,0.016102246950221426,-0.27981694233366894,0.4002892670618127,0.1669889528982244,0.003909316431789254,-0.010660884786162703,0.21711613868265336,-1.5982120175159087,-0.005306077686979722,0.008937284448162516,-0.5572058787191069,0.5819787941571638,4.796214228173034,-1.0809053990515247,8.60794756176704
7,2.1644128870529373,0.005413912086142856,0.03725113338043531,-0.018043031825246966,-0.4436437693265808,0.0067446699997164156,0.11897245972444492,0.12876333073401058,0.0473263907532347,0.11076782107978392,0.040511895365658405,0.10959820188122701,-0.16779897221418555,-0.04683675210263578,-0.5076714364412757,-0.13861108019336088,0.7155873976269794,0.09413672514767449,0.016102246950221426,-0.27981694233366894,0.4002892670618127,0.1669889528982244,0.003909316431789254,-0.010660884786162703,0.21711613868265336,-1.5982120175159087,-0.005306077686979722,0.008937284448162516,-0.5572058787191069,0.5819787941571638,4.796214228173034,-1.0809053990515247,8.60794756176704
8,-0.5897251209061339,0.005439765008504719,0.0345127619986292,-0.017581486533945437,-0.3996645938701292,0.0059596708169960474,0.11745336094320737,0.11621310210024015,0.05033077761139627,0.10990189149464087,0.054244404406913235,0.0626763178212711,-0.14140585382631876,-0.04146234151773314,-0.4533121134059354,-0.13800472201249275,0.7061364335150385,0.08995345063342604,0.017949716103508012,-0.251400601493921,0.37784993116513416,0.15447073150172788,0.0037428624578874185,-0.010052644439735149,0.20030711255579106,-3.6099217537606805,-0.005306077686979704,0.008866242782836589,-0.5629063229521715,-0.7617886199785485,18.929998318837896,-1.6832742829951237,8.504058056830532
9,0.16116870842790293,0.007765231952347675,0.033336383028042434,-0.01690962847092123,-0.3488053596494508,0.009119091743737795,0.11479974568241029,0.21541971649067068,0.048937258283223865,0.11418813609638588,0.06501560561066273,0.06338846949918783,-0.042521425335394214,-0.026935888635143165,-0.2723765208096189,-0.11365490000598506,0.7847350456821688,0.127385088999396,0.00645344349434071,-0.2274549789265198,0.6662303310136962,0.5580388925642671,0.003595922064565411,-0.009368046032476056,0.3043034450812697,-5.641380437445043,-0.005067207521153161,0.00840457183169198,-1.6387857600937996,2.4041427332568306,20.686616537566916,13.707545007266939,13.136929160494589
