,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,-0.03240157032509975,0.0,0.012030303030303034,-0.007413793103448277,0.07223718197354416,0.0,0.015743243243243256,1.4550540290056424,0.042980392156862696,0.0,0.0,0.10116876456876468,0.1527017878210518,0.0,-0.26346756722435427,-0.01500649914519382,0.0,0.01072492552135057,-0.5689891189095913,0.8670832663208823,0.915001268677232,0.0,0.0,-0.02333333333333335,0.01111681643132222,-3.2062190619987048,0.0,0.0,11.26583390755837,13.833111608983915,0.75951124676676,39.50115109766783,15.425639477518391
1,3.234177349628589,0.0,0.017708333333333333,-0.00818023255813956,-0.539313008780774,0.0,0.006270878721859106,0.008458589655958052,0.0,0.002622666865760798,0.0,0.003266666666666679,-0.041109182208002956,-0.010944588234440552,-0.6179003164777372,-0.043160319867670105,0.0,0.022533749050762372,-0.5190041892917615,0.20189570542304774,-0.05747203275651558,0.0,0.004986772486772465,0.0,0.378928276866224,-1.7591246113453334,0.0,0.0,0.04558058058652308,0.9155336032169857,7.173943319694091,-0.8015395373702914,6.066099899899832
2,3.234177349628589,0.0,0.017708333333333333,-0.00818023255813956,-0.539313008780774,0.0,0.006270878721859106,0.008458589655958052,0.0,0.002622666865760798,0.0,0.003266666666666679,-0.041109182208002956,-0.010944588234440552,-0.6179003164777372,-0.043160319867670105,0.0,0.022533749050762372,-0.5190041892917615,0.20189570542304774,-0.05747203275651558,0.0,0.004986772486772465,0.0,0.378928276866224,-1.7591246113453334,0.0,0.0,0.04558058058652308,0.9155336032169857,7.173943319694091,-0.8015395373702914,6.066099899899832
3,3.234177349628589,0.0,0.017708333333333333,-0.00818023255813956,-0.539313008780774,0.0,0.006270878721859106,0.008458589655958052,0.0,0.002622666865760798,0.0,0.003266666666666679,-0.041109182208002956,-0.010944588234440552,-0.6179003164777372,-0.043160319867670105,0.0,0.022533749050762372,-0.5190041892917615,0.20189570542304774,-0.05747203275651558,0.0,0.004986772486772465,0.0,0.378928276866224,-1.7591246113453334,0.0,0.0,0.04558058058652308,0.9155336032169857,7.173943319694091,-0.8015395373702914,6.066099899899832
4,1.583192346141028,0.0,0.03977588724834488,-0.014960859338766345,-0.8162000629183328,0.0,0.029176311566933875,-0.16919645517603138,0.0,0.019479401284555026,0.0,0.006403921568627489,-0.11563852678163875,-0.07628311433509155,-0.8061656112065307,-0.2113422631364845,0.02333333333333335,0.0023221515085196554,-0.681167717273717,0.1794772218619938,-0.1552614090687748,0.0,0.004986772486772465,0.0,0.19574442197281872,-1.5245550585320349,0.0,0.0,0.26637281853960004,0.8715465268049948,-5.606240283487349,-0.9826562795725533,8.98211489971553
5,3.385869657320896,0.0,0.017708333333333333,-0.00818023255813956,-0.539313008780774,0.0,0.006270878721859106,0.008458589655958052,0.0,0.002622666865760798,0.0,0.003266666666666679,-0.07983934093816167,-0.010944588234440552,-0.5401225386999599,-0.043160319867670105,0.0,0.018808258854683905,-0.5190041892917615,0.3393242768516191,-0.05747203275651558,0.0,0.004986772486772465,0.0,0.4717421296800768,-1.7591246113453334,0.0,0.0,-0.3114704304939002,0.9629603431437257,6.870534228785002,-1.6534773218080745,5.993814185614118
6,2.6450109773535218,0.0,0.017708333333333333,-0.00818023255813956,-0.5047988598689889,0.0,0.006270878721859106,0.07421046935520617,0.0,0.002622666865760798,0.0,0.003266666666666679,-0.0651607186410811,-0.010944588234440552,-0.5055080940728057,-0.043160319867670105,0.0,0.018808258854683905,-0.5126760738835354,0.2840715997042049,-0.16362502420950695,0.0,0.0,0.0,0.27904602578397275,-2.084955433459908,0.0,0.0,0.3842693393980438,0.5916136938141918,3.821074067798128,-2.2602745433565707,11.475569283708815
7,2.6450109773535218,0.0,0.017708333333333333,-0.00818023255813956,-0.5047988598689889,0.0,0.006270878721859106,0.07421046935520617,0.0,0.002622666865760798,0.0,0.003266666666666679,-0.0651607186410811,-0.010944588234440552,-0.5055080940728057,-0.043160319867670105,0.0,0.018808258854683905,-0.5126760738835354,0.2840715997042049,-0.16362502420950695,0.0,0.0,0.0,0.27904602578397275,-2.084955433459908,0.0,0.0,0.3842693393980438,0.5916136938141918,3.821074067798128,-2.2602745433565707,11.475569283708815
8,-1.3469036608268325,0.0,0.017708333333333333,-0.00818023255813956,-0.4649155028782942,0.0,0.0,0.008978070175438582,0.0,0.002622666865760798,0.0,0.003266666666666679,-0.056753610914601633,-0.010044588234440549,-0.48422949930156406,-0.043160319867670105,0.0,0.018808258854683905,-0.4988751270137574,0.1972000089626453,-0.076648778998779,0.0,0.0,0.0,0.22873595815939943,-4.092325026286588,0.0,0.0,-3.948239974528603,-1.131261750233387,31.660229185268687,-4.752208174062989,6.860455470624754
9,-1.6174878618113908,0.0,0.0,0.0,-0.257387229317262,0.0,0.0,0.42905499325236157,0.0,0.0,0.0,0.0,-0.009356785517776262,0.0,-0.2331363118080422,-0.010485893416927895,0.0,0.01072492552135057,-0.20153484077670591,0.3151676703929025,0.25785507792860746,0.0,0.0,0.0,0.391511659583742,-9.879438732797336,0.0,0.0,-7.531052588341753,-0.7607054752079497,39.00622946088697,20.406060379819525,9.288239924815416
10,-0.00555649383550076,0.49896406697010987,0.0,-0.020525332199244534,-0.30942582681123204,-0.0872665172073914,0.0,-0.001714367816091955,0.01595415662196706,0.07568449988052954,-0.05798603310785695,0.0,-0.16358432836964235,-0.2087376374456182,-0.722629418751886,-0.16196851974629917,0.0,0.0,-0.19431729868459172,-0.0026190476190476185,-0.03461006643853358,-0.015301190823724033,-0.027115577787262504,-0.04584655327283777,-0.004952946883337375,-0.2756610139617368,-0.004073629451780713,0.03906931044556513,-5.396355988978911,-0.7255235312565889,-1.5280744302084968,-2.264070944071994,-3.867496965982822
11,-0.00555649383550076,0.5673405075230212,-0.002586684660368866,-0.02442729298355826,-0.30942582681123204,-0.08626868170955591,0.0,-0.001714367816091955,0.030840612088653598,0.09545509622155318,-0.03282461557801837,0.0,-0.16358432836964235,-0.23233488501832258,-0.6579192704301913,-0.1331334484447468,-0.002924137931034485,0.0,-0.19431729868459172,-0.008095238095238105,-0.015567257395724522,-8.245233577358538e-07,-0.042597878065918277,-0.06551238974146373,-0.00461961355000404,-0.26274784869563017,-0.004073629451780713,0.04011007369581379,-4.917301608091338,-0.42769073660897605,-0.7418640314408681,-1.689195654255494,-3.883203874134652
12,-0.04228567613107465,0.0,-1.150170028591921,-0.015126391371132643,-0.42854650136263533,-0.006315789473684212,0.02583621049153869,0.007147678008953315,-0.019239450280261704,0.17077750298599825,0.006679768156164983,0.0,-1.3862159451466403,-0.23816686434848564,-1.5635080509260724,-0.3419537086487585,-0.02552011986925782,-0.030297446618332155,-0.24704890981476946,0.26867201732567314,0.049479293141354797,0.14003930582899357,-0.003281512605042015,-0.10850986869616318,-0.043178973150245686,-0.4120671369895801,-0.02468501325704932,0.020891812865497083,0.5299161040506809,0.09690952575639548,-1.6510475292390803,2.9312976016279633,-5.666223530513288
13,-0.04228567613107465,0.0,-0.8627051797153074,-0.010345580783870443,-0.4191715013626353,0.0,0.02454999670532488,-0.02533865382086535,-0.023071095603842524,0.15682984150926604,0.006679768156164983,0.0,-1.2007196520693713,-0.20246237029431333,-1.5305291922635906,-0.34188944144536054,-0.0901070246311626,-0.05351857619673311,-0.2209169782318082,0.36218021959782065,0.053302144309751096,0.01650359154327925,-0.000781512605042014,-0.12649000719094514,-0.09900035928045535,-0.3319669935580883,-0.017202631497109606,0.01805555555555556,0.15294706434364402,0.11789186909253183,-1.015677996067158,2.2339100264818104,-5.924411281340673
14,-0.00555649383550076,-0.02308008372621469,0.0,0.564920423164845,-0.3039079239979328,-0.024911877300128518,0.0,-0.00213103448275862,0.0003890464024615357,0.058913579532526676,-0.07691967530274349,0.0,-0.1607580909172366,-0.2096334557262241,-0.6383482691625734,-0.1350504444921776,0.0,0.0,-0.19431729868459172,-0.0014138814616755809,-0.0331524061650838,0.044665357334000594,-0.0438275023667834,-0.04415569445844956,0.0022067260225154986,-0.23262141768844477,-0.0059715446207239216,0.017696115002288532,-4.159049313494253,-0.3055813299593457,-2.0550113408169213,-2.1218047898944583,-3.8873290056986733
15,-0.00555649383550076,0.0,0.0,4.764990596581166,-0.5985327970000971,0.0,0.1303785155447743,-0.015707063876816144,-0.02564124924549613,0.08401401582313232,0.01580300863393188,0.016095238095238107,-0.21081354160941657,-0.351551201874794,-1.3433641874086115,-0.5835109993561848,0.003523809523809528,-0.00844046593899106,-0.4347300126798824,0.062072180270709695,-0.00693172716270125,0.06671106785517635,0.13862917510173028,-0.025326466605483836,0.008721896383186706,-0.2350416400022211,-0.054475320694939065,0.003362068965517244,2.3361765160286607,0.9349081474099717,1.7899801244565192,-1.3749589603461476,1.8634741401694965
16,-0.00555649383550076,0.0,0.0,-0.2109590505060337,10.749384552888575,0.0,0.04164710039630992,-0.010414267834793479,0.0098196881091618,0.06796264685431068,0.0,-0.010626566416040093,-0.1657268230393573,-0.3316948669435268,-1.003342047931929,-0.4173784913014379,0.0,-0.010067251461988315,-0.2654995267691493,0.07138888888888884,0.026998077353006907,0.006925353569462069,0.057714285714285725,0.006128618847511184,-0.006480954568163884,-0.3804598087470187,-0.01985507335349883,0.0018174603174603194,-0.33341571957828575,-2.152765554083214,-3.3138629529470682,-2.3711659278937813,-1.16625692252244
17,-0.0796296757185917,0.0,0.0,-0.04459984330745577,14.7963221691549,0.0,0.018792933729643222,-0.005920205920205916,0.042980392156862696,0.0225998961225436,0.0,0.14346549707602352,-0.07130535102495235,-0.03822404940410877,-0.6903578098061666,-0.08674262966623444,0.0,0.022697147743572798,-0.7979802093224627,0.0367819794584501,-0.011170405870555873,0.05124098854731765,0.041269841269841304,0.0,0.0735958731702969,-0.6705904858837441,0.022197802197802256,0.0,2.196346909526934,-1.699985597570981,0.027109358695532382,-2.827302876674156,7.982666724525632
18,-0.028797766886682792,0.0,0.0,-0.04459984330745577,12.467027472846711,0.0013744740532959287,0.018792933729643222,-0.005920205920205916,0.042980392156862696,0.030457038979686473,0.0,-0.017903733693207382,-0.13662709378280868,-0.21414563998391442,-0.8264460100924672,-0.3042163054347704,-0.0021818181818181875,0.0038888888888888935,-0.36759633737253194,0.060912698412698425,0.01200419730404729,0.05321106785517636,0.016444444444444428,0.028499999999999998,0.01980952380952382,-0.32185610013589283,0.02029988702885905,0.0,0.8808533891517112,-2.9999326329325102,-3.5947333081992503,-1.3354025637524347,0.08806132422014779
19,-0.04904446990917584,0.0,0.0,-0.003085914669783758,8.678690505088161,0.0,0.006270878721859106,0.631206860737948,0.0,0.0,0.0,0.09557716318768962,0.2060406602127304,0.055964658039524356,-0.29739961677283044,-0.04952302571517164,0.0,0.01072492552135057,-0.5472737098953746,0.24758527746763032,0.8362076420311715,0.04923076923076921,0.0,0.0,0.12342591675129216,-3.764708159129055,0.0,0.0,11.080254021602673,-0.32903218282273333,-2.42965325859894,23.370152639280917,5.682646792845087
20,-0.028797766886682792,0.0,0.0,-0.03170061230023534,13.82749502005417,0.0,0.018792933729643222,-0.005920205920205916,0.042980392156862696,0.030457038979686473,0.0,0.04015873015873016,-0.15505116970688457,-0.13360595744423187,-0.8071660245653145,-0.2884212630562778,0.0,0.0038888888888888935,-0.36759633737253194,0.060912698412698425,0.01200419730404729,0.05321106785517636,0.016444444444444428,0.004388888888888879,0.01980952380952382,-0.3268944094732677,0.02029988702885905,0.0,1.2181260797560018,0.4981055921091258,0.9980373081423494,-0.9414027600289999,-1.594297811758722
