,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.0734611567210902,0.012526202249507866,0.024885952497723067,-0.012204931967598715,-0.4446593787945798,0.0393051315631118,0.26098322787205164,0.5397103526314715,0.11511154648218365,0.23306083491001697,0.09047193029455994,0.01567870525042496,0.2620056433134755,0.09194418694493148,-0.1696715390309496,0.3255928270971411,1.4875188867908957,0.17771161755835407,0.10277244140381893,-0.40095291546528455,1.2221880219848549,1.1091318207595595,0.042809131634621946,0.04892430279102144,0.28510923663610116,-1.1473688462132836,-0.002125600453025104,0.04307998217703216,5.843333401837306,8.68066040182544,4.232394678687334,31.842121344551312,23.508748618665294
1,2.1872060926996046,0.005363681771401735,0.02698976891795928,-0.023679144076395653,-0.5914305265445562,0.0014285023122447887,0.10695418895019622,0.08174773415295179,0.0457923426465178,0.09999128902679386,0.03123302888016246,0.006931417190005921,-0.12809676183911278,-0.05626486846260841,-0.6653807251688497,-0.17600973744503226,0.6804729259536914,0.08522020829844247,0.01301242755177745,-0.34657545621855385,0.4077034150912658,0.0904443095197507,0.035199162132700974,0.018052772085710808,0.28804861034692353,-1.3019698119806877,-0.0037546199531434234,0.02067049345263976,2.7437275634132527,0.8976073046416367,5.74398498760657,-1.3306285241862497,4.5302663224387425
2,2.1872060926996046,0.005363681771401735,0.02698976891795928,-0.023679144076395653,-0.5914305265445562,0.0014285023122447887,0.10695418895019622,0.08174773415295179,0.0457923426465178,0.09999128902679386,0.03123302888016246,0.006931417190005921,-0.12809676183911278,-0.05626486846260841,-0.6653807251688497,-0.17600973744503226,0.6804729259536914,0.08522020829844247,0.01301242755177745,-0.34657545621855385,0.4077034150912658,0.0904443095197507,0.035199162132700974,0.018052772085710808,0.28804861034692353,-1.3019698119806877,-0.0037546199531434234,0.02067049345263976,2.7437275634132527,0.8976073046416367,5.74398498760657,-1.3306285241862497,4.5302663224387425
3,2.1872060926996046,0.005363681771401735,0.02698976891795928,-0.023679144076395653,-0.5914305265445562,0.0014285023122447887,0.10695418895019622,0.08174773415295179,0.0457923426465178,0.09999128902679386,0.03123302888016246,0.006931417190005921,-0.12809676183911278,-0.05626486846260841,-0.6653807251688497,-0.17600973744503226,0.6804729259536914,0.08522020829844247,0.01301242755177745,-0.34657545621855385,0.4077034150912658,0.0904443095197507,0.035199162132700974,0.018052772085710808,0.28804861034692353,-1.3019698119806877,-0.0037546199531434234,0.02067049345263976,2.7437275634132527,0.8976073046416367,5.74398498760657,-1.3306285241862497,4.5302663224387425
4,1.6324753716217635,0.005052761527957743,0.035995264956999486,-0.03444267817629655,-0.7738602831926812,0.0009509556484686246,0.11020108942146413,-0.016023709414243362,0.037686023675829045,0.10124734254960799,0.032763157777288054,0.0013566639801392555,-0.1789321538216599,-0.09414795706427333,-0.8835809365983117,-0.24970989775849378,0.5713245318314945,0.08728221696839658,-0.0032769748290191704,-0.43023331680319316,0.2578716533348632,0.06327110544752845,0.03754154015702087,0.01627981245210296,0.17730822301297658,-1.3012472358604759,-0.00484268228146381,0.033370548797117594,2.1101820135285494,1.3539253202055441,-3.0791234883670717,-2.261203599144405,5.128797689622288
5,3.1396768440916984,0.0054667995519003375,0.04412573771738126,-0.023595768891084758,-0.5860331369742386,0.0017587487236201571,0.10461357465013464,0.08630633260690462,0.04758172596060929,0.09892239860146831,0.0316061295626484,0.0073214812260494495,-0.13864307075803706,-0.054523262837812836,-0.6440530677769694,-0.17376321565757488,0.6493549849891425,0.08135478336663972,0.015464647611401428,-0.3446868739264528,0.42767495340445305,0.099517408021704,0.03582809513574385,0.018207053202851885,0.34198483903152205,-1.3904123710978076,-0.0036897463125878543,0.020610906169932986,1.3945928797515907,0.699449740037055,5.2009318256833454,-0.6330476876847226,4.644354686025271
6,2.398752675527029,0.004773699388399413,0.03702703854211022,-0.017243386521809456,-0.5384829759787673,0.0023766667543746807,0.10854552060270889,0.09342550283466114,0.04828112492162973,0.0971931949977194,0.034075473587288345,0.007140349812307661,-0.12421435094537672,-0.04534102796348428,-0.573560439070581,-0.16446031013275683,0.6732440099993557,0.0817377154344426,0.01058208732353247,-0.3091186032800339,0.3769084861637363,0.18786643647126453,0.035002829661213895,0.01873105381027757,0.2725990553624616,-1.9916604866801944,-0.0036661933847032496,0.018397995303643184,1.209788033736901,-0.19024828880136357,4.350535626736687,-0.7875488631527263,8.202818722145835
7,2.398752675527029,0.004773699388399413,0.03702703854211022,-0.017243386521809456,-0.5384829759787673,0.0023766667543746807,0.10854552060270889,0.09342550283466114,0.04828112492162973,0.0971931949977194,0.034075473587288345,0.007140349812307661,-0.12421435094537672,-0.04534102796348428,-0.573560439070581,-0.16446031013275683,0.6732440099993557,0.0817377154344426,0.01058208732353247,-0.3091186032800339,0.3769084861637363,0.18786643647126453,0.035002829661213895,0.01873105381027757,0.2725990553624616,-1.9916604866801944,-0.0036661933847032496,0.018397995303643184,1.209788033736901,-0.19024828880136357,4.350535626736687,-0.7875488631527263,8.202818722145835
8,0.5691724965487517,0.005108416439666474,0.03697664717664499,-0.016073353622489836,-0.43624998863291475,0.0016690499828286652,0.10790965128100542,0.09272666742876512,0.05230438769773465,0.09493130807568885,0.049218775930400444,0.004580236638718007,-0.09457600329942845,-0.04015571364554913,-0.5138556239768608,-0.1627285889281245,0.8026235703704262,0.08139192884506946,0.03332353426911633,-0.27384398945217264,0.3140419376941368,0.18765011759676564,0.032403309181845016,0.01884786661631583,0.2809439770029705,-3.7139484484708123,-0.0036661933847032496,0.01811199615651061,0.9508792481678175,-1.1731219920981144,19.406465817359514,-1.8065423735566213,8.057739701812867
9,1.5156466181803883,0.007581334952062537,0.028604258156956747,-0.015654894891737055,-0.2930362358361887,0.0017933311040220004,0.10090436961730377,0.4142040672576443,0.04562606300582478,0.10517164060361812,0.048845076224730735,0.00408599881795528,0.04663824777893151,-0.021085393787276526,-0.36127194336062873,-0.13260711416399582,0.8468089145537057,0.1257430617390524,0.007219436941108214,-0.23260581516357876,0.7009230903528773,0.6423404577730271,0.027212035931378824,0.018577591643233103,0.45537131489943755,-5.1424124919232765,-0.0035635336200693472,0.014704918696763483,-0.7766836980717409,1.2586765507917486,22.006888820300453,15.821822419473092,12.017789875228953
10,-0.11948551510425172,-0.1012260409224079,0.009624334027250265,-0.04875387065834224,-0.4220832135641824,-0.03477690327508627,0.05646094496891911,0.030255963497719928,0.03565838310266813,0.1258477818013831,-0.009402692907852572,-0.016893925062818723,-0.21398043795888463,-0.20457305313155155,-0.5678103751947194,-0.2815496709500699,0.44519735853754655,0.07751706262512661,0.002804082283341471,-0.31678317645864823,0.11410242748484249,0.032702631128945545,0.03558342555601084,-0.005331884332291148,0.05988356643170318,-0.425156357389081,-0.0167111187985046,0.05422883324566189,-3.1813317413190743,-0.9006064928376165,-2.2134600415421355,-2.9759094486181272,-4.2697824614608555
