,vendor_amdahl,vendor_apollo,vendor_basf,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.14200216729862855,0.0,0.006732664995822883,-0.027887765727135982,0.023258223870869427,0.035502342657999536,0.5474003007693612,0.01420252768195585,0.1018426983536181,0.0411263750854772,0.4884075573549258,0.21471833389643258,0.012293079134292121,-0.37779199298755434,0.030001102489981862,0.5363754255295232,0.013359145553194996,0.022717468460304452,-1.2060580833670485,0.739511798145348,0.8091559064359403,0.008059177570375074,0.012984214490958676,0.012199999999999989,0.8181545575275114,-2.16987184256012,0.0,0.005269472632748204,10.847598447352215,12.991776912273865,2.376824361708527,34.24689305902072,19.147500737557003
1,3.0179972912207087,0.0,0.036707236000714294,-0.39534742789680316,0.023931510124606332,0.027047117479586744,0.16756458187592368,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.005074224021592429,-0.04887423015338217,-0.005058497712398074,-0.5742891171510932,-0.02931892737351149,0.8598450084118365,0.011666666666666685,0.010741698786818256,-0.2016748467654645,0.6738420381794586,0.16863361163584545,0.022822726395314092,0.011168316145805013,0.0,0.8018510027358807,-1.7084759712555875,0.0,0.014136053586053632,1.2110823854504291,0.7442275679772359,6.16235587445375,-1.1833343776964602,3.6676099356401086
2,3.0179972912207087,0.0,0.036707236000714294,-0.39534742789680316,0.023931510124606332,0.027047117479586744,0.16756458187592368,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.005074224021592429,-0.04887423015338217,-0.005058497712398074,-0.5742891171510932,-0.02931892737351149,0.8598450084118365,0.011666666666666685,0.010741698786818256,-0.2016748467654645,0.6738420381794586,0.16863361163584545,0.022822726395314092,0.011168316145805013,0.0,0.8018510027358807,-1.7084759712555875,0.0,0.014136053586053632,1.2110823854504291,0.7442275679772359,6.16235587445375,-1.1833343776964602,3.6676099356401086
3,3.0179972912207087,0.0,0.036707236000714294,-0.39534742789680316,0.023931510124606332,0.027047117479586744,0.16756458187592368,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.005074224021592429,-0.04887423015338217,-0.005058497712398074,-0.5742891171510932,-0.02931892737351149,0.8598450084118365,0.011666666666666685,0.010741698786818256,-0.2016748467654645,0.6738420381794586,0.16863361163584545,0.022822726395314092,0.011168316145805013,0.0,0.8018510027358807,-1.7084759712555875,0.0,0.014136053586053632,1.2110823854504291,0.7442275679772359,6.16235587445375,-1.1833343776964602,3.6676099356401086
4,2.859621999845418,0.0,0.12343100012886743,-0.5765996137409594,0.023931510124606332,0.09642839870699035,0.06300147882129177,0.011921426067520906,0.10793050080789805,0.028881331547274257,0.005074224021592429,-0.24306295092891267,-0.050297193065258025,-0.7253289903026553,-0.15000461466556578,0.7858041624038378,0.10328766062121437,-0.0009428284116520592,-0.2599503569848371,0.6390093385991399,0.01121017909964524,0.029767054126406532,0.012984214490958676,-0.0004945054945054927,0.5677977216525633,-1.5694379757077535,-0.0025000000000000005,0.017283363792187353,1.1102713067574062,1.1222276023013453,-7.115500453524526,-1.1074970057389422,5.352677054521813
5,3.179330624554042,0.0,0.036707236000714294,-0.39534742789680316,0.023931510124606332,0.027047117479586744,0.16756458187592368,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.005074224021592429,-0.04887423015338217,-0.005058497712398074,-0.5742891171510932,-0.02931892737351149,0.8646664369832655,0.011666666666666685,0.010741698786818256,-0.2016748467654645,0.6738420381794586,0.16863361163584545,0.022822726395314092,0.011168316145805013,0.0,0.9058510027358808,-1.7084759712555875,0.0,0.014136053586053632,1.291272861640906,0.7887963325460005,5.000260636358511,-1.004565840677923,3.6960226340528073
6,2.4593825895824786,0.0,0.036707236000714294,-0.35272967923404386,0.023931510124606332,0.02402483112396706,0.16756458187592368,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.005074224021592429,-0.028381230209442724,-0.005058497712398074,-0.5467371788345373,-0.019759844481095287,0.9987156634920505,0.011666666666666685,0.010741698786818256,-0.17749191993619617,0.4838151946526151,0.2054343484523111,0.022822726395314092,0.011168316145805013,0.0,0.7158712741311519,-2.1916531998685893,0.0,0.014136053586053632,1.0223867850122383,0.312161873014633,3.367347874420987,-2.560632606837366,9.561422160411382
7,2.4593825895824786,0.0,0.036707236000714294,-0.35272967923404386,0.023931510124606332,0.02402483112396706,0.16756458187592368,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.005074224021592429,-0.028381230209442724,-0.005058497712398074,-0.5467371788345373,-0.019759844481095287,0.9987156634920505,0.011666666666666685,0.010741698786818256,-0.17749191993619617,0.4838151946526151,0.2054343484523111,0.022822726395314092,0.011168316145805013,0.0,0.7158712741311519,-2.1916531998685893,0.0,0.014136053586053632,1.0223867850122383,0.312161873014633,3.367347874420987,-2.560632606837366,9.561422160411382
8,-0.868146014710831,0.0,0.026731711525189786,-0.30463731726365806,0.019280700160332852,0.02112850326841826,0.16404077235211414,0.012032537178632018,0.05480316905980397,0.028881331547274257,0.005074224021592429,-0.028381230209442724,-0.005058497712398074,-0.4090830472631414,-0.019759844481095287,0.7073005094262106,0.011666666666666685,0.010741698786818256,-0.1614100891456276,0.37437312936496153,0.154372789346166,0.019978281950869675,0.011168316145805013,0.0,0.5414560281807399,-7.110762579377969,0.0,0.014136053586053632,-2.2350374673640023,-2.961182270402286,26.003599154998614,-3.211277925633037,7.1382290792029695
9,-2.721412106412106,0.0,0.006123015873015873,-0.07845339726965526,0.019280700160332852,0.0,0.8365498400235245,0.012032537178632018,0.040564917642959476,0.028881331547274257,0.005074224021592429,0.04782588400046679,0.0035792778649921435,-0.1994804158890796,-0.0035169445938676718,0.4491317396332609,0.0,0.002612481857764877,-0.13828010265089036,0.7939980333749305,0.7270095814040108,0.004382446758607764,0.011168316145805013,0.0,0.7328752773612109,-8.643996203219203,0.0,0.0,-7.325901158870791,2.6945683501740767,31.950269245782536,13.780484873256045,12.888886628050306
