,vendor_amdahl,vendor_apollo,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,-0.005270403119984746,0.0,-0.0036005852978016144,-0.09396990217255081,0.023258223870869427,0.020057598722689567,1.3311826893765506,0.01420252768195585,0.10956252908468475,0.0411263750854772,0.060000000000000026,-0.05947821755812751,-0.03149836436513128,-0.2872077970588888,-0.017617945129065723,0.4426827245878444,0.009090909090909101,0.02896945546700846,-0.8164710735903751,1.5119277133321725,1.3585102541639906,0.01305581056700808,0.012984214490958676,0.012199999999999989,0.6623556615103491,-3.3318003259799003,0.0,0.005269472632748204,3.983552631980683,13.52834415531418,6.387132684293329,33.77429876792973,20.541408588294427
1,3.3551132248453266,0.0,-0.0053553568958154855,-0.34814336642787397,0.021047919868729018,0.023922039468353123,0.16374040527279968,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.006349206349206363,-0.062281822220700916,-0.008637775577390221,-0.6646675746814354,-0.03070339139167691,0.8153685191745944,0.015312625984973422,0.017068804171079643,-0.17398071082183234,0.3636349117500513,0.07233436662842622,0.015706206587304938,0.011168316145805013,0.0,0.7036013235574563,-1.2050216516463514,0.0,0.0008892857142857127,1.7762628807313585,0.7314537697832768,5.888056453746285,-1.8596012400788968,3.949294080746299
2,3.3551132248453266,0.0,-0.0053553568958154855,-0.34814336642787397,0.021047919868729018,0.023922039468353123,0.16374040527279968,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.006349206349206363,-0.062281822220700916,-0.008637775577390221,-0.6646675746814354,-0.03070339139167691,0.8153685191745944,0.015312625984973422,0.017068804171079643,-0.17398071082183234,0.3636349117500513,0.07233436662842622,0.015706206587304938,0.011168316145805013,0.0,0.7036013235574563,-1.2050216516463514,0.0,0.0008892857142857127,1.7762628807313585,0.7314537697832768,5.888056453746285,-1.8596012400788968,3.949294080746299
3,3.3551132248453266,0.0,-0.0053553568958154855,-0.34814336642787397,0.021047919868729018,0.023922039468353123,0.16374040527279968,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.006349206349206363,-0.062281822220700916,-0.008637775577390221,-0.6646675746814354,-0.03070339139167691,0.8153685191745944,0.015312625984973422,0.017068804171079643,-0.17398071082183234,0.3636349117500513,0.07233436662842622,0.015706206587304938,0.011168316145805013,0.0,0.7036013235574563,-1.2050216516463514,0.0,0.0008892857142857127,1.7762628807313585,0.7314537697832768,5.888056453746285,-1.8596012400788968,3.949294080746299
4,2.591283359835894,0.0,-0.018955942193617105,-0.5892506288675836,0.021047919868729018,0.09088426168459243,-0.022364888392542394,0.011921426067520906,0.10280510895836832,0.028881331547274257,0.005743145743145775,-0.14799689733013402,-0.09030101785329689,-0.6209591111935451,-0.16745801016552422,0.7895268327392543,0.03915317379055884,0.01954432009069612,-0.40057975045296934,0.3840376482797002,-0.014004487148575355,0.030372504685491554,0.012984214490958676,-0.0025819735412180127,0.4748943403799481,-1.1198114925985174,0.0,0.0040365959204194364,1.7852449853230155,1.0119015202251356,-7.017189921331809,-1.7789393307282215,6.870389135372592
5,3.5731370343691355,0.0,-0.0053553568958154855,-0.34814336642787397,0.021047919868729018,0.023922039468353123,0.16374040527279968,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.006349206349206363,-0.062281822220700916,-0.008637775577390221,-0.5896675746814356,-0.03070339139167691,0.8996109434170184,0.015312625984973422,0.017068804171079643,-0.17398071082183234,0.490301578416718,0.07233436662842622,0.015706206587304938,0.011168316145805013,0.0,0.8004584664145995,-1.2170216516463512,0.0,0.0008892857142857127,1.7852232945865105,0.7412632935928003,4.943738993428823,-2.0441898181674762,4.150640138197619
6,2.149003062629026,0.0,-0.001772854127266204,-0.2909372597086718,0.021047919868729018,0.02089975311273344,0.3515544520955419,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.0,-0.04042844007272777,-0.008637775577390221,-0.49259182684106984,-0.014079192220190932,0.9325276762212511,0.015312625984973422,0.017068804171079643,-0.17398071082183234,0.39825695637209596,0.0510146404620976,0.015706206587304938,0.011168316145805013,0.0,0.693346073267856,-1.510725231711106,0.0,0.0008892857142857127,2.219084449286769,-0.40289313679125904,3.3983872944888227,-2.960825572227688,9.173535934474467
7,2.149003062629026,0.0,-0.001772854127266204,-0.2909372597086718,0.021047919868729018,0.02089975311273344,0.3515544520955419,0.012032537178632018,0.07141305369619974,0.028881331547274257,0.0,-0.04042844007272777,-0.008637775577390221,-0.49259182684106984,-0.014079192220190932,0.9325276762212511,0.015312625984973422,0.017068804171079643,-0.17398071082183234,0.39825695637209596,0.0510146404620976,0.015706206587304938,0.011168316145805013,0.0,0.693346073267856,-1.510725231711106,0.0,0.0008892857142857127,2.219084449286769,-0.40289313679125904,3.3983872944888227,-2.960825572227688,9.173535934474467
8,-0.4280247830884754,0.0,0.0005091069330199715,-0.2428448977382856,0.021047919868729018,0.018003425257184645,0.3515544520955419,0.012032537178632018,0.05480316905980397,0.028881331547274257,0.0,-0.0282638604662877,-0.008637775577390221,-0.4312659097460664,-0.008747559567129706,0.7722430567395059,0.00966666666666665,0.012190755390591832,-0.13129383801445693,0.3485672215663538,0.047148536909642325,0.012861762142860512,0.011168316145805013,0.0,0.4787312411493777,-5.264186084583724,0.0,0.0008892857142857127,0.7670015828381382,-2.6710486974587866,27.090478550364868,-5.336150437049142,5.716943298927196
9,-1.266728462570568,0.0,0.0,-0.10698719550490744,0.019280700160332852,0.0,0.6862031595618548,0.012032537178632018,0.040564917642959476,0.028881331547274257,0.0,-0.0017644228839577103,0.0,-0.1970501609588247,-0.0035169445938676718,0.4581791734327985,0.0,0.0,-0.10830723426980628,0.19760676843047903,0.6290967054078105,0.009379079755240766,0.011168316145805013,0.0,0.9552634177280227,-8.056419256640424,0.0,0.0,-2.9219201421445273,-4.300014126637161,32.36782096825899,20.82345823401776,10.068031010141848
