,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH
0,0.11952237606040766,0.02448406890622009,0.04267134319659546,0.004642683447640302,-0.026953598112436708,0.1519466165806635,0.17081999540714576,0.5360898817953177,0.11146402993710292,0.38639427487533873,0.21709766181722734,-0.018873414037653316,0.11493049058242633,-0.05477746343266416,-0.41755537610651605,0.8729687435948703,2.147355411217893,0.16316800806341297,0.11143246663484986,-0.3559284709106684,1.4745603389321567,1.3413114193310383,0.12198708270815196,0.044043243569693705,0.05135874457388491,0.24376081329800375,-0.3286158812933225,0.249682386351221,0.17090873950609964,10.319378100712079,9.86704755934708,1.5464885893999776,50.231447507252675
1,3.1886965857712477,0.010009896065182803,0.07513049898952809,-0.020127850063160854,-0.4797093892379831,0.016803713960700576,0.10894611419693875,0.0023726603739280348,0.059493486073662324,0.16121469507629763,0.05215863797066229,-0.010838055014664583,-0.13484027427222064,-0.14557455454344687,-0.6850472004753316,-0.19229164656171155,0.8046864161880389,0.15505808866121343,0.003031554103332586,-0.31361695081706364,0.44702197303066993,0.2528448915270064,0.061319567159962333,0.017326946704709256,0.013065322635535557,0.27015598986231887,-1.5295566833961987,0.00011422683240974577,0.03888072880185928,2.8896329552948616,2.91687218765172,5.997234303838504,-0.5862104631828211
2,3.1886965857712477,0.010009896065182803,0.07513049898952809,-0.020127850063160854,-0.4797093892379831,0.016803713960700576,0.10894611419693875,0.0023726603739280348,0.059493486073662324,0.16121469507629763,0.05215863797066229,-0.010838055014664583,-0.13484027427222064,-0.14557455454344687,-0.6850472004753316,-0.19229164656171155,0.8046864161880389,0.15505808866121343,0.003031554103332586,-0.31361695081706364,0.44702197303066993,0.2528448915270064,0.061319567159962333,0.017326946704709256,0.013065322635535557,0.27015598986231887,-1.5295566833961987,0.00011422683240974577,0.03888072880185928,2.8896329552948616,2.91687218765172,5.997234303838504,-0.5862104631828211
3,3.1886965857712477,0.010009896065182803,0.07513049898952809,-0.020127850063160854,-0.4797093892379831,0.016803713960700576,0.10894611419693875,0.0023726603739280348,0.059493486073662324,0.16121469507629763,0.05215863797066229,-0.010838055014664583,-0.13484027427222064,-0.14557455454344687,-0.6850472004753316,-0.19229164656171155,0.8046864161880389,0.15505808866121343,0.003031554103332586,-0.31361695081706364,0.44702197303066993,0.2528448915270064,0.061319567159962333,0.017326946704709256,0.013065322635535557,0.27015598986231887,-1.5295566833961987,0.00011422683240974577,0.03888072880185928,2.8896329552948616,2.91687218765172,5.997234303838504,-0.5862104631828211
4,2.833099902508539,0.007964712495238172,0.09111211610559883,-0.02520583612384073,-0.623389900959541,0.020121161081944863,0.1261197919797251,-0.07937093556503115,0.0382242421365777,0.15806955435437658,0.06017452853310959,-0.0122957369618586,-0.19703721849519518,-0.2185390328472877,-0.999929878067812,-0.3004525259332655,0.6317735722271514,0.16835409712790572,-0.03176571481289597,-0.34517326436128076,0.34062807338732254,0.19098342885066275,0.06347033012038841,0.028198160926364336,0.014625265525393139,0.06954340659363224,-1.4392687828633697,-0.0002432148126790541,0.04136672256452625,2.8177975489668117,2.6701592369632134,-2.922091154409997,-0.7327642830290212
5,3.7836767292708355,0.009942582108195456,0.0780364117493112,-0.01954084447780569,-0.4813156990644507,0.016056788685985625,0.1082628075270869,0.011476254257164458,0.0612681264673848,0.15963009053759358,0.04991728472725879,-0.01085723369649857,-0.14199022872027783,-0.14262690147708945,-0.6525456119275718,-0.19011382568192012,0.7384813116271645,0.1454482426503004,0.004448250549651322,-0.3137899341630583,0.3476059686913099,0.26777876493253955,0.06438409547508098,0.016339119305122763,0.014020628686275812,0.3207999099997879,-1.7055803456964895,0.00025384311678242435,0.03924023169122403,2.200325954550877,2.579661838260812,5.963555664709255,-0.037991901466196985
6,3.665105395015432,0.010263313426943739,0.07921163051759818,-0.019344834777588346,-0.4756714040200391,0.017120526372091664,0.10876676440073962,0.015458013916565259,0.060319267423472274,0.16015131556117462,0.05461663909115019,-0.01085723369649857,-0.13474556579736063,-0.14214851824660796,-0.6424259799691082,-0.18907416387060844,0.7759928343579798,0.15174760121549485,0.004885209409318735,-0.3134038378648983,0.3279313866511511,0.2526579025327819,0.06536560484999193,0.01743571124231707,0.014339854024772438,0.23154860990711726,-1.6791024775875532,0.00029186317991042776,0.04027045188912098,2.607918032920101,2.651762384342411,5.980348638471685,0.0775234383165803
7,3.665105395015432,0.010263313426943739,0.07921163051759818,-0.019344834777588346,-0.4756714040200391,0.017120526372091664,0.10876676440073962,0.015458013916565259,0.060319267423472274,0.16015131556117462,0.05461663909115019,-0.01085723369649857,-0.13474556579736063,-0.14214851824660796,-0.6424259799691082,-0.18907416387060844,0.7759928343579798,0.15174760121549485,0.004885209409318735,-0.3134038378648983,0.3279313866511511,0.2526579025327819,0.06536560484999193,0.01743571124231707,0.014339854024772438,0.23154860990711726,-1.6791024775875532,0.00029186317991042776,0.04027045188912098,2.607918032920101,2.651762384342411,5.980348638471685,0.0775234383165803
8,1.8599152069888605,0.010659479787114456,0.07103830939114952,-0.01521969401200289,-0.42612528442261993,0.017395673255296448,0.08558502157903065,0.011210217926259598,0.05352246642995015,0.1720922452011508,0.04957496723668694,-0.010667606292611617,-0.12257675193559668,-0.13489306338165713,-0.5391185408613105,-0.1580117775009799,0.7142053022698848,0.14687548872064182,-0.005296129925403669,-0.2991054463344613,0.26612183059342126,0.18794860896067675,0.059190858279190475,0.017423707561730752,0.015949682257967432,0.17692075992808537,-3.3451581339855463,-8.580513948155152e-05,0.03849227785642464,0.7246115545859819,2.0833271475269224,23.579937672220506,-1.6814818715597826
9,1.7413789215664461,0.011425366354042659,0.05951976166724832,-0.010056509607112848,-0.2889313465011078,0.013649033010974813,0.09066817592014813,0.26635665065061925,0.04843066589254295,0.18867499977535687,0.058729446909980186,-0.009619043400261323,-0.03687021264680728,-0.11971955676706693,-0.32338907597565864,-0.10486817574498475,0.9273769322286525,0.14490139188792636,0.0020550614164940614,-0.24810334286255467,0.5426149567975841,0.7024033584831805,0.057254758367744955,0.011271347793755647,0.0250738036936161,0.28869786504200134,-5.732974993690418,6.310793173577747e-05,0.03319546165852537,-0.6203034836545525,3.945230415230666,25.15377603612599,17.946346595650642
