,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.3561111852830032,-0.0017628641711925313,0.033317148990582045,-0.009963229319932423,-0.009765106103220879,0.13801302573964022,0.8224822081098084,0.08292257599039102,0.37226527899773626,0.09640038601025541,0.052846380813048086,-0.005814192012843689,-0.03616222226485764,-0.317692504137695,-0.048223402549890694,1.5327554335677613,0.13773529654861064,0.08277320151443077,-0.2900909284052916,1.0649847816281737,1.2380037056652307,0.07333184730531737,0.0754531222571929,0.01971231857473586,0.5720578332281212,-1.2134439837035196,-0.0025581635745236964,0.042363118569527264,7.883341558777487,6.260883538064262,2.889910986772484,28.407942093181905,27.384127943859067
1,1.6160800161679114,-0.00025761177492447136,0.027869614528448824,-0.013745130756623255,-0.5249200065852623,0.07870558470131588,0.1519611019869038,0.024084358867201137,0.16002303628869854,0.05586393785555861,0.019372513141196757,-0.156418910364405,-0.0415788292072775,-0.6444672025824815,-0.21526091303319392,0.7629264232535038,0.09841474171173817,0.012215041394862056,-0.27688169167328747,0.42560341547011094,0.17793728651098337,0.03025034242181513,0.0330989772572425,-0.008700587025980165,0.4545699899199988,-1.4434928679386358,-0.003131747145941112,0.028236962889891398,2.038134382035212,1.052858998417249,6.301993502111454,-0.7108354753649105,4.1737491197271215
2,1.6160800161679114,-0.00025761177492447136,0.027869614528448824,-0.013745130756623255,-0.5249200065852623,0.07870558470131588,0.1519611019869038,0.024084358867201137,0.16002303628869854,0.05586393785555861,0.019372513141196757,-0.156418910364405,-0.0415788292072775,-0.6444672025824815,-0.21526091303319392,0.7629264232535038,0.09841474171173817,0.012215041394862056,-0.27688169167328747,0.42560341547011094,0.17793728651098337,0.03025034242181513,0.0330989772572425,-0.008700587025980165,0.4545699899199988,-1.4434928679386358,-0.003131747145941112,0.028236962889891398,2.038134382035212,1.052858998417249,6.301993502111454,-0.7108354753649105,4.1737491197271215
3,1.6160800161679114,-0.00025761177492447136,0.027869614528448824,-0.013745130756623255,-0.5249200065852623,0.07870558470131588,0.1519611019869038,0.024084358867201137,0.16002303628869854,0.05586393785555861,0.019372513141196757,-0.156418910364405,-0.0415788292072775,-0.6444672025824815,-0.21526091303319392,0.7629264232535038,0.09841474171173817,0.012215041394862056,-0.27688169167328747,0.42560341547011094,0.17793728651098337,0.03025034242181513,0.0330989772572425,-0.008700587025980165,0.4545699899199988,-1.4434928679386358,-0.003131747145941112,0.028236962889891398,2.038134382035212,1.052858998417249,6.301993502111454,-0.7108354753649105,4.1737491197271215
4,0.7783089049070051,-0.00037468843485658057,0.04203195911617696,-0.02007783404317979,-0.7219735407347807,0.07589159683648505,0.017901095246263356,0.01779902234135537,0.15207384363191082,0.0477318885321857,0.030547966135933087,-0.2239100420222451,-0.06659382806312501,-0.8500973909842299,-0.28111218523812315,0.5643906320127099,0.10944466313050194,-0.0076246408711755,-0.32855172993542103,0.3117553161052934,0.05421274822732251,0.03095583874506174,0.032964657353366865,-0.013678528733417475,0.28779565730261086,-1.2562551536620494,-0.0029785680165324924,0.029298023677954768,1.5725927388845666,1.0332350801574604,-3.28095315196746,-1.5730947596002203,4.899269449834966
5,2.462878733066364,-0.0002562300865345649,0.027673772310261423,-0.013942122901408959,-0.5259907860557383,0.07777360861041417,0.14754236323743766,0.02584212375577696,0.15952682302714938,0.05617586946811248,0.018461979336206198,-0.1635343054017957,-0.042060078239637526,-0.6485048053576087,-0.21466743467593513,0.720517773634278,0.09465688733200589,0.007452371264739436,-0.2774710667773635,0.3991865655018308,0.18254813065917996,0.03240645626950808,0.033450593531568255,-0.008181509344635272,0.48144628522871463,-1.5491845693505246,-0.003316497164848911,0.027760767709434878,0.8919186865899874,0.9805541739299515,5.841858366592628,-0.7549986344405842,4.09673408194664
6,1.71739368272794,-0.0003359712814050301,0.026252102210155174,-0.010513454682283306,-0.40668703887277563,0.07251616377649323,0.21587175555673563,0.025167124311655756,0.16463305557768726,0.05739901261484099,0.01410154345736278,-0.1476606483366228,-0.0420421624773284,-0.6017969551896427,-0.19799406878138825,0.760883382233039,0.07977961815334626,0.007306766805724332,-0.24380759046312014,0.4226743487233464,0.2545417679463141,0.03217920917183446,0.034557200523866925,-0.007917745433484254,0.4359907728049468,-1.750079986896281,-0.003374340528237637,0.028195822589358748,0.13672694591244783,-0.11037807800774094,4.632241843333062,-1.0406555116739715,9.049089807399769
7,1.71739368272794,-0.0003359712814050301,0.026252102210155174,-0.010513454682283306,-0.40668703887277563,0.07251616377649323,0.21587175555673563,0.025167124311655756,0.16463305557768726,0.05739901261484099,0.01410154345736278,-0.1476606483366228,-0.0420421624773284,-0.6017969551896427,-0.19799406878138825,0.760883382233039,0.07977961815334626,0.007306766805724332,-0.24380759046312014,0.4226743487233464,0.2545417679463141,0.03217920917183446,0.034557200523866925,-0.007917745433484254,0.4359907728049468,-1.750079986896281,-0.003374340528237637,0.028195822589358748,0.13672694591244783,-0.11037807800774094,4.632241843333062,-1.0406555116739715,9.049089807399769
8,-0.2550332064273992,-0.00031136313524409733,0.026185400284176128,-0.014200158998911703,-0.3457317412705659,0.05851528833007078,0.17862629187401333,0.05337119536158873,0.17033357710702904,0.059681463063591136,0.009962081756104798,-0.1407742839204006,-0.03993250852067647,-0.5304993443052266,-0.17332554663037472,0.8072997580285217,0.08197256443308436,0.026610216464372827,-0.20555019949052047,0.48201578295768793,0.3268772701302661,0.02768096425445611,0.03796942708169764,-0.007512343662509809,0.3848769456765572,-3.5122960140718904,-0.0032371778342203624,0.034523690216170196,-0.31922767380507683,-0.30012725136873614,22.034475275608834,-2.167756270897768,9.538796264917089
9,-0.11178380893955216,-0.00016794006797293001,0.016513210924889284,-0.01228523468792797,-0.28548167381058,0.04657324850815338,0.6462247865977786,0.06048972110493935,0.16722249596193792,0.08215232573955802,0.009533690277257036,-0.08221383888079592,-0.037531560927649255,-0.3739360603294345,-0.1448203408765562,0.9725620134662756,0.08209590242987871,0.007237995947433842,-0.17587808829769874,0.635538652960276,0.614088838468145,0.01899401119259192,0.0538616170051235,-0.007757609844180339,0.8228501662270663,-5.320368631872654,-0.003014463699886316,0.026310641048939338,0.32704963831321343,0.5928093069516012,23.57010518053248,13.599556505556974,13.807727676226135
