,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.10564160287447405,0.0,0.0,-0.02699758933702097,-0.02913325825843273,0.0,0.02718691848286746,0.3927422573451986,0.0,0.006029411764705878,0.0,0.3987645660774929,-0.03,-0.24000368571420438,-0.022571428571428583,0.062238411058721174,0.0,0.0,-0.9680966901956779,0.570631803868646,1.4169312204613498,0.0,0.006531100478468889,0.0,0.14930086165485146,-5.460971419368562,0.0,0.0,15.796290854376492,15.983770803044134,2.6028267332101542,33.14948016764153,17.273665732311976
1,2.7224728920742214,0.0,0.042142156862745056,0.0,-0.5417812630502429,0.0,0.02718691848286746,0.04903810553116452,0.0,0.004941520467836257,0.004291167664670664,-0.0802720744397984,0.0,-0.7908161356117239,-0.014442421646319696,0.4254747605466157,0.018000000000000006,0.022944444444444437,-0.4317301430805958,0.3351280810692575,-0.036450087780011096,0.0,0.0,0.0,0.2738009380596697,-1.444604620015867,0.0,0.005342857142857157,0.5754598681540943,0.7693754501170149,6.735677055234044,-0.8015477019261442,5.7846266049049415
2,2.7224728920742214,0.0,0.042142156862745056,0.0,-0.5417812630502429,0.0,0.02718691848286746,0.04903810553116452,0.0,0.004941520467836257,0.004291167664670664,-0.0802720744397984,0.0,-0.7908161356117239,-0.014442421646319696,0.4254747605466157,0.018000000000000006,0.022944444444444437,-0.4317301430805958,0.3351280810692575,-0.036450087780011096,0.0,0.0,0.0,0.2738009380596697,-1.444604620015867,0.0,0.005342857142857157,0.5754598681540943,0.7693754501170149,6.735677055234044,-0.8015477019261442,5.7846266049049415
3,2.7224728920742214,0.0,0.042142156862745056,0.0,-0.5417812630502429,0.0,0.02718691848286746,0.04903810553116452,0.0,0.004941520467836257,0.004291167664670664,-0.0802720744397984,0.0,-0.7908161356117239,-0.014442421646319696,0.4254747605466157,0.018000000000000006,0.022944444444444437,-0.4317301430805958,0.3351280810692575,-0.036450087780011096,0.0,0.0,0.0,0.2738009380596697,-1.444604620015867,0.0,0.005342857142857157,0.5754598681540943,0.7693754501170149,6.735677055234044,-0.8015477019261442,5.7846266049049415
4,1.5651567388965317,0.0,0.042142156862745056,-0.0026427962489343503,-0.7932427952236425,0.0,0.04517020011711743,-0.06279705575291317,0.0,0.010875172998616007,0.004291167664670664,-0.2401309406364581,-0.0951022711850561,-0.7921449812955289,-0.08862218882236061,0.3307112984612846,0.04173282273282275,-0.0020555555555555553,-0.6116397135418498,0.18507103595858088,-0.18672254664474958,0.0,0.0,0.0,0.2649744922620371,-1.3098633153844021,0.0,0.018664596273291922,0.2804863557042277,0.6296268886037067,-5.753920060073097,-0.7978582516102579,8.162097918644914
5,3.017599154700483,0.0,0.042142156862745056,0.0,-0.5417812630502429,0.0,0.02718691848286746,0.04903810553116452,0.0,0.004941520467836257,0.004291167664670664,-0.11690668982441382,0.0,-0.7908161356117239,-0.014442421646319696,0.42144989652175174,0.0,0.022944444444444437,-0.4317301430805958,0.3201757001168765,-0.036450087780011096,0.0,0.0,0.0,0.27865608291481453,-1.4596046200158663,0.0,0.005342857142857157,0.36764168633591265,0.7604865612281263,6.259609289666283,-1.4525313016597439,5.9870154937938285
6,1.576579205865778,0.0,0.03570833333333331,0.0,-0.5027741859753189,0.0,0.02718691848286746,0.04903810553116452,0.0,0.004941520467836257,0.004291167664670664,-0.07309799851572252,0.0,-0.5653091259282436,-0.014442421646319696,0.5526670445167667,0.0,0.022944444444444437,-0.35308604976221963,0.1907025066436831,-0.02426417240497198,0.0,0.0,0.0,0.29477894328778237,-2.24330616246319,0.0,0.005342857142857157,1.2605894674650056,0.1831787891131454,3.2130007064848325,-2.770798742744169,12.81038722220173
7,1.576579205865778,0.0,0.03570833333333331,0.0,-0.5027741859753189,0.0,0.02718691848286746,0.04903810553116452,0.0,0.004941520467836257,0.004291167664670664,-0.07309799851572252,0.0,-0.5653091259282436,-0.014442421646319696,0.5526670445167667,0.0,0.022944444444444437,-0.35308604976221963,0.1907025066436831,-0.02426417240497198,0.0,0.0,0.0,0.29477894328778237,-2.24330616246319,0.0,0.005342857142857157,1.2605894674650056,0.1831787891131454,3.2130007064848325,-2.770798742744169,12.81038722220173
8,-1.5090448810895776,0.0,0.03570833333333331,0.0,-0.3868927379275948,0.0,0.02718691848286746,0.04903810553116452,0.0,0.004941520467836257,0.004291167664670664,-0.06334415236187638,0.0,-0.5332237259666125,-0.014442421646319696,0.4886381844879065,0.0,0.022944444444444437,-0.3392851028924416,0.09646721252603603,0.03175795219273481,0.0,0.0,0.0,0.27509336085220004,-3.520934259461537,0.0,0.005342857142857157,-2.2028765383722595,-1.967433259611975,26.141304344316186,-4.701399318042698,8.300420369136388
9,-3.973567247611945,0.0,0.0,0.0,-0.32938433968012165,0.0,0.02718691848286746,0.35338699418730374,0.0,0.0,0.0,0.02586229476623821,0.0,-0.15707210996985999,0.0,0.11746781462788143,0.0,0.0,-0.17987030730565176,0.515520692757535,0.9706194752959456,0.0,0.0,0.0,0.24506795904626835,-7.965111098861179,0.0,0.0,-5.805553468124285,-0.474762115002191,34.186586411514675,20.882306242860206,8.205574256222068
10,-0.012775235189422838,0.4580852743909196,0.0,-0.05880697805264397,-0.3343142697034301,-0.05367488254677362,0.0006923076923076902,-0.003384615384615387,0.021323162718083023,0.08209644067593166,-0.09373704154382839,-0.15796904891700353,-0.3302972394741182,-0.764521298595003,-0.24414375260624593,0.30452190162219533,0.0,0.0,-0.18822670060970226,0.0,-0.038339592101485964,0.021780340861223216,-0.03764372038973382,-0.08017341198304705,-0.005657894736842108,-0.2981977970616735,-0.005675718747473979,0.039886539982423926,-4.840801063134965,-0.8392355483234619,-1.811673865056773,-2.2649941453963844,-3.829883775182717
