,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MMIN,MMAX,CACH,CHMIN
0,-0.13106103003095484,0.0,0.0,0.0,0.013944344986570097,0.0,0.009001883239171369,0.7883766650016654,0.059875000000000005,0.010083585686526866,0.0,-0.00837593984962407,-0.13447420547631528,-0.05333333333333336,-0.22444053719913107,0.0,0.3422114200212617,0.0,0.0,-0.3780698846660676,1.7970157100963544,1.6757965831923889,0.0,0.0,-0.05500000000000002,0.2976865079365081,-7.12091589226417,0.0,0.0336379928315412,19.213395744508514,2.120854362275944,41.0783418137197,19.369707582529166
1,3.452380257446126,0.0,0.002416326530612238,0.0,-0.501424004438702,0.0,0.016512696002827554,0.025381048618900302,0.006210731339532548,0.014667234765585029,0.0,0.012563121089436887,-0.08062287167291332,-0.007284744079880028,-0.7964852083732503,-0.039547510443177586,0.49263733421207717,0.03155844155844154,0.009898142996674228,-0.3828430084690341,0.39351906783444557,-0.022411400242075205,0.007771739130434766,0.0,0.00499738698719625,0.30128315992910637,-1.159329516220126,0.0,0.028193548387096756,0.16451354624557238,7.000987808859394,-2.043521559590054,6.5122366048014975
2,3.452380257446126,0.0,0.002416326530612238,0.0,-0.501424004438702,0.0,0.016512696002827554,0.025381048618900302,0.006210731339532548,0.014667234765585029,0.0,0.012563121089436887,-0.08062287167291332,-0.007284744079880028,-0.7964852083732503,-0.039547510443177586,0.49263733421207717,0.03155844155844154,0.009898142996674228,-0.3828430084690341,0.39351906783444557,-0.022411400242075205,0.007771739130434766,0.0,0.00499738698719625,0.30128315992910637,-1.159329516220126,0.0,0.028193548387096756,0.16451354624557238,7.000987808859394,-2.043521559590054,6.5122366048014975
3,3.452380257446126,0.0,0.002416326530612238,0.0,-0.501424004438702,0.0,0.016512696002827554,0.025381048618900302,0.006210731339532548,0.014667234765585029,0.0,0.012563121089436887,-0.08062287167291332,-0.007284744079880028,-0.7964852083732503,-0.039547510443177586,0.49263733421207717,0.03155844155844154,0.009898142996674228,-0.3828430084690341,0.39351906783444557,-0.022411400242075205,0.007771739130434766,0.0,0.00499738698719625,0.30128315992910637,-1.159329516220126,0.0,0.028193548387096756,0.16451354624557238,7.000987808859394,-2.043521559590054,6.5122366048014975
4,2.3149856436320064,0.0,0.020879529993815704,-0.02240621802468358,-0.7661731403063259,0.0,0.06839870147020723,-0.17660106332749426,0.023734540863342084,0.022044685745977184,0.0,-0.014103545577229802,-0.2296989231130727,-0.03624176985595107,-0.730711355499328,-0.1452827461368777,0.3834438019014619,0.03986201298701294,-0.013465715367184126,-0.5035747641043234,0.21809640425163013,-0.06364213712199956,0.009571739130434766,0.0,0.00499738698719625,0.09218962709158923,-0.9266776193593785,0.0,0.042003072196620535,0.5756244366597417,-6.5960267855528585,-1.8005669972619676,8.553599570903375
5,3.680437533503401,0.0,0.002416326530612238,0.0,-0.501424004438702,0.0,0.016512696002827554,0.025381048618900302,0.006210731339532548,0.014667234765585029,0.0,0.012563121089436887,-0.08062287167291332,-0.007284744079880028,-0.735929652817695,-0.039547510443177586,0.41708177865652163,0.03155844155844154,0.009898142996674228,-0.3828430084690341,0.6250746233900011,-0.022411400242075205,0.007771739130434766,0.0,0.00499738698719625,0.45728315992910595,-1.159329516220126,0.0,0.028193548387096756,0.0755611652931914,6.443963999335584,-2.7374042324727275,6.45148263654753
6,2.7602028179583322,0.0,0.0,0.0,-0.501424004438702,0.0,0.016512696002827554,0.22668552192337357,0.006210731339532548,0.014667234765585029,0.0,0.003052631578947354,-0.04491771221909404,-0.00340595620109216,-0.5380952616027598,-0.03192851730816618,0.6846358912106338,0.03155844155844154,0.009898142996674228,-0.3763036191463655,0.39204380170347325,0.0163365279526615,0.007771739130434766,0.0,0.00499738698719625,0.2714331765791229,-1.8235913245871977,0.0,0.028193548387096756,-0.32622562229140195,3.8461793604226946,-3.1384710414496246,12.22824178195312
7,2.7602028179583322,0.0,0.0,0.0,-0.501424004438702,0.0,0.016512696002827554,0.22668552192337357,0.006210731339532548,0.014667234765585029,0.0,0.003052631578947354,-0.04491771221909404,-0.00340595620109216,-0.5380952616027598,-0.03192851730816618,0.6846358912106338,0.03155844155844154,0.009898142996674228,-0.3763036191463655,0.39204380170347325,0.0163365279526615,0.007771739130434766,0.0,0.00499738698719625,0.2714331765791229,-1.8235913245871977,0.0,0.028193548387096756,-0.32622562229140195,3.8461793604226946,-3.1384710414496246,12.22824178195312
8,-3.3775850433032146,0.0,0.0,0.0,-0.36096224502684515,0.0,0.016512696002827554,0.21277247844511274,0.006210731339532548,0.014667234765585029,0.0,0.0,-0.035286759838141654,-0.00340595620109216,-0.5013859884198024,-0.03192851730816618,0.4296741311042096,0.0,0.009898142996674228,-0.2803644957993058,0.33450751315175686,0.06304150781926056,0.007771739130434766,0.0,0.00499738698719625,0.2508847033409946,-7.122226808497092,0.0,0.024555555555555563,-4.3148848469101475,34.620808443948846,-4.133130278616911,5.209117048538467
9,-4.461992837216178,0.0,0.0,0.0,-0.34341290862661533,0.0,0.0,0.8131575091575092,0.0,0.0027061347061347095,0.0,0.0,-0.01848120428258608,0.0,-0.16299160295761517,0.0,0.22991918670220643,0.0,0.0,-0.13076963258908403,0.5851644965192664,0.24945980847285518,0.0,0.0,0.0,0.259821044546851,-15.67495632591103,0.0,0.0,-0.0725395989346241,38.03835284518583,22.126946980898637,10.163874477534197
10,-0.03009973434503502,-0.34617753525144485,-0.0024170295958475486,-0.0649803856925928,-0.39270283069381245,-0.02603757851333708,0.0,-0.011893372949505744,0.08390847500547464,0.21880322631270557,0.01154496792416157,-0.005317324185248714,-0.3168725348293208,-0.4723805197783427,-1.045314247411206,-0.42881062754545085,0.6697122878731756,-0.009245478429307683,-0.005940039642056294,-0.35162223231517786,0.020320996211550868,-0.419213671929654,0.05090631874816947,-0.09790959710065844,-0.17092085939356771,-0.03634655483426572,-0.26358666896654076,-0.017257442884368965,0.038420141387447856,-0.7004567016448897,-3.169111197346922,-2.6303052179206072,-5.334438657057782
