,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.5755531884134206,0.02025224321631046,0.01888406200872928,-0.038681099067719146,-0.2538705950958542,0.04754246975309472,0.18611359270701325,0.5862833209471091,0.05287382309774851,0.16449614313870015,0.21622825557730516,0.04917119276836905,-0.1381683529368056,0.2460883134669105,-0.3072830274949533,0.11826401816276409,1.6781344052594467,0.136664211301298,0.12842147955204158,-0.3816676270885658,1.266685022268736,0.8467657054679402,0.08086119310198797,0.007798398524126736,0.15119339497801693,0.16391868735717705,-1.2639698763211218,-0.0042785093206141435,9.70733623656362,7.893764187001273,2.966530064092787,29.784913285698018,24.717440566107552
1,1.7957968760595238,0.007961837271468212,0.03214352224554802,-0.02593266265984659,-0.4954971175219924,0.0068352206295467805,0.07603871222737495,0.0953275379333292,0.0271504178815727,0.09737206916102865,0.01606051162678389,0.020892934205121658,-0.1454298332639259,-0.08849652586634935,-0.5722540141619715,-0.18192232647344175,0.6663258611406258,0.09131750725357853,0.014026764902143548,-0.42361229443147236,0.39573072535573617,0.08812128215118685,0.030022966128838053,0.00790778991753383,0.010959664899866583,0.33737718367988584,-1.6599110525258238,-0.002190060525404545,2.4051782113618203,1.031833154986681,5.878971537574816,-1.0949056608777574,5.161057632919574
2,1.7957968760595238,0.007961837271468212,0.03214352224554802,-0.02593266265984659,-0.4954971175219924,0.0068352206295467805,0.07603871222737495,0.0953275379333292,0.0271504178815727,0.09737206916102865,0.01606051162678389,0.020892934205121658,-0.1454298332639259,-0.08849652586634935,-0.5722540141619715,-0.18192232647344175,0.6663258611406258,0.09131750725357853,0.014026764902143548,-0.42361229443147236,0.39573072535573617,0.08812128215118685,0.030022966128838053,0.00790778991753383,0.010959664899866583,0.33737718367988584,-1.6599110525258238,-0.002190060525404545,2.4051782113618203,1.031833154986681,5.878971537574816,-1.0949056608777574,5.161057632919574
3,1.7957968760595238,0.007961837271468212,0.03214352224554802,-0.02593266265984659,-0.4954971175219924,0.0068352206295467805,0.07603871222737495,0.0953275379333292,0.0271504178815727,0.09737206916102865,0.01606051162678389,0.020892934205121658,-0.1454298332639259,-0.08849652586634935,-0.5722540141619715,-0.18192232647344175,0.6663258611406258,0.09131750725357853,0.014026764902143548,-0.42361229443147236,0.39573072535573617,0.08812128215118685,0.030022966128838053,0.00790778991753383,0.010959664899866583,0.33737718367988584,-1.6599110525258238,-0.002190060525404545,2.4051782113618203,1.031833154986681,5.878971537574816,-1.0949056608777574,5.161057632919574
4,0.9720306917125305,0.007843304893252991,0.07484777810001719,-0.04007659241595984,-0.662105479518766,0.004689593045928415,0.08011447966579667,0.006309538359457622,0.01757377528951791,0.10486257375885348,0.016925711298237393,0.016417033256183836,-0.19761420091687906,-0.13063115199855654,-0.7456656871691197,-0.2545236966657371,0.562689775642371,0.1047601780798674,-0.006712409385051094,-0.48616336670447924,0.4003381361679304,0.07726304797567594,0.03680460446939557,0.007827932792028598,0.05872801375438322,0.17862833058960165,-1.415772607822932,-0.0030559294817722247,1.7107400452827592,0.9743929883245064,-2.7265727440708334,-1.4482606236655688,5.80762533056296
5,2.6820686398508546,0.008039061926591236,0.044124686715167574,-0.025975722905969875,-0.5090924401289463,0.007252410759000652,0.07709749435909839,0.0651339422732457,0.029164978999179855,0.0966594556433584,0.01594340453386947,0.020255454879359525,-0.18351029280450273,-0.0858629471425528,-0.5676959546762183,-0.16767290455356484,0.6342951847779732,0.0889953494618003,0.01549484123577696,-0.4233463465089791,0.34076317746344637,0.09560960862773543,0.04319128292760391,0.007873314301725177,0.00953627562941427,0.3449416827780477,-1.71656297589095,-0.0022240406773613624,1.0028099728010658,0.8516859182448647,5.423216431737621,-0.6154854196786597,5.037534848246651
6,1.80261847136857,0.007660475790257451,0.041265506914472075,-0.024009157467801363,-0.45345949513133094,0.007883674395841155,0.07769997196480831,0.14115288159717843,0.02989028464558224,0.09336830605536375,0.024548520600551318,0.01657396927471294,-0.16136628866313638,-0.0756499183275747,-0.5405033406564143,-0.15028419093064424,0.6749709520189636,0.0816317573470004,0.021293883317509643,-0.4139544782231255,0.3299949434841147,0.08353323784828669,0.04897478139169149,0.00720504705413351,0.0020738045327224766,0.314784524795609,-1.8107194921942171,-0.00223206958053616,0.4111929510537146,0.44374868860727734,4.372207333214676,-0.987220811326147,9.189383648433633
7,1.80261847136857,0.007660475790257451,0.041265506914472075,-0.024009157467801363,-0.45345949513133094,0.007883674395841155,0.07769997196480831,0.14115288159717843,0.02989028464558224,0.09336830605536375,0.024548520600551318,0.01657396927471294,-0.16136628866313638,-0.0756499183275747,-0.5405033406564143,-0.15028419093064424,0.6749709520189636,0.0816317573470004,0.021293883317509643,-0.4139544782231255,0.3299949434841147,0.08353323784828669,0.04897478139169149,0.00720504705413351,0.0020738045327224766,0.314784524795609,-1.8107194921942171,-0.00223206958053616,0.4111929510537146,0.44374868860727734,4.372207333214676,-0.987220811326147,9.189383648433633
8,-0.10687109411621477,0.0073980252940913935,0.03586529817723574,-0.02199582729430151,-0.3938674994820907,0.006751239645451692,0.07703049915226788,0.13177556277069571,0.02795370572109508,0.10067276530009109,0.043306634695180285,0.015526611366782711,-0.14515316465870953,-0.07490121066984506,-0.47111782808155334,-0.14243587714211287,0.7400010867352579,0.08150217388575408,0.01605643433051045,-0.36725505151809473,0.29052302991537876,0.07403903252304873,0.041117822237109185,0.006963861407035266,0.018572285463127006,0.29590161633263706,-3.4318544839685994,-0.0022320695805361584,-0.29978351549821025,0.4185610310289909,17.380636567238984,-2.70750022366241,9.559070935657696
9,-1.0151249431810228,0.009991463342776934,0.024808528761701903,-0.021758603404031997,-0.28877885514068335,0.006554296739526216,0.0745085574365218,0.2736330798646022,0.025304007490675406,0.11331574446892435,0.03360446062657658,0.013419741910879883,-0.07582828438159488,-0.07393237100874583,-0.3251103466921396,-0.11752638833758261,0.8557479706538245,0.1290150122482674,0.008051854715524892,-0.27031662623243496,0.5687156629233037,0.32132909212005034,0.038005694671588715,0.005254285209381648,0.008184951682985376,0.40474273305163566,-4.819750350114886,-0.0020427869715698523,-0.8923789802826472,2.5623479574034222,19.84482812139755,16.513838770946833,13.43160492128659
