,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,-0.06453222556560975,0.005694109060907486,0.017299234099234118,-0.00839353428697148,-0.02327144561747832,0.20910637202047433,0.054684825084528536,0.704523086382943,0.03574598791556809,0.030466165587916007,0.6453350798095985,0.08503470322472238,0.20953569250295895,0.5831534627148497,-0.4859383496899238,0.8618268840140698,0.44315331931437696,0.029336260524689,0.030958096400103153,-0.570600858401821,1.1312523119698266,0.007874572903479269,0.0038548951048950984,0.015330008865248247,0.5098493711749595,-3.445544369468394,0.0,0.029061649779059385,8.911211011809936,12.089014365586035,3.9808022053164906,40.933495589202074,14.694939895867009
1,4.2534910583368255,0.0027188291584576514,0.036764981469916684,-0.003860746717251011,-0.4659079295381603,0.003941270288019504,0.043449679054301346,0.14273723219725462,0.02109984540460143,0.028815917873546416,0.023390241354121766,0.007756866150715608,-0.06836401963027555,-0.0067078266570072915,-0.38938864451408817,-0.030467860061592186,0.650853937042089,0.05113410517367755,0.03223135791828706,-0.2950894653129214,0.5601453412986375,0.012875223549611526,0.0039811066126855706,0.004027402989684034,0.5406921669268808,-2.201422618698481,0.0,0.0016172053346149432,1.725623703944096,0.9972411814499308,4.765730239203484,-1.1898109408870536,4.264959532491135
2,4.2534910583368255,0.0027188291584576514,0.036764981469916684,-0.003860746717251011,-0.4659079295381603,0.003941270288019504,0.043449679054301346,0.14273723219725462,0.02109984540460143,0.028815917873546416,0.023390241354121766,0.007756866150715608,-0.06836401963027555,-0.0067078266570072915,-0.38938864451408817,-0.030467860061592186,0.650853937042089,0.05113410517367755,0.03223135791828706,-0.2950894653129214,0.5601453412986375,0.012875223549611526,0.0039811066126855706,0.004027402989684034,0.5406921669268808,-2.201422618698481,0.0,0.0016172053346149432,1.725623703944096,0.9972411814499308,4.765730239203484,-1.1898109408870536,4.264959532491135
3,4.2534910583368255,0.0027188291584576514,0.036764981469916684,-0.003860746717251011,-0.4659079295381603,0.003941270288019504,0.043449679054301346,0.14273723219725462,0.02109984540460143,0.028815917873546416,0.023390241354121766,0.007756866150715608,-0.06836401963027555,-0.0067078266570072915,-0.38938864451408817,-0.030467860061592186,0.650853937042089,0.05113410517367755,0.03223135791828706,-0.2950894653129214,0.5601453412986375,0.012875223549611526,0.0039811066126855706,0.004027402989684034,0.5406921669268808,-2.201422618698481,0.0,0.0016172053346149432,1.725623703944096,0.9972411814499308,4.765730239203484,-1.1898109408870536,4.264959532491135
4,3.7205022607888205,0.0027188291584576514,0.054428258491402676,-0.011342273810847061,-0.5871690152557144,0.003941270288019504,0.08360061366193196,0.07134071587316454,0.024551782811456868,0.044266745925069635,0.023390241354121766,0.00683438411442282,-0.09677525385382116,-0.03994634544651694,-0.49068279934291753,-0.05206193759783698,0.5660722169598832,0.11094145658505794,0.04038446894736711,-0.42876823377778905,0.3172445403067731,0.019664482459719076,0.0039811066126855706,0.004027402989684034,0.4066249644047048,-2.0951314258333733,0.0,0.0016172053346149432,1.1861220981160863,1.3536225093557375,-6.627434419046581,-1.287921494162196,5.235614016794156
5,4.47593550278127,0.0027188291584576514,0.036764981469916684,-0.003860746717251011,-0.4659079295381603,0.003941270288019504,0.043449679054301346,0.14273723219725462,0.02109984540460143,0.028815917873546416,0.023390241354121766,0.007756866150715608,-0.06836401963027555,-0.0067078266570072915,-0.38938864451408817,-0.030467860061592186,0.7682019223900746,0.05113410517367755,0.03223135791828706,-0.2950894653129214,0.6090342301875262,0.012875223549611526,0.0039811066126855706,0.004027402989684034,0.6428634775563958,-2.201422618698481,0.0,0.0016172053346149432,1.2237063615685517,0.9979078481165987,3.5338889693622124,-1.190238291314405,4.387626199157799
6,3.3475603119697244,0.0027188291584576514,0.036764981469916684,-0.0023123353819139683,-0.43323623850781784,0.003941270288019504,0.043449679054301346,0.2129407576020184,0.02109984540460143,0.028815917873546416,0.023390241354121766,0.007756866150715608,-0.04709431247788552,-0.0067078266570072915,-0.3548466539199813,-0.030467860061592186,0.9308050969932488,0.05113410517367755,0.025088500775429914,-0.23650170982454974,0.3649218980751945,0.012875223549611526,0.0,0.004027402989684034,0.4112109523038704,-2.365755952031813,0.0,0.0016172053346149432,1.3746061828339866,1.092882824026784,1.6965803359026306,-2.3054315758076904,9.612424409591835
7,3.3475603119697244,0.0027188291584576514,0.036764981469916684,-0.0023123353819139683,-0.43323623850781784,0.003941270288019504,0.043449679054301346,0.2129407576020184,0.02109984540460143,0.028815917873546416,0.023390241354121766,0.007756866150715608,-0.04709431247788552,-0.0067078266570072915,-0.3548466539199813,-0.030467860061592186,0.9308050969932488,0.05113410517367755,0.025088500775429914,-0.23650170982454974,0.3649218980751945,0.012875223549611526,0.0,0.004027402989684034,0.4112109523038704,-2.365755952031813,0.0,0.0016172053346149432,1.3746061828339866,1.092882824026784,1.6965803359026306,-2.3054315758076904,9.612424409591835
8,1.937942231480356,0.0027188291584576514,0.028259679427326503,-0.0023123353819139683,-0.3363213081495531,0.003941270288019504,0.043449679054301346,0.1672544830922145,0.02109984540460143,0.028815917873546416,0.023390241354121766,0.0020078431372548885,-0.04397069374258933,-0.011339717149053167,-0.29774407498720135,-0.030467860061592186,0.7184994281580649,0.048775835156143955,0.025088500775429914,-0.21936161661018205,0.31572295450668547,0.010453915455933596,0.0,0.0017332309267792927,0.3489214560294015,-6.184765248858364,0.0,0.0016172053346149432,-1.9621104034127552,-0.374103264816541,25.486146856799465,-5.056714163391735,6.8276296563545005
9,0.8638780776917279,0.0027188291584576514,0.017450855897914723,-0.0023123353819139683,-0.19368185944737323,0.003941270288019504,0.018728286848692974,0.5347730511254883,0.011944214992510227,0.021728711749981606,0.023390241354121766,0.0020078431372548885,0.037187695459336825,-0.011339717149053167,-0.20104262452776345,-0.018746139752915367,0.3320324563115289,0.04327565872706844,0.00273015873015872,-0.21936161661018205,0.4649264700641568,0.0026723259762309226,0.0,0.0,0.7283694296939887,-8.475799605266129,0.0,0.0016172053346149432,-5.483431357037988,4.634458955383795,27.014279553110008,16.5744698462334,9.913392491110601
