,vendor_amdahl,vendor_apollo,vendor_basf,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CACH,CHMIN
0,0.1453735512463331,-0.0002990822774405449,0.02757838130088007,-0.11374604886986475,0.08718368232068435,0.21681192656113782,0.6229776144089294,0.04164666120549002,0.39053848898456556,0.11300522126979798,0.23823428624617607,-0.015609315743113583,-0.011939512247622764,-0.12618452901112726,-0.03912412932500425,1.509192453622112,0.10644721044164784,0.12669386951277803,-0.4189733161512329,0.6501203811140585,0.8003771802888494,0.050628488465242955,0.08825484557024767,-0.006666925584634555,0.8535588477459998,-0.7581249784359053,-0.005943810073758686,0.029739033075333036,8.748718231649843,8.996035698975382,2.499152931776704,30.25727353655304,25.361327498590235
1,1.456834251068403,0.0017512796524670813,0.03967797968790357,-0.4823421742091097,0.04111051530831829,0.11324120956315187,0.05335924657638888,0.01959543241167172,0.19228202379675474,0.05958479700044093,0.01911426268435068,-0.15467446443581168,-0.05282338929626541,-0.6833179935559454,-0.17040784348783733,0.7561235947528947,0.08178182626093386,0.030648970995191784,-0.2759488193319274,0.49040458069726406,0.21606457674992677,0.04694680117305284,0.04473578255723752,-0.013947802447634109,0.46942117790509336,-1.2034239095645853,-0.003571854106025961,0.02403737648265705,1.9135639181896176,0.9467089618451977,5.850226815768597,-0.6433449599451424,4.420846202458439
2,1.456834251068403,0.0017512796524670813,0.03967797968790357,-0.4823421742091097,0.04111051530831829,0.11324120956315187,0.05335924657638888,0.01959543241167172,0.19228202379675474,0.05958479700044093,0.01911426268435068,-0.15467446443581168,-0.05282338929626541,-0.6833179935559454,-0.17040784348783733,0.7561235947528947,0.08178182626093386,0.030648970995191784,-0.2759488193319274,0.49040458069726406,0.21606457674992677,0.04694680117305284,0.04473578255723752,-0.013947802447634109,0.46942117790509336,-1.2034239095645853,-0.003571854106025961,0.02403737648265705,1.9135639181896176,0.9467089618451977,5.850226815768597,-0.6433449599451424,4.420846202458439
3,1.456834251068403,0.0017512796524670813,0.03967797968790357,-0.4823421742091097,0.04111051530831829,0.11324120956315187,0.05335924657638888,0.01959543241167172,0.19228202379675474,0.05958479700044093,0.01911426268435068,-0.15467446443581168,-0.05282338929626541,-0.6833179935559454,-0.17040784348783733,0.7561235947528947,0.08178182626093386,0.030648970995191784,-0.2759488193319274,0.49040458069726406,0.21606457674992677,0.04694680117305284,0.04473578255723752,-0.013947802447634109,0.46942117790509336,-1.2034239095645853,-0.003571854106025961,0.02403737648265705,1.9135639181896176,0.9467089618451977,5.850226815768597,-0.6433449599451424,4.420846202458439
4,0.44167636636151797,0.0009733470615183717,0.060469109818155224,-0.6682235654086015,0.031459834835240605,0.14158994297818733,-0.06026034443194216,0.01753930191165849,0.1897010029587204,0.046321174616054464,0.025752495265959442,-0.2505833580725001,-0.0967514429359391,-0.9666295137291935,-0.25651509057190264,0.602658544514862,0.11628644340645847,0.015235157005923303,-0.3155898288853881,0.321241750967659,0.12370887839211829,0.04684792438019,0.043153780663664675,-0.014974445594763755,0.25581254216227106,-1.1710291356496796,-0.004684511810827827,0.024261609122802102,1.6619387103316534,0.7653642207897627,-3.4324523062500574,-1.4294010287869345,5.00602747445565
5,2.2971266252845544,0.0016757471694310616,0.04026806634909733,-0.4925583794038212,0.041248550493489744,0.11056746822814448,0.05406158797374211,0.02073010352342992,0.19124068771796027,0.059563740601882825,0.01906357832926396,-0.1632834455733844,-0.05188608766371769,-0.6786578875027303,-0.16982050552264805,0.7115409994472218,0.07821673944864746,0.02776341718553955,-0.27576331400423676,0.41326242534197144,0.2070994980659253,0.04623192481299249,0.04499053859207275,-0.013041254567432659,0.5013364613249707,-1.270001338905708,-0.003650816915480981,0.023889218019446212,0.7070777104105473,0.9278174927440963,5.6818043632129775,-0.35732161144180646,4.313666070429274
6,1.7933597559115118,0.0017087397169146547,0.03377779720850557,-0.4242444378141149,0.04698960874998731,0.10922854367975837,0.07743649740204277,0.020518739054738597,0.1991956575308411,0.06300452953280683,0.028456968616714755,-0.14849302221492186,-0.05459092454706281,-0.6623026037055799,-0.1555771241821379,0.7987467004238532,0.07548550827791013,0.028938517766125677,-0.23110332220220214,0.3488029031735899,0.14995634936181512,0.046270744606847374,0.04645371381428753,-0.012152636584383935,0.39491030156829604,-1.5972487671655649,-0.003646389346696455,0.023740024033687912,0.3047580160640535,0.4309851234689303,4.811546163344941,-1.0052096228458016,8.14455632050598
7,1.7933597559115118,0.0017087397169146547,0.03377779720850557,-0.4242444378141149,0.04698960874998731,0.10922854367975837,0.07743649740204277,0.020518739054738597,0.1991956575308411,0.06300452953280683,0.028456968616714755,-0.14849302221492186,-0.05459092454706281,-0.6623026037055799,-0.1555771241821379,0.7987467004238532,0.07548550827791013,0.028938517766125677,-0.23110332220220214,0.3488029031735899,0.14995634936181512,0.046270744606847374,0.04645371381428753,-0.012152636584383935,0.39491030156829604,-1.5972487671655649,-0.003646389346696455,0.023740024033687912,0.3047580160640535,0.4309851234689303,4.811546163344941,-1.0052096228458016,8.14455632050598
8,-1.359685067077279,0.0017087397169146543,0.02941844440347581,-0.3823340650934607,0.042027141442581274,0.10240730506395551,0.07736527009328623,0.030936010194937285,0.1935277122443958,0.08158152764024378,0.028382918941268702,-0.14511492505569057,-0.05484971690771369,-0.583466313433452,-0.14512261263228315,0.7865917782344672,0.06919996930374184,0.029031012971989463,-0.21906450145888307,0.37209238251623145,0.20261489979832253,0.04133308019871457,0.04590069859660442,-0.012040560839442532,0.3602711304723295,-4.08684498586045,-0.0036361407008064545,0.02301217089189111,-1.4511427810981385,-0.9602212307021011,17.84303301125525,-1.641123517765777,8.688469587850719
9,-2.240690756205442,0.0018497108701067354,0.02140984395837366,-0.26853028564053194,0.058941577085041476,0.0759902816186727,0.7187860516329746,0.034852815613492155,0.1911292911425638,0.09919965343444863,0.031159228853483798,-0.041193407496073094,-0.05010731666206204,-0.4242777589860772,-0.1265795024618172,1.041571254063533,0.05048252254466267,0.021503181541368516,-0.19806585286791964,0.7579207566600443,0.5502563664612468,0.03139325672349347,0.06228996241190457,-0.01044668477980933,0.6580998412258353,-4.970582061700424,-0.0035442985693711604,0.013959634543693061,-2.110514317720868,1.7683479257683299,21.923002740652805,14.094433951330082,14.162210768160072
