,vendor_amdahl,vendor_apollo,vendor_basf,vendor_bti,vendor_burroughs,vendor_c.r.d,vendor_cambex,vendor_cdc,vendor_dec,vendor_dg,vendor_formation,vendor_four-phase,vendor_gould,vendor_harris,vendor_honeywell,vendor_hp,vendor_ibm,vendor_ipl,vendor_magnuson,vendor_microdata,vendor_nas,vendor_ncr,vendor_nixdorf,vendor_perkin-elmer,vendor_prime,vendor_siemens,vendor_sperry,vendor_sratus,vendor_wang,MYCT,MMIN,MMAX,CHMIN
0,0.5512277332422459,-0.004285756098827214,-0.0029929205203345546,-0.03653877688990445,-0.41672336060670845,-0.00962255023151009,0.057183214036835385,0.12457408029656117,-0.011564410546202256,0.09805665062247848,0.08531314863361064,0.29592098868262545,-0.16942838454913461,0.0003858205712227482,-0.32287681039127347,0.14720287495859227,1.2024686358247332,0.011879321574351433,0.051241594491190506,-0.45328009123400737,0.2766844065512445,0.3734540109064374,0.00786558821207752,-0.0031610838395687633,0.03782303654573842,0.20733960478911198,-0.3134026918609387,-0.010579573361113974,0.005322364058550939,9.992904107452144,15.457892427129773,5.624922705022387,44.32905246973343
1,2.019905513252754,-0.0027535897857825288,-0.0015744996344020147,-0.03466565081288176,-0.774016492315445,-0.005936322950434889,0.039276726267747294,0.013713186941615035,-0.01111442789154854,0.06885017694226271,-0.0037562209123322933,0.02830712262156596,-0.21613389361078983,-0.10577642469642975,-0.7431598882390905,-0.2271391659201666,0.471279169809691,0.01053852283523395,-0.010940731998762875,-0.3543449605936478,0.265233641703783,0.03538515584290936,0.005156269140169554,-0.0016439171611026802,-0.030923344048530782,0.268644416325588,-2.1483435383153227,-0.00777510867935952,0.0031478862960384376,1.2863803474529882,1.0946746539937724,4.907412210228334,7.686351551117192
2,2.019905513252754,-0.0027535897857825288,-0.0015744996344020147,-0.03466565081288176,-0.774016492315445,-0.005936322950434889,0.039276726267747294,0.013713186941615035,-0.01111442789154854,0.06885017694226271,-0.0037562209123322933,0.02830712262156596,-0.21613389361078983,-0.10577642469642975,-0.7431598882390905,-0.2271391659201666,0.471279169809691,0.01053852283523395,-0.010940731998762875,-0.3543449605936478,0.265233641703783,0.03538515584290936,0.005156269140169554,-0.0016439171611026802,-0.030923344048530782,0.268644416325588,-2.1483435383153227,-0.00777510867935952,0.0031478862960384376,1.2863803474529882,1.0946746539937724,4.907412210228334,7.686351551117192
3,2.019905513252754,-0.0027535897857825288,-0.0015744996344020147,-0.03466565081288176,-0.774016492315445,-0.005936322950434889,0.039276726267747294,0.013713186941615035,-0.01111442789154854,0.06885017694226271,-0.0037562209123322933,0.02830712262156596,-0.21613389361078983,-0.10577642469642975,-0.7431598882390905,-0.2271391659201666,0.471279169809691,0.01053852283523395,-0.010940731998762875,-0.3543449605936478,0.265233641703783,0.03538515584290936,0.005156269140169554,-0.0016439171611026802,-0.030923344048530782,0.268644416325588,-2.1483435383153227,-0.00777510867935952,0.0031478862960384376,1.2863803474529882,1.0946746539937724,4.907412210228334,7.686351551117192
4,0.868848536212413,-0.0028906686153018983,-0.0024123381577665134,-0.043176117042849356,-1.0235373738303057,-0.006474710758650297,0.038528710218767706,-0.09230091651803396,-0.011671345241003201,0.06551599012503898,-0.003961963869485192,0.010230164894435284,-0.2674810233963777,-0.14620046097205117,-0.9141523240372705,-0.2817785232783307,0.42955882698700015,0.031163267438657983,-0.037578513745296,-0.3813468521747568,0.2167023018429534,-0.04000843400041587,0.005947481252638426,-0.00178144821511694,-0.03695892657659611,0.15230050478347676,-1.9832765481736419,-0.00931302755992849,0.003442962174168774,0.3955367195609753,0.9271296824949935,-4.233388528165687,8.139043269548955
5,2.088817679587634,-0.0027535897857825288,-0.0015744996344020147,-0.03466565081288176,-0.7772664245842905,-0.005936322950434889,0.039276726267747294,0.013112902040679632,-0.01111442789154854,0.06887934302799552,-0.0037562209123322933,0.02830712262156596,-0.21619603660227055,-0.10552823740700107,-0.7471067907357793,-0.2271391659201666,0.5148976704712805,0.009771446970080495,-0.010901432509648137,-0.35534325621681,0.2639363399160567,0.03190035132758973,0.005156269140169554,-0.0016439171611026802,-0.030923344048530782,0.2797286001462009,-2.148607855359002,-0.00777510867935952,0.0031478862960384376,0.7130203050700502,0.9921645553190132,5.003121708453179,7.757251747761678
6,1.2934108449071982,-0.0024934116266819508,-0.0012960964716469436,-0.033833969893614764,-0.5202365736011244,-0.005247712175842064,0.040912105848777386,0.07265109242956128,-0.010234770049727188,0.06162722366283337,-0.002332996237346625,0.018453013532146168,-0.19638886504705158,-0.08772834775317824,-0.5807015287574752,-0.21794420643556212,0.5900426101740945,0.008191248071106858,-0.0143356032260996,-0.2980601871922321,0.21027734144356408,0.06331891550685956,0.005142467684250507,-0.0029071041094147257,-0.030914750901666177,0.18204299729228526,-2.603167790500102,-0.007602100452761243,0.003105670040550389,-0.3288851893670877,-2.077653739612145,2.744890194116832,14.932157591906407
7,1.2934108449071982,-0.0024934116266819508,-0.0012960964716469436,-0.033833969893614764,-0.5202365736011244,-0.005247712175842064,0.040912105848777386,0.07265109242956128,-0.010234770049727188,0.06162722366283337,-0.002332996237346625,0.018453013532146168,-0.19638886504705158,-0.08772834775317824,-0.5807015287574752,-0.21794420643556212,0.5900426101740945,0.008191248071106858,-0.0143356032260996,-0.2980601871922321,0.21027734144356408,0.06331891550685956,0.005142467684250507,-0.0029071041094147257,-0.030914750901666177,0.18204299729228526,-2.603167790500102,-0.007602100452761243,0.003105670040550389,-0.3288851893670877,-2.077653739612145,2.744890194116832,14.932157591906407
8,-2.461972068441771,-0.002322355132503445,-0.0018026954262298706,-0.03197698281989275,-0.3835142462653456,-0.005004739799185129,0.03682369693341775,0.048046184638421044,-0.00965057159514019,0.05293209486680125,-0.001973236993522599,0.01820009251595718,-0.17516807546117355,-0.07758224209155555,-0.4983762880809003,-0.19884859171759417,0.5897702540098014,0.009109044563252941,-0.011636381753190143,-0.2422860802894387,0.29249390338655007,0.04620923309399581,0.005002435057033684,-0.002522060006127876,-0.030049088748957318,0.14687237015974025,-5.076728053647778,-0.007401446220753736,0.0029383460418086556,-2.36666750721731,-2.7865328405417675,28.844719065654584,15.003157204534437
9,-1.6810639710117499,-0.002322355132503445,-0.001783898308710542,-0.03197698281989275,-0.3380849035853798,-0.005004739799185129,0.027919544405102404,0.07512348408973073,-0.00965057159514019,0.05654161639784019,-0.001973236993522599,0.01809156094004047,-0.17831137064494743,-0.06408488716015526,-0.4752195957490811,-0.19773723450893615,0.6984681306019089,0.009153672017979817,0.015736330541556303,-0.22284573272201785,0.3269637554087889,0.05858995725775356,0.005002435057033682,-0.002516407319882214,-0.030111475643590405,0.1420979221070823,-4.685705754841388,-0.007401446220753736,0.0029383460418086556,-1.1008118074759037,1.3615086127966332,30.54038138432449,22.50234799275058
